,index,var_0,var_1,var_2,err_mean,ex_time,peak_mem_used
116,1452.0,9.0,32.0,29.0,38.9913592237389,206.2260909080505,7.328578
117,319.0,16.0,46.0,40.0,54.27808937851076,205.1732392311096,7.32745
118,8593.0,49.0,27.0,21.0,27.96272022789624,246.53757333755493,7.305267
119,3333.0,37.0,9.0,16.0,12.59051238741135,289.6452293395996,6.430993
120,1922.0,32.0,30.0,36.0,41.7100795581356,195.9087073802948,7.324197
121,5865.0,8.0,31.0,19.0,25.19198753821291,218.6903474330902,7.175011
122,9528.0,13.0,28.0,47.0,38.94455303131633,270.78255438804626,7.328387
123,3685.0,10.0,17.0,18.0,23.045470071043585,222.12017560005188,6.961379
124,4275.0,31.0,14.0,18.0,19.493136719097485,223.7026388645172,6.978384
125,4889.0,22.0,41.0,31.0,41.82429226961652,225.31813192367557,7.316905
126,5225.0,32.0,52.0,51.0,67.3184305835425,223.1076898574829,7.32862
127,7472.0,40.0,41.0,36.0,48.73130926218471,225.92407393455505,7.328444
128,3605.0,52.0,44.0,27.0,36.27634035918447,220.3601450920105,7.32864
129,1052.0,32.0,7.0,7.0,8.556222562148333,226.7099652290344,3.875641
130,4156.0,24.0,17.0,40.0,23.680692308391837,220.5071702003479,7.328778
131,9676.0,35.0,4.0,13.0,5.710863423649652,305.6994588375092,5.554974
132,99.0,35.0,30.0,37.0,41.71509030721588,338.9145390987396,7.323202
133,7508.0,37.0,52.0,45.0,61.204537418559845,224.39586853981015,7.319478
134,1456.0,27.0,8.0,8.0,9.941862414746264,200.03592014312744,4.134666
135,7688.0,50.0,14.0,28.0,19.549729763424327,272.28376960754395,7.328824
136,4004.0,32.0,7.0,41.0,9.82427945527678,220.51314401626587,7.328941
137,6866.0,49.0,36.0,44.0,50.03231224863504,227.0418779850006,7.313691
138,4509.0,19.0,28.0,13.0,16.860735528341312,221.93986320495603,5.563386
139,3299.0,29.0,16.0,46.0,22.313629724240112,294.9152669906616,7.329057
140,3799.0,4.0,43.0,18.0,23.80496361036097,221.9357306957245,6.962007
141,4281.0,21.0,42.0,9.0,11.333253616392255,222.69408917427063,4.399227
142,9051.0,16.0,35.0,36.0,47.98532974819624,262.9785659313202,7.328466
143,6462.0,32.0,11.0,19.0,15.383004851326822,224.13393926620483,7.175272
144,7912.0,52.0,36.0,23.0,30.739106273000505,247.55463457107544,7.328375
145,1414.0,12.0,19.0,16.0,20.955716020186685,204.78543543815613,6.43158
146,540.0,24.0,28.0,17.0,22.418705749409764,205.75929522514343,6.714091
147,5815.0,33.0,27.0,10.0,12.714215270966688,219.1499290466309,4.695968
148,8199.0,52.0,21.0,20.0,26.16773835765296,233.7018156051636,7.27258
149,3680.0,51.0,21.0,24.0,29.12881318295442,224.48323106765747,7.327318
150,754.0,49.0,19.0,35.0,26.46264495810768,215.14620661735532,7.323147
151,4196.0,27.0,45.0,30.0,40.44344819047781,225.3566870689392,7.328968
152,2650.0,30.0,15.0,25.0,20.925739579051523,254.89900541305545,7.327844
153,4522.0,27.0,25.0,6.0,7.173350190832376,226.23993372917172,3.636984
154,9519.0,30.0,21.0,4.0,4.46775561470342,279.293664932251,3.349852
155,3118.0,19.0,10.0,51.0,13.996116628273736,304.76572036743164,7.315546
156,3728.0,40.0,12.0,36.0,16.77069631991495,220.0882995128632,7.328546
157,3886.0,14.0,34.0,51.0,47.26168910833523,220.4136867523193,7.32904
158,7107.0,28.0,18.0,39.0,25.05952136988865,226.7657549381256,7.329377
159,8068.0,9.0,46.0,28.0,37.66753609113521,267.8721830844879,7.32873
160,7325.0,15.0,15.0,38.0,20.92587618854872,221.1647665500641,7.328933
161,8483.0,45.0,22.0,20.0,26.38585762557833,206.5109202861786,7.27096
162,8767.0,27.0,36.0,50.0,50.033228500943466,267.7802014350891,7.328961
163,6500.0,11.0,47.0,47.0,63.856349549707424,221.1689591407776,7.329162
164,8426.0,22.0,34.0,29.0,39.03529546108162,209.8369779586792,7.328612
165,7963.0,37.0,20.0,47.0,27.858481271916407,243.73304677009585,7.328977
166,601.0,19.0,25.0,24.0,31.707436561546817,213.5053877830505,7.327331
167,9249.0,45.0,13.0,14.0,17.4733212474319,233.5414922237396,5.853423
168,8919.0,15.0,49.0,40.0,54.28819695088474,287.5950093269348,7.328882
169,6814.0,43.0,5.0,50.0,7.069639485731452,228.08283805847168,7.309063
170,5411.0,15.0,41.0,37.0,50.09625380555757,219.3790059089661,7.315158
171,8747.0,33.0,13.0,47.0,18.139299877505948,262.9453315734863,7.31589
172,5522.0,20.0,44.0,20.0,26.56436269555849,218.93217062950131,7.254843
173,1044.0,28.0,12.0,40.0,16.77069631738937,229.1399507522583,7.30766
174,7334.0,8.0,40.0,36.0,48.70187567704345,222.72581815719604,7.328486
175,1557.0,14.0,37.0,45.0,51.42660665565799,194.16355800628665,7.315838
176,3739.0,10.0,26.0,22.0,29.315527997865058,221.177001953125,7.319775
177,3522.0,30.0,40.0,27.0,36.27634035918447,284.5391352176666,7.315265
178,180.0,52.0,18.0,19.0,24.401808538274704,203.89680099487305,7.175243
179,2115.0,22.0,4.0,21.0,5.710739506085365,277.5240845680237,7.319841
180,1699.0,20.0,22.0,17.0,22.393276497511746,200.3227543830872,6.713916
181,1379.0,11.0,27.0,33.0,37.55258019839865,206.2795147895813,7.329115
182,7229.0,15.0,27.0,19.0,25.19402331561275,224.31686282157895,7.153955
183,9143.0,21.0,15.0,38.0,20.92587618854872,243.81068468093872,7.328934
184,618.0,51.0,49.0,37.0,50.14297689650356,225.50232911109924,7.328528
185,3181.0,21.0,23.0,47.0,32.02492650948512,298.62285900115967,7.328633
186,9851.0,16.0,8.0,6.0,6.975727136813764,238.49138069152832,3.637019
187,1600.0,52.0,31.0,30.0,40.03568279018384,194.9302875995636,7.324055
188,5963.0,6.0,41.0,44.0,56.85537315717246,220.70546507835388,7.322937
189,1615.0,6.0,42.0,18.0,23.80496361036097,197.24791026115415,6.97327
190,5920.0,38.0,48.0,29.0,39.05621870244247,219.59467792510983,7.328609
191,9591.0,22.0,24.0,39.0,33.385949006792664,306.02208065986633,7.328679
192,3891.0,36.0,22.0,10.0,12.714215270966688,220.9455778598785,4.698786
193,2083.0,15.0,7.0,48.0,9.824279455265508,244.865172624588,7.327795
194,4574.0,32.0,7.0,31.0,9.824279463791363,222.76852107048035,7.328941
195,5594.0,10.0,21.0,39.0,29.249118031141,223.67845463752747,7.329061
196,5121.0,23.0,36.0,37.0,49.381914211195394,222.7355875968933,7.328563
197,4587.0,29.0,12.0,27.0,16.770697415265527,218.9806365966797,7.328318
198,4902.0,30.0,35.0,46.0,48.64483677577362,226.4219181537628,7.328914
199,8252.0,19.0,37.0,29.0,39.05618255585244,234.8212146759033,7.328607
200,5916.0,5.0,41.0,43.0,56.67624318665112,225.29615807533264,7.320799
201,5129.0,31.0,49.0,29.0,39.05621870244247,219.92979621887207,7.32861
202,8334.0,36.0,35.0,13.0,16.860735528341312,224.220196723938,5.563391
203,1918.0,10.0,33.0,29.0,39.012312256683806,214.63059067726132,7.328578
204,8330.0,48.0,38.0,19.0,25.19198753821291,230.16014671325684,7.17501
205,5707.0,11.0,11.0,4.0,4.467896869587701,218.50087141990664,3.36612
206,5384.0,9.0,46.0,30.0,40.44344819047781,227.84043073654172,7.328968
207,6336.0,46.0,16.0,50.0,22.31362972414342,221.9822075366974,7.313295
208,2054.0,22.0,20.0,46.0,27.858481278084245,209.55386757850647,7.329395
209,7612.0,16.0,33.0,41.0,45.86078593475586,260.38784670829773,7.328866
210,9209.0,12.0,14.0,35.0,19.549725624740173,253.35959649086,7.328511
211,3963.0,18.0,29.0,32.0,40.20297608682211,226.7057294845581,7.318243
212,1126.0,44.0,11.0,51.0,15.383937856816212,200.1100277900696,7.328907
213,3428.0,12.0,45.0,52.0,62.50417344777099,278.4475312232971,7.322455
214,4601.0,25.0,48.0,37.0,50.14297689650356,220.9944987297058,7.309522
215,3721.0,48.0,33.0,49.0,45.85979401093449,226.9757034778595,7.328788
216,2389.0,21.0,48.0,5.0,5.808655922779822,280.23459672927856,3.449235
217,1322.0,35.0,46.0,17.0,22.418705749409764,218.6284477710724,6.714102
218,1603.0,18.0,17.0,12.0,15.478507013886947,196.4096143245697,5.27427
219,7224.0,48.0,23.0,34.0,32.02495971270915,227.1456687450409,7.329197
220,7425.0,33.0,38.0,27.0,36.27634035918447,227.46892428398127,7.328635
221,4336.0,10.0,12.0,24.0,16.770697511182274,223.9069397449493,7.327403
222,5593.0,43.0,30.0,44.0,41.71613245144236,216.4132800102234,7.328872
223,4411.0,43.0,43.0,44.0,59.076775965948826,221.60261297225952,7.329069
224,5858.0,41.0,46.0,50.0,63.80672978292289,222.54868960380557,7.318885
225,9343.0,12.0,32.0,38.0,44.497117325622085,249.89906454086304,7.324733
226,3991.0,35.0,34.0,34.0,45.98501567517641,216.19092392921448,7.328968
227,6079.0,37.0,34.0,13.0,16.860735528341312,222.24875617027283,5.563391
228,1559.0,46.0,22.0,5.0,5.808655922779822,190.2337565422058,3.437969
229,4682.0,27.0,15.0,10.0,12.692355277366527,214.41433596611023,4.698854
230,7557.0,35.0,25.0,24.0,31.707436561546817,236.15437269210813,7.327331
231,3772.0,10.0,15.0,12.0,15.40839331034019,225.5772626399994,5.274301
232,8779.0,33.0,46.0,29.0,39.05621870244247,279.6703977584839,7.327201
233,3457.0,30.0,8.0,44.0,11.20689857111684,283.1110451221466,7.328857
234,8383.0,9.0,23.0,13.0,16.860735528341312,207.2954957485199,5.561293
235,1354.0,41.0,51.0,19.0,25.19198753821291,205.0616865158081,7.175012
236,45.0,16.0,15.0,9.0,11.318832399598326,355.2852747440338,4.406467
237,9872.0,19.0,17.0,24.0,23.67591320423137,237.66002583503723,7.308153
238,748.0,24.0,4.0,27.0,5.7107377398169,220.9502878189087,7.328342
239,7917.0,39.0,24.0,42.0,33.38595368492661,253.7550044059753,7.32839
240,4241.0,22.0,34.0,49.0,47.26167843024793,220.2437789440155,7.329207
241,5628.0,34.0,43.0,50.0,59.72818590493663,228.7817389965057,7.3182
242,4657.0,22.0,50.0,4.0,4.46775561470342,214.939968585968,3.366044
243,4238.0,26.0,5.0,24.0,7.069639623025384,220.79140067100525,7.318247
244,3460.0,26.0,28.0,29.0,38.2852721868696,286.6613595485687,7.328731
245,7381.0,18.0,17.0,20.0,23.55090131298993,225.7224404811859,7.273434
246,5549.0,26.0,46.0,5.0,5.808655922779822,216.52360320091248,3.449234
247,7075.0,22.0,32.0,33.0,43.82521972996911,227.2582471370697,7.329011
248,5838.0,25.0,23.0,36.0,32.02490838470963,220.44361805915835,7.307812
249,8091.0,15.0,37.0,37.0,50.14297689650356,253.28604316711423,7.32853
250,5474.0,49.0,37.0,5.0,5.808655922779822,243.31143260002136,3.437971
251,3614.0,50.0,48.0,14.0,18.25389675140871,221.68896341323853,5.853931
252,7501.0,16.0,13.0,18.0,18.11793826394665,225.8112404346466,6.978191
253,7053.0,12.0,33.0,10.0,12.714215270966688,219.3451075553894,4.698784
254,7367.0,49.0,20.0,41.0,27.85848122648636,221.84107184410092,7.328985
255,8019.0,13.0,48.0,15.0,19.640866867360007,251.11814761161804,6.132601
256,9638.0,19.0,41.0,17.0,22.418705749409764,327.5821681022644,6.714103
257,9055.0,12.0,11.0,23.0,15.383906081764176,258.692316532135,7.328414
258,664.0,18.0,35.0,6.0,7.173350190832376,213.52544736862183,3.636984
259,2319.0,33.0,20.0,16.0,20.991155159422803,247.77423620224,6.428115
260,3542.0,38.0,48.0,8.0,9.941862414746264,258.27662682533264,4.138891
261,3677.0,47.0,50.0,9.0,11.333253616392255,222.1228256225586,4.41542
262,9599.0,29.0,20.0,49.0,27.85848127479652,297.279433965683,7.329124
263,3091.0,31.0,35.0,29.0,39.0567729661028,280.5874691009521,7.328599
264,675.0,40.0,34.0,23.0,30.739106273000505,216.87680625915527,7.32836
265,8676.0,29.0,34.0,51.0,47.26168910833523,286.0114369392395,7.32904
266,4884.0,28.0,11.0,18.0,15.384928321318684,220.2974352836609,6.978696
267,8079.0,36.0,15.0,50.0,20.92587616699076,262.3675668239593,7.326669
268,1962.0,45.0,23.0,6.0,7.173350190832376,209.8453843593597,3.616572
269,1840.0,43.0,4.0,40.0,5.7107377059440605,209.79451537132263,7.328906
270,7168.0,37.0,51.0,6.0,7.173350190832376,218.50058150291443,3.636985
271,9898.0,42.0,32.0,18.0,23.80496361036097,229.10486721992493,6.966947
272,3538.0,31.0,29.0,36.0,40.33442432822049,283.87349224090576,7.329085
273,8026.0,33.0,26.0,38.0,36.17086942977428,280.6071667671204,7.329178
274,4866.0,40.0,22.0,31.0,30.63834615168179,226.46827507019043,7.311411
275,4174.0,5.0,21.0,34.0,29.24912685495017,223.06647777557373,7.309881
276,8088.0,32.0,48.0,7.0,8.556222562148333,253.68554425239563,3.875641
277,4377.0,13.0,27.0,40.0,37.55272075491215,222.1659245491028,7.32861
278,6211.0,32.0,27.0,11.0,14.105591999067054,215.04953956604004,4.986198
279,4766.0,29.0,37.0,17.0,22.418705749409764,222.8892266750336,6.703543
280,411.0,39.0,5.0,48.0,7.069639485731402,205.88046503067017,7.329259
281,613.0,24.0,31.0,39.0,43.10013216594653,220.50924253463745,7.329173
282,6126.0,13.0,44.0,34.0,45.98501567517641,217.7749981880188,7.328973
283,5210.0,31.0,5.0,37.0,7.069639485733195,221.28574204444885,7.318126
284,1430.0,11.0,22.0,45.0,30.638515687717614,217.27675580978396,7.328866
285,2425.0,24.0,38.0,32.0,43.2075821288776,336.238525390625,7.328809
286,8841.0,27.0,47.0,51.0,65.08494331805667,258.8390829563141,7.328402
287,3833.0,22.0,25.0,40.0,34.774311108791366,221.6335518360138,7.328767
288,4718.0,8.0,23.0,25.0,31.72287371635525,218.92577576637268,7.314926
289,7185.0,25.0,38.0,12.0,15.49557272762022,224.84323000907895,5.274292
290,1417.0,33.0,4.0,25.0,5.710737788783234,208.6484477519989,7.327989
291,7199.0,29.0,11.0,25.0,15.38393151925174,227.8744733333588,7.323722
292,604.0,13.0,5.0,16.0,7.069517841202654,214.8763427734375,6.430717
293,1272.0,17.0,8.0,22.0,11.206880747504284,222.551055431366,7.310719
294,3964.0,11.0,11.0,28.0,15.38393608145364,220.78425073623657,7.311166
295,6367.0,48.0,16.0,7.0,8.557881113467861,219.7411258220673,3.875618
296,8746.0,29.0,26.0,16.0,21.03076149344955,256.5833342075348,6.431853
297,247.0,27.0,29.0,22.0,29.342932370069157,204.1764750480652,7.314905
298,9226.0,44.0,11.0,49.0,15.383937856815711,247.7141845226288,7.3289
299,1982.0,40.0,22.0,7.0,8.556222562148333,230.8719162940979,3.875641
300,2835.0,6.0,23.0,45.0,32.02492652667332,205.74949598312375,7.310863
301,5375.0,35.0,27.0,29.0,37.23630452325732,227.4264006614685,7.32588
302,199.0,43.0,14.0,31.0,19.54972498394453,215.1886122226715,7.313979
303,485.0,44.0,10.0,30.0,13.996116782923204,220.3129196166992,7.328942
304,6083.0,49.0,16.0,11.0,14.093434243724172,217.7441484928131,4.986288
305,8956.0,33.0,45.0,41.0,55.65263829520797,266.62549686431885,7.329131
306,455.0,38.0,48.0,25.0,33.50604735528719,202.3833901882172,7.328297
307,9798.0,39.0,44.0,26.0,34.882681208935736,268.3279254436493,7.325361
308,8826.0,45.0,23.0,38.0,32.02493351293859,281.8429982662201,7.328639
309,6515.0,40.0,34.0,16.0,21.026374483565597,220.0920391082764,6.431878
310,1721.0,33.0,22.0,49.0,30.638515651547245,216.4841558933258,7.329057
311,7050.0,43.0,18.0,48.0,25.059521433931017,220.0969789028168,7.328879
312,6382.0,37.0,42.0,19.0,25.19198753821291,216.5078341960907,7.16938
313,8165.0,17.0,9.0,13.0,12.55083807174036,232.4918417930603,5.56367
314,5767.0,16.0,24.0,6.0,7.173350190832376,218.73453998565677,3.636985
315,5809.0,47.0,23.0,38.0,32.02493351293859,218.9784450531006,7.32864
316,4626.0,24.0,22.0,33.0,30.638442855950377,220.1028983592987,7.32912
317,862.0,28.0,48.0,52.0,66.06991831791264,227.1693422794342,7.328672
318,2094.0,52.0,5.0,5.0,5.808655922779822,252.08730745315552,3.449235
319,947.0,16.0,42.0,30.0,40.44344819047781,226.39815640449524,7.318414
320,5641.0,10.0,15.0,43.0,20.92587616662126,222.8533170223236,7.328867
321,1444.0,29.0,14.0,48.0,19.5497255816934,205.8219349384308,7.320749
322,1280.0,24.0,25.0,44.0,34.774314536350886,215.93320083618164,7.326629
323,3110.0,4.0,26.0,35.0,36.17027926568653,306.9017581939697,7.327432
324,8952.0,35.0,17.0,39.0,23.68069219389653,267.10179257392883,7.328871
325,7609.0,15.0,14.0,9.0,11.311370551259705,247.04969429969788,4.415452
326,5135.0,28.0,39.0,29.0,39.05621870244247,217.66998553276065,7.328614
327,3016.0,17.0,35.0,33.0,44.3995596003452,324.4177610874176,7.324802
328,2302.0,8.0,40.0,35.0,47.34911429222373,247.06536507606504,7.326499
329,2004.0,19.0,33.0,4.0,4.46775561470342,222.13859724998477,3.366044
330,4580.0,5.0,26.0,45.0,36.17090636313967,219.39384818077087,7.328858
331,8704.0,12.0,42.0,16.0,21.026374483565597,258.5041048526764,6.429062
332,1005.0,38.0,4.0,43.0,5.710737705942097,226.18361496925357,7.328896
333,5138.0,24.0,31.0,13.0,16.860735528341312,219.97093510627747,5.56339
334,4317.0,42.0,28.0,39.0,38.94458115495987,220.557332277298,7.328558
335,6558.0,19.0,23.0,17.0,22.40712624757733,213.353816986084,6.704863
336,4387.0,24.0,20.0,17.0,22.322493091523302,221.1039810180664,6.704802
337,2132.0,13.0,39.0,38.0,51.118494971176496,235.36134338378903,7.314797
338,4265.0,40.0,28.0,42.0,38.944548006474974,216.8569750785828,7.328596
339,2057.0,50.0,16.0,24.0,22.31345667488648,202.83444929122925,7.327413
340,5386.0,12.0,39.0,45.0,54.18121946970496,219.80557227134705,7.329013
341,229.0,15.0,5.0,45.0,7.069639485731417,216.60912227630612,7.329384
342,2889.0,7.0,39.0,49.0,54.18187015918511,296.6687388420105,7.319624
343,4472.0,39.0,17.0,39.0,23.68069219389653,224.62804460525516,7.328871
344,6064.0,13.0,8.0,34.0,11.206898569375523,217.538959980011,7.326145
345,7924.0,35.0,43.0,20.0,26.56436269555849,268.77987241744995,7.272444
346,7649.0,46.0,24.0,9.0,11.333253616392255,239.1058256626129,4.415421
