,index,var_0,var_1,var_2,err_mean,ex_time,peak_mem_used
1801,2918.0,34.0,30.0,16.0,21.026374483565597,23.21063804626465,6.435
1802,3902.0,31.0,12.0,7.0,8.54588497313036,22.953765869140625,3.878901
1803,7947.0,4.0,43.0,29.0,39.05621870244247,22.937406063079838,7.316242
1804,9097.0,4.0,22.0,45.0,30.638515687717614,23.573054790496823,7.331986
1805,3827.0,26.0,27.0,29.0,37.23630452325732,23.700634479522705,7.331817
1806,4923.0,13.0,32.0,18.0,23.80496361036097,23.706326007843018,6.969369
1807,208.0,36.0,36.0,11.0,14.105591999067054,22.94221806526184,4.989502
1808,3254.0,7.0,29.0,42.0,40.33576424751504,22.9312117099762,7.33163
1809,2795.0,20.0,34.0,19.0,25.19198753821291,23.27750515937805,7.178124
1810,5106.0,25.0,5.0,17.0,7.069652602865974,23.37116289138794,6.718427
1811,9011.0,29.0,5.0,4.0,3.9861346446914414,24.148118019104004,3.373546
1812,798.0,29.0,22.0,37.0,30.63851532017882,23.921963453292847,7.327296
1813,9105.0,35.0,14.0,51.0,19.549725581697825,23.610727548599243,7.326391
1814,734.0,8.0,4.0,37.0,5.710737705963646,22.74951386451721,7.315837
1815,2244.0,34.0,29.0,44.0,40.33575262693136,22.9621262550354,7.329933
1816,178.0,21.0,50.0,39.0,52.89394318056809,23.163774728775024,7.331818
1817,5830.0,22.0,22.0,6.0,7.173350190832376,23.142149925231934,3.640107
1818,7008.0,19.0,24.0,36.0,33.385858218780534,24.50579261779785,7.330563
1819,1174.0,5.0,27.0,30.0,37.39903277128514,22.8693745136261,7.319774
1820,6642.0,11.0,13.0,43.0,18.1392998775308,22.952411651611328,7.324898
1821,5848.0,15.0,40.0,14.0,18.25389675140871,23.84907841682434,5.840157
1822,1831.0,27.0,36.0,15.0,19.640866867360007,23.322386980056763,6.144876
1823,7995.0,37.0,6.0,15.0,8.444047538824208,22.748716592788696,6.127648
1824,9279.0,31.0,34.0,48.0,47.26169490025709,22.993683576583862,7.326333
1825,7897.0,45.0,18.0,24.0,25.058331113560406,23.316588640213013,7.330315
1826,8597.0,37.0,6.0,11.0,8.430843805823809,23.831801891326904,4.984169
1827,8522.0,28.0,34.0,13.0,16.860735528341312,23.455140113830566,5.566507
1828,198.0,27.0,33.0,29.0,39.012312256683806,23.02931380271912,7.331833
1829,7928.0,25.0,5.0,16.0,7.069517841202654,23.012412786483765,6.433842
1830,7076.0,30.0,28.0,8.0,9.941862414746264,23.086877822875977,4.120881
1831,9284.0,9.0,45.0,20.0,26.56436269555849,23.614843368530277,7.275559
1832,1097.0,34.0,40.0,12.0,15.49557272762022,22.895663022994995,5.277416
1833,548.0,48.0,39.0,48.0,54.18155630637701,22.341833114624023,7.33237
1834,6908.0,19.0,42.0,48.0,58.3456246589676,22.951842546463013,7.332217
1835,8229.0,28.0,32.0,21.0,27.96409071743339,23.07778644561768,7.319636
1836,4706.0,5.0,21.0,20.0,26.16773835765296,23.28984570503235,7.256694
1837,6912.0,13.0,37.0,39.0,51.10568414470625,22.27417492866516,7.315135
1838,3369.0,52.0,4.0,16.0,5.710699771453369,23.2510290145874,6.424892
1839,7583.0,38.0,25.0,43.0,34.77431453882784,23.44851326942444,7.331836
1840,2532.0,17.0,5.0,20.0,7.0696353903141205,23.00853419303894,7.276315
1841,4055.0,40.0,45.0,34.0,45.98501567517641,23.086731433868408,7.332099
1842,2314.0,34.0,26.0,4.0,4.46775561470342,23.336338996887207,3.369165
1843,6653.0,37.0,50.0,26.0,34.882681208935736,23.623066902160645,7.331997
1844,6885.0,48.0,6.0,18.0,8.443682357068349,22.657301902771,6.981838
1845,5937.0,10.0,32.0,42.0,44.49770129238686,22.88590717315674,7.332001
1846,2815.0,32.0,51.0,32.0,43.226249499348405,24.490275859832764,7.331923
1847,3437.0,16.0,4.0,11.0,5.709377826797042,23.5586199760437,4.989827
1848,3880.0,29.0,49.0,48.0,64.80797881366767,23.23079562187195,7.323516
1849,4157.0,52.0,33.0,26.0,34.87771598737568,23.185524463653564,7.331998
1850,66.0,48.0,27.0,5.0,5.808655922779822,22.941945552825928,3.452352
1851,7866.0,6.0,51.0,12.0,15.49557272762022,23.48863172531128,5.277409
1852,616.0,14.0,7.0,27.0,9.824279414155557,23.30737280845642,7.331458
1853,1118.0,31.0,23.0,51.0,32.02492649645756,23.33452820777893,7.325557
1854,3260.0,11.0,52.0,28.0,37.66753609113521,23.67246723175049,7.331845
1855,3401.0,35.0,50.0,49.0,65.86314522854303,23.136951446533203,7.331873
1856,3692.0,49.0,12.0,27.0,16.770697415265527,22.80228328704834,7.322982
1857,937.0,9.0,24.0,27.0,33.25444572138531,23.80638551712036,7.331974
1858,6604.0,32.0,36.0,7.0,8.556222562148333,24.00553846359253,3.868907
1859,2572.0,34.0,10.0,16.0,13.9887823214751,22.80354952812195,6.433925
1860,7536.0,8.0,32.0,21.0,27.96409071743339,23.01762008666992,7.319636
1861,6324.0,13.0,10.0,11.0,13.334565409412477,22.76003885269165,4.988044
1862,622.0,17.0,46.0,34.0,45.98501567517641,22.821958303451535,7.314718
1863,1681.0,42.0,35.0,48.0,48.645101018791166,23.00119113922119,7.33197
1864,2126.0,33.0,43.0,32.0,43.226249499348405,23.787788152694706,7.331915
1865,787.0,11.0,35.0,10.0,12.714215270966688,23.04144167900085,4.695565
1866,3332.0,38.0,44.0,14.0,18.25389675140871,23.12480854988098,5.857045
1867,7236.0,51.0,18.0,52.0,25.059521434010687,22.823710203170776,7.33216
1868,1092.0,16.0,37.0,29.0,39.05618255585244,23.58253836631775,7.331728
1869,9103.0,24.0,8.0,46.0,11.20689857111534,23.58143949508667,7.332156
1870,5020.0,42.0,21.0,5.0,5.808655922779822,23.315293788909912,3.450946
1871,9353.0,42.0,44.0,42.0,56.88204206795337,23.697344303131104,7.332295
1872,5944.0,17.0,26.0,21.0,27.95693722226132,23.003557205200195,7.314002
1873,3280.0,46.0,24.0,23.0,30.332106181571724,22.336811065673828,7.328624
1874,8186.0,47.0,50.0,20.0,26.56436269555849,23.48914670944214,7.275559
1875,2201.0,50.0,36.0,47.0,50.03308114713131,23.25315284729004,7.331811
1876,1160.0,10.0,31.0,9.0,11.333253616392255,23.10482931137085,4.403046
1877,5581.0,8.0,39.0,27.0,36.27634035918447,23.156694173812863,7.331762
1878,3592.0,23.0,51.0,49.0,65.9296147208584,22.36890459060669,7.331698
1879,3952.0,42.0,14.0,31.0,19.54972498394453,23.00786399841309,7.313799
1880,9691.0,46.0,49.0,42.0,57.066983189204,23.79260945320129,7.323244
1881,6247.0,48.0,23.0,13.0,16.860735528341312,22.9643189907074,5.566532
1882,4153.0,9.0,42.0,51.0,58.34732780759445,23.40897035598755,7.33197
1883,478.0,24.0,33.0,35.0,45.57706850738684,23.011696577072144,7.31868
1884,1352.0,44.0,31.0,13.0,16.860735528341312,22.82900357246399,5.566505
1885,4309.0,22.0,4.0,23.0,5.710737722888859,22.92687129974365,7.331587
1886,5698.0,15.0,31.0,13.0,16.860735528341312,23.09904670715332,5.555946
1887,2647.0,31.0,26.0,33.0,36.17024409381984,22.995609998703003,7.331719
1888,8460.0,25.0,27.0,50.0,37.55272087527271,24.035253524780277,7.311451
1889,8198.0,7.0,13.0,22.0,18.1399409528902,23.78701639175415,7.322935
1890,7689.0,40.0,7.0,52.0,9.824279455265543,23.25742053985596,7.32778
1891,9257.0,13.0,31.0,28.0,37.59285822641564,23.317001581192017,7.331793
1892,2589.0,8.0,50.0,35.0,47.36666181888963,23.71110773086548,7.331758
1893,1033.0,34.0,7.0,6.0,6.755584312075181,23.715883255004883,3.640426
1894,4686.0,41.0,16.0,10.0,12.701754540880112,22.967777252197266,4.702032
1895,5011.0,18.0,51.0,25.0,33.50604735528719,24.1073534488678,7.331416
1896,2598.0,24.0,52.0,47.0,63.85241975585642,23.535658359527588,7.332295
1897,5819.0,21.0,42.0,36.0,48.74283587419052,22.53973889350891,7.331575
1898,4608.0,46.0,40.0,20.0,26.56436269555849,24.15098190307617,7.255852
1899,8470.0,36.0,11.0,47.0,15.383937856811905,23.59148406982422,7.332383
1900,9040.0,38.0,9.0,33.0,12.58912024699354,23.06943774223328,7.322444
1901,7450.0,51.0,52.0,50.0,66.73251908259869,23.97493886947632,7.332219
1902,4671.0,29.0,32.0,43.0,44.49730291731637,23.705666303634644,7.332008
1903,5583.0,38.0,36.0,26.0,34.882681208935736,23.08976459503174,7.331995
1904,3717.0,47.0,11.0,52.0,15.3839378568164,23.88229489326477,7.331977
1905,9327.0,21.0,33.0,6.0,7.173350190832376,23.0500385761261,3.640101
1906,3928.0,25.0,16.0,31.0,22.31363017104316,23.09676218032837,7.332115
