var_0,var_1,var_2,var_3,error,time,memory_mean,memory_peak
42,7,24,34,2890000000.0,81.59465909,39.314327,47.459425
44,42,27,16,237000.0,81.27943468,39.307747,47.453224
20,32,28,32,16500.0,81.18943548,39.298175,47.443847
18,6,16,8,36500000000.0,81.02552748,33.879815,42.206077
15,28,45,6,0.00015943325764414864,81.80619526,29.87636,38.336438
15,14,43,7,42600000000.0,81.74443483,31.843594,40.237706
4,43,43,5,0.007744351282631108,81.84197283,14.103663,23.088022
10,21,48,28,17300000000.0,88.08370328,28.763173,37.260027
44,47,5,24,0.0366085943611441,81.61266971,17.832471,26.692066
52,35,43,24,33.5,83.17754745,39.308669,47.453665
39,16,14,33,11400000.0,82.16108465,36.680698,44.913435
38,30,50,23,211.0,83.54286218,39.303378,47.448279
45,19,39,15,898000.0,86.07838035,39.288417,47.434396
7,38,5,12,0.03750988453351535,81.34897184,17.836965,26.696327
50,19,16,23,7310000.0,86.77174401,38.82491,46.98639
29,33,26,50,6.87,87.07006884,39.314197,47.459359
46,51,36,25,0.884,84.10110688,39.300362,47.44538
27,6,9,49,0.00014180373492360418,75.08636403,26.669918,35.236816
7,4,33,29,0.0008500267100112009,71.24385881,22.170391,30.885484
14,6,26,50,25300000000.0,79.32742143,36.693068,44.925584
22,23,8,47,0.0004830896218867906,80.15130281,24.514374,33.153204
19,9,49,33,953000000.0,74.11064386,39.290869,47.437003
16,9,48,5,0.0007672177506262528,76.22411847,27.778713,36.308516
25,20,11,21,7220000000.0,80.68282533,30.746232,39.176833
44,15,10,5,0.0004879803600655487,78.72072053,27.760253,36.290565
32,38,21,18,241000.0,74.7314887,39.315798,47.460893
25,29,31,35,17.3,75.77764034,39.318598,47.463778
37,7,30,20,2890000000.0,76.63735008,39.3183,47.463497
8,38,22,49,280000000000.0,84.13097167,24.598838,33.234834
32,25,28,45,0.0359,74.6647172,39.318845,47.463747
34,26,47,26,0.231,74.41456008,39.318616,47.463684
50,32,13,7,419000000000.0,74.72674298,31.846488,40.240512
29,42,13,28,4520000000.0,77.11470389,34.725302,43.023508
18,45,22,27,356000.0,76.42607951,39.292259,47.438039
34,42,29,12,9320000.0,77.89665222,39.072888,47.226106
8,51,45,19,280000000000.0,73.65036941,24.598816,33.2348
38,33,52,28,0.00894,75.38087702,39.318592,47.463648
16,7,36,20,28900000000.0,70.89007592,38.827847,46.989044
32,8,34,30,83400000.0,68.8625586,39.318921,47.464027
46,6,34,29,253000000000.0,69.68799591,39.303328,47.44849
25,10,46,34,397000000.0,68.39697194,39.31823,47.463286
52,49,42,51,1.59e-08,69.87055182,39.319257,47.46426
46,48,36,17,92400.0,69.08539152,39.304212,47.449297
14,41,32,4,0.002092141533808823,69.01405621,25.805232,34.400412
12,4,10,39,0.0007003237851023416,68.83638048,28.45616,36.962938
30,31,48,13,138000000.0,69.75408363,39.29021,47.436249
11,51,10,45,298000000000.0,69.50533485,28.720176,37.218239
41,37,17,48,17600000.0,69.17332435,39.179835,47.329542
46,18,20,33,29100.0,70.80874705,39.282644,47.428258
7,40,10,38,0.00020822213951033898,70.77886128,22.342119,31.05288
4,13,49,49,0.00667731320326925,66.49783826,14.29928,23.276775
38,48,42,24,33.5,69.05723262,39.318529,47.463521
4,32,6,4,0.046430601498014736,65.41530466,16.35916,25.269809
51,21,22,41,24500.0,68.91084814,39.31901,47.464052
38,34,19,22,118000.0,68.97169113,39.290646,47.436445
45,5,22,30,28900000000.0,69.53951716,39.3004,47.445466
19,47,38,7,42600000000.0,69.27678657,31.844783,40.239037
38,29,51,24,33.5,71.10485196,39.310088,47.45508
28,20,38,47,3340.0,68.78125215,39.314958,47.459867
10,34,17,49,17300000000.0,70.61486363,28.763669,37.260498
6,34,34,32,0.00043551353758223096,69.63399053,19.793241,28.590217
49,6,11,28,36000000000.0,70.67555881,30.743274,39.174274
18,14,6,7,0.01166366002793848,69.85397744,19.982114,28.770769
18,23,4,10,0.1332335028669601,68.96746802,12.776992,21.807357
11,38,51,36,4320000000.0,69.96029806,30.763738,39.193581
43,8,42,44,83400000.0,70.82837701,39.318132,47.463251
48,47,13,25,4520000000.0,70.86271572,34.725251,43.023483
26,38,32,39,4.31,69.77790976,39.30904,47.454223
36,10,32,10,15800000000.0,70.13574791,37.682051,45.881753
37,43,24,23,2610.0,70.98182869,39.314773,47.459859
7,19,25,6,0.0006874826787959438,68.61026382,22.204267,30.919631
27,10,11,4,0.0021460069194113676,69.83259273,25.823769,34.418851
52,17,31,30,286000.0,70.30998921,39.319062,47.46423
15,12,5,36,0.03665383990302714,68.55912733,17.845746,26.705198
50,44,8,13,0.0004902468671170641,70.64732337,24.503216,33.142319
34,27,6,31,0.00884108909743404,71.03636098,19.903426,28.693645
22,33,48,18,115000.0,69.76294279,39.307409,47.452331
6,25,48,31,0.00043551353758223096,68.25131035,19.79324,28.590216
23,24,7,23,0.001988476346544061,70.71774125,22.207673,30.92201
14,38,22,49,66800000.0,72.63695455,36.694367,44.926996
34,17,19,6,0.00015943325764414864,72.11035252,29.883608,38.343702
42,51,13,45,4520000000.0,68.95566893,34.7253,43.023503
52,36,14,19,1160000000.0,72.31103563,36.69391,44.926534
5,24,43,6,0.0018368521528891052,69.10456514,16.910133,25.802814
33,44,22,27,17900.0,71.04932642,39.319388,47.464395
40,35,8,30,0.0004830896218867906,70.04248309,24.514372,33.153204
36,13,12,34,19000000000.0,72.33605623,32.741725,41.105589
35,21,33,18,9170.0,68.64422703,39.316876,47.461942
24,6,11,27,36000000000.0,69.34136629,30.753854,39.184856
23,13,7,7,0.0019012350236288873,69.63650799,22.232147,30.946307
23,38,50,30,2.55,68.60754371,39.315896,47.461053
35,43,14,45,1140000000.0,70.6001842,36.69434,44.927004
7,47,49,31,0.0001112038098038709,70.10130382,22.331735,31.043417
5,41,48,50,0.0017424751963416234,70.83566093,16.924582,25.816562
16,33,16,7,42600000000.0,72.28176022,31.845476,40.239511
52,51,30,21,3450.0,70.56374168,39.319023,47.464125
46,26,43,31,0.0389,69.6854403,39.318996,47.464027
39,19,7,38,0.001988476346544061,68.4707706,22.199208,30.913547
49,29,13,27,4520000000.0,70.53774881,34.706286,43.004503
21,17,11,48,7200000000.0,69.65993333,30.746577,39.177042
49,23,10,52,304000000000.0,68.62049103,28.718953,37.217184
20,43,9,34,0.0001227534728125778,69.36025953,26.65768,35.223972
48,37,28,35,4.44,69.0369637,39.319189,47.464292
12,38,27,17,1070000000.0,69.32107949,32.731627,41.095448
8,45,37,13,282000000000.0,67.47436023,24.581997,33.218137
45,29,36,9,4210000000.0,68.23637295,35.810457,44.071825
30,44,37,25,0.816,68.75859785,39.308442,47.4535
38,7,47,40,2890000000.0,67.07193375,39.319222,47.464331
37,42,7,47,0.001988476346544061,69.02744246,22.197102,30.911447
21,8,30,10,1260000000.0,68.84610033,37.683141,45.882632
8,13,45,48,281000000000.0,68.18615794,24.579502,33.215529
29,30,41,18,9170.0,69.5302546,39.311249,47.456315
29,16,16,34,7830000.0,68.67848778,38.804504,46.965829
15,14,43,41,3130000.0,68.75308633,38.104225,46.289392
47,6,32,48,253000000000.0,68.64919138,39.318596,47.463718
29,27,42,7,42600000000.0,68.98384643,31.832169,40.226414
29,40,27,21,3530.0,68.67729211,39.318806,47.463892
4,8,24,21,0.006702233530897858,67.56129003,14.312123,23.289725
23,41,9,21,0.0001227534728125778,69.95290327,26.667549,35.233852
28,26,38,19,5330.0,69.49523664,39.31412,47.459223
51,50,6,30,0.00884108909743404,69.48048306,19.90343,28.693649
44,46,18,29,440000.0,69.3714633,39.290758,47.436619
35,31,47,20,13200.0,68.77201295,39.314507,47.459607
10,24,20,4,0.0022198231199688154,69.23268986,25.823235,34.418093
8,16,14,13,300000000000.0,69.18560266,24.597445,33.23351
48,12,13,32,29500000.0,70.19967246,34.726263,43.024144
45,27,39,4,0.0020840001060303103,69.52407742,25.823746,34.418863
46,4,15,22,0.0005896456534460257,69.4795413,37.961546,46.151598
37,36,44,45,3.02e-07,69.248487,39.3189,47.464105
5,31,26,5,0.00207074674328563,67.76218438,16.93763,25.829376
5,40,51,18,0.0017424751963416234,68.8765738,16.922441,25.814421
17,22,5,49,0.0366085943611441,70.1844368,17.849346,26.708936
31,35,52,41,0.00405,69.02544665,39.318477,47.463641
37,26,6,14,0.009107804177992573,69.36299586,19.916038,28.706207
32,25,7,7,0.0019012350236288873,67.41319942,22.232149,30.946309
36,14,51,30,412000.0,69.23294783,39.318382,47.463445
12,35,34,43,1080000000.0,69.0899632,32.744205,41.107917
27,4,6,47,0.012636680357658251,67.26505637,20.039491,28.825303
23,9,27,7,76400000000.0,68.54811192,31.846909,40.241099
37,24,27,43,13.3,69.0284791,39.318985,47.464028
30,41,36,45,0.0164,69.4933672,39.318267,47.463325
22,52,23,9,4210000000.0,69.25499225,35.817532,44.078902
8,42,45,16,280000000000.0,68.74171185,24.598877,33.234857
37,4,52,28,0.0005876026796213706,70.29137731,39.317815,47.462981
27,40,10,7,78700000000.0,70.11498046,28.71157,37.209827
17,52,20,17,1570000.0,69.37085438,39.182799,47.332127
50,50,25,52,27.7,69.81469083,39.318943,47.464067
17,47,24,28,1090000.0,69.96284127,39.182435,47.331841
26,13,39,44,1860000.0,68.92876363,39.319917,47.464967
46,32,37,39,4.86e-06,70.77512002,39.296912,47.441996
43,21,35,48,103.0,71.6247139,39.318992,47.464096
15,39,46,14,9140000.0,71.43222809,38.113385,46.298782
11,31,52,42,4320000000.0,69.7339561,30.765852,39.195695
5,49,51,6,0.0018368521528891052,69.48371434,16.910134,25.802816
19,25,26,4,0.0020840001060303103,69.9348681,25.8237,34.418818
10,51,29,10,403000000.0,69.93900657,28.751643,37.24884
7,12,17,45,0.00011043892784006357,69.58955503,22.333355,31.044899
52,28,42,48,0.000977,70.00750136,39.31623,47.461322
37,10,35,25,3970000000.0,69.33034086,39.306944,47.451967
26,21,42,21,369.0,68.9236083,39.309667,47.454736
36,38,21,28,6990.0,71.73448801,39.2996,47.444673
21,21,50,10,15800000000.0,68.89989471,37.678994,45.878678
42,8,38,9,2930000000.0,69.35895467,35.807692,44.06948
10,50,35,11,20900000000.0,69.16683817,28.746879,37.243997
24,7,36,32,2890000000.0,68.45164871,39.299826,47.44487
15,29,46,23,17000000.0,69.50084853,38.110634,46.295735
44,52,12,33,18200000000.0,69.51436496,32.739767,41.10384
51,39,19,8,10500000000.0,70.67635322,33.853402,42.18049
11,19,20,32,432000000.0,68.58905053,30.765996,39.195935
41,47,12,42,18200000000.0,69.43088412,32.728499,41.092572
46,26,18,6,0.00015943325764414864,69.17803645,29.880093,38.340187
12,42,46,25,1080000000.0,69.17646718,32.731487,41.095199
6,28,38,51,0.00043551353758223096,69.3261168,19.779153,28.57613
29,46,47,10,15800000000.0,68.89331365,37.675725,45.875426
23,52,42,12,9320000.0,69.1182425,39.057561,47.210772
5,45,8,8,0.0037102291063384617,66.81002069,16.893002,25.78335
20,41,14,24,1140000000.0,69.4233284,36.673467,44.906168
45,24,31,23,45.1,68.59794235,39.319163,47.464148
52,45,47,8,10500000000.0,68.88141775,33.861845,42.188923
43,32,23,5,0.0005064242007053186,69.15900469,27.779798,36.30964
9,9,18,37,9640000000.0,69.47111392,26.709874,35.275425
47,22,48,32,23.8,70.363096,39.319228,47.464263
42,29,48,38,0.000687,69.23405528,39.318592,47.463777
25,36,22,17,84700.0,69.69405127,39.321193,47.466365
38,10,12,28,34500000000.0,69.42286611,32.733745,41.098515
5,25,4,13,0.1319467973672486,69.17171144,12.773964,21.804354
38,38,7,20,0.001988476346544061,69.49758482,22.207696,30.922031
51,33,4,50,0.13174602727988283,69.4091146,12.771818,21.802345
25,27,5,26,0.0366085943611441,68.7473681,17.84937,26.708965
6,15,37,45,0.00043549767485217866,67.020262,19.793042,28.590007
28,47,18,16,14800000.0,69.88123465,39.291234,47.437196
7,37,50,40,0.0001112038098038709,68.7701633,22.33173,31.043412
22,36,23,48,937.0,69.61945128,39.319468,47.464496
15,28,42,18,17100000.0,68.84917903,38.115163,46.300215
39,51,42,4,0.0020840001060303103,68.40364647,25.823746,34.418863
33,47,52,50,0.00025,69.5423975,39.319669,47.464616
33,18,20,36,29100.0,69.32917476,39.300238,47.445854
44,14,31,15,14100000.0,69.50184417,39.275679,47.421547
29,52,50,21,346.0,69.8053894,39.31911,47.464172
43,38,15,21,299000000.0,69.66695499,38.115021,46.300156
20,18,37,34,23800.0,69.10039806,39.28198,47.427583
52,6,51,43,253000000000.0,69.20700216,39.319224,47.4642
4,17,42,19,0.00667731320326925,68.51620984,14.313241,23.290682
18,39,7,18,0.001988476346544061,69.20894527,22.207599,30.921937
6,6,17,11,0.0004399759587983499,68.90944648,19.771834,28.568693
36,22,45,28,2.38,69.30701447,39.319115,47.464179
50,52,34,38,0.00107,69.37948418,39.302636,47.447697
30,25,9,41,0.0001227534728125778,69.36478519,26.667643,35.233933
14,12,22,48,46500000.0,69.59276652,36.697384,44.929628
19,32,52,12,92900000.0,69.98103499,39.072758,47.22595
5,52,9,7,0.002918225941526649,69.03389573,16.80942,25.702369
13,21,17,25,364000000.0,69.77777362,34.712512,43.010551
49,15,20,39,2210000.0,69.34374356,39.29919,47.444748
38,22,51,18,9170.0,69.5472219,39.316884,47.46195
14,38,52,31,6640000.0,69.65935993,36.673718,44.906329
48,30,41,35,0.000644,69.16707253,39.31856,47.463566
12,13,33,7,39800000000.0,69.00368094,31.810276,40.205804
18,18,36,24,275000.0,69.25161672,39.29128,47.437139
34,22,10,24,304000000000.0,69.12902975,28.730246,37.228477
21,11,47,17,259000000.0,69.19152761,39.306119,47.451302
29,13,39,29,18600000.0,69.11730838,39.318392,47.463422
52,47,29,15,898000.0,68.95317221,39.291238,47.437217
14,50,17,18,14000000.0,69.9999826,36.691552,44.924181
19,4,19,38,0.0005877291741785173,69.70450759,39.279676,47.42588
41,22,48,48,2.38,69.04824042,39.3185,47.463652
42,16,20,43,91500.0,69.19790578,39.288491,47.434138
50,29,4,22,0.13174602727988283,68.87078977,12.771821,21.802348
42,51,4,16,0.13174602727988283,69.01653814,12.770407,21.800942
48,30,33,48,0.0107,66.91586852,39.319598,47.464566
21,41,11,41,7220000000.0,68.19092226,30.746251,39.176862
10,30,13,34,34100000000.0,69.34860396,28.764595,37.261199
18,11,15,23,44700000.0,69.13723254,38.114388,46.299518
32,37,18,24,442000.0,69.14867878,39.280227,47.426063
27,32,39,18,9170.0,69.22078609,39.30997,47.455039
42,13,45,18,18900000.0,69.16695619,39.3076,47.452762
41,48,20,31,286000.0,69.54637384,39.300551,47.446127
12,5,38,37,28900000000.0,70.10853958,32.736687,41.100688
45,16,36,5,0.0005064242007053186,69.9773531,27.779804,36.309645
47,11,36,17,26100000.0,69.30978799,39.321939,47.466827
46,30,18,27,440000.0,69.95048165,39.290703,47.436569
22,9,29,12,99800000.0,70.18443322,39.073382,47.226705
29,44,30,50,0.0573,70.16097283,39.319155,47.464127
7,31,21,21,0.0001112038098038709,67.63971996,22.331669,31.043365
15,41,15,19,3010000.0,69.96711135,38.114372,46.299656
48,38,45,33,0.000206,69.42719865,39.318067,47.463145
17,28,41,11,2110000000.0,69.80387926,38.608696,46.777476
52,25,20,22,318000.0,69.26277494,39.300368,47.446044
20,33,11,15,7710000000.0,69.79114175,30.744999,39.175723
6,23,13,18,0.00044262876616816166,69.55057836,19.793474,28.590511
33,10,9,7,0.00043803069654900186,68.89227223,26.50421,35.076551
20,23,46,9,4210000000.0,70.17357421,35.817415,44.078837
16,49,16,28,73000000.0,69.45782638,38.82557,46.987174
41,4,13,21,0.0005970995892370252,69.84009385,34.426032,42.734016
19,34,14,51,11300000.0,69.43057084,36.694045,44.926685
25,39,25,43,2.8,69.04666615,39.318995,47.464105
28,41,37,41,0.0025,69.01494384,39.318255,47.463283
41,14,4,26,0.13174602727988283,70.1848464,12.771821,21.80234
41,35,4,6,0.14570676991723958,69.38648534,12.772582,21.802703
30,18,44,14,34800000.0,69.86561131,39.270835,47.417075
4,19,14,52,0.006682907927356227,68.29261017,14.288857,23.266585
9,12,7,38,0.0019972106455441495,68.98623586,22.206835,30.92103
13,22,33,22,265000000.0,67.89401031,34.707312,43.005037
39,35,19,14,32300000.0,70.38359356,39.279991,47.425997
17,31,38,7,42600000000.0,70.52846718,31.845549,40.239742
52,23,8,42,0.0004830896218867906,68.99265409,24.514361,33.153192
4,31,13,29,0.006698323175829006,69.26072788,14.293646,23.271411
13,13,25,30,37100000.0,69.34054613,34.712499,43.010676
45,33,12,21,18400000000.0,69.4398253,32.723012,41.087033
14,43,27,20,6640000.0,68.44948387,36.679361,44.911977
12,37,7,50,0.0019997894191349616,68.64718843,22.20721,30.921548
4,40,43,20,0.00667731320326925,68.63723397,14.301186,23.27863
47,25,6,45,0.00884108909743404,68.10990429,19.896386,28.686605
40,38,42,32,3.58e-05,69.18862915,39.299881,47.444867
46,17,34,45,2860.0,69.85596251,39.319026,47.464182
27,6,31,14,25300000000.0,69.37364221,39.291565,47.43747
34,33,17,49,17600000.0,69.54020262,39.165751,47.315459
14,19,9,16,0.0001230662534422502,69.94045877,26.667692,35.234101
11,19,10,42,298000000000.0,68.52875686,28.734272,37.232335
6,5,42,23,0.0004607837225487602,68.51027393,19.793309,28.590201
12,46,24,12,2250000000.0,68.70442843,32.748123,41.111693
4,19,34,35,0.00667731320326925,69.20590067,14.313124,23.290577
26,12,18,5,0.0005064242007053186,69.66606045,27.779802,36.309643
24,46,27,52,122.0,69.59251881,39.317797,47.462989
49,52,43,23,211.0,69.48450971,39.314657,47.459558
34,17,38,6,0.00015943325764414864,67.81074476,29.87939,38.339485
31,4,43,28,0.0005876027254094726,69.54658604,39.31848,47.463421
31,16,25,36,39200.0,69.65008855,39.317923,47.463096
15,41,26,46,17000000.0,68.4625113,38.114963,46.300041
48,28,23,41,4370.0,69.80522418,39.31622,47.461289
42,8,23,4,0.0020840001060303103,69.07945275,25.823747,34.418864
45,43,51,17,92400.0,69.31039286,39.317583,47.462669
37,8,7,45,0.0019490820063521423,68.89935589,22.224141,30.938493
29,45,22,49,17800.0,69.66941404,39.319438,47.464444
41,52,15,40,29600000.0,69.55071139,38.114756,46.29973
19,13,27,51,1900000.0,68.97915149,39.291832,47.437831
18,18,23,24,31300.0,69.60825205,39.290722,47.436528
40,22,12,18,18500000000.0,69.80520606,32.733823,41.097721
48,18,7,9,0.002373872569898905,69.0340724,22.202539,30.916447
6,49,45,27,0.00043551353758223096,67.70052028,19.793232,28.590209
20,36,48,45,1650.0,69.16407537,39.300295,47.445961
48,4,39,42,0.0005876026554140205,69.30347586,39.318195,47.463191
9,39,26,14,6840000000.0,69.31197596,26.720377,35.285248
25,52,47,40,16.0,69.51227236,39.318811,47.464001
25,25,45,17,91700.0,69.32129574,39.321066,47.466178
17,41,19,44,3920000.0,69.72955346,39.182511,47.332066
43,34,10,34,304000000000.0,67.40721273,28.735133,37.233365
36,18,19,25,1110000.0,69.21115804,39.291885,47.43773
52,42,21,32,698.0,69.68231893,39.316576,47.461665
33,32,29,43,1.04,69.2959137,39.319317,47.464309
34,52,9,40,0.0001227534728125778,69.73687053,26.667648,35.233937
46,50,14,37,1140000000.0,69.13363886,36.694339,44.927004
25,23,8,33,0.0004830896218867906,69.35867119,24.514357,33.153189
29,46,17,24,17700000.0,70.58975053,39.179847,47.329597
20,9,32,10,18900000000.0,69.09591818,37.683214,45.882972
50,50,5,28,0.0366085943611441,68.88057399,17.849364,26.708959
48,42,51,50,2.22e-11,69.40417576,39.318625,47.463803
10,11,39,35,19700000000.0,69.06762528,28.765087,37.262213
36,12,29,33,30200000.0,68.87413311,39.315456,47.460715
23,48,42,50,25.4,69.58127952,39.302522,47.447692
50,34,41,30,0.0137,68.93277645,39.300697,47.445696
39,32,51,16,237000.0,69.26154709,39.297196,47.442672
16,17,32,47,568000.0,69.00242925,38.814902,46.975995
40,14,8,35,0.0004830896218867906,68.71473908,24.510331,33.149163
9,46,45,24,6800000000.0,68.64384794,26.70002,35.264957
12,35,31,29,1080000000.0,67.48992491,32.739269,41.102983
51,26,36,20,13200.0,68.82542706,39.298311,47.443415
46,31,13,49,4520000000.0,68.81779408,34.723196,43.021399
50,29,23,27,447.0,68.7877121,39.310291,47.455397
18,29,14,28,1140000000.0,69.4048326,36.685546,44.918192
26,24,33,18,9200.0,69.33419847,39.304379,47.449484
47,17,18,49,307000.0,69.00743747,39.292047,47.437903
19,6,17,27,25400000000.0,68.70896649,39.175224,47.325006
18,7,17,15,27800000000.0,69.64458776,39.162349,47.312071
47,9,17,5,0.0007672177506262528,69.60946107,27.76232,36.292142
32,31,43,50,0.00108,69.46790433,39.312736,47.45776
26,43,49,18,9200.0,68.76995754,39.300154,47.44526
17,40,42,15,21400000.0,69.28823304,39.179863,47.329549
20,35,52,27,1650.0,69.20084882,39.300234,47.445901
15,30,13,18,4640000000.0,69.11406016,34.72582,43.023959
22,17,47,20,266000.0,69.52316928,39.318973,47.46408
37,4,24,30,0.0005876059952483225,69.78113604,39.318222,47.463311
28,22,4,52,0.13174602727988283,67.56383586,12.771826,21.802352
27,17,7,27,0.001988476346544061,68.09882832,22.2076,30.921923
43,16,22,11,1450000000.0,69.30083513,38.611791,46.780122
19,27,7,21,0.001988476346544061,69.91468787,22.207652,30.921976
35,10,45,9,8980000000.0,69.52438021,35.821529,44.082908
49,25,43,5,0.0005064242007053186,69.70495367,27.7798,36.309642
29,32,15,44,29600000.0,69.41364384,38.114758,46.299731
4,41,24,16,0.00667731320326925,68.63978124,14.31282,23.290278
37,8,46,42,834000000.0,68.15627933,39.318129,47.463144
14,5,5,7,0.038289163722520975,68.74375963,17.692572,26.557766
36,42,44,38,4.24e-07,68.74560046,39.318661,47.463777
36,17,17,34,14500000.0,69.06782055,39.180751,47.330246
51,45,24,29,1120.0,68.93758965,39.31744,47.462576
22,26,12,21,18400000000.0,68.62961078,32.740035,41.104059
43,35,6,9,0.009617490285639461,68.8161819,19.939012,28.728447
22,7,10,47,30800000000.0,68.04701614,28.734964,37.232878
46,46,44,50,9.85e-11,70.81230307,39.299864,47.444861
14,47,40,21,666000.0,68.88932276,36.694879,44.927475
25,12,13,21,295000000.0,69.36230254,34.726129,43.023934
29,8,17,36,816000000.0,70.22118521,39.181619,47.331259
41,21,35,42,103.0,69.97826958,39.319029,47.464112
35,32,4,5,0.19367672873068612,68.96604919,13.019649,22.04214
35,50,46,15,898000.0,70.29678059,39.273638,47.419617
27,8,8,45,0.00047099022113044237,70.87564278,24.503263,33.141646
14,38,34,12,50900000.0,70.29470038,36.694763,44.927153
13,27,43,44,265000000.0,69.79995346,34.708657,43.006389
17,38,19,21,419000.0,70.09390545,39.160448,47.309947
36,8,23,15,835000000.0,71.15167832,39.292613,47.438496
22,35,52,7,42600000000.0,69.93705559,31.828674,40.222917
37,29,22,39,17800.0,70.73597193,39.319406,47.464418
43,38,19,34,1100000.0,71.97315502,39.27059,47.416423
43,48,14,32,1140000000.0,71.47783923,36.694362,44.927025
40,33,35,5,0.0005064242007053186,69.89383769,27.779798,36.30964
6,28,51,45,0.00043551353758223096,68.88595057,19.793241,28.590217
8,30,30,30,280000000000.0,68.74322915,24.598867,33.234862
4,42,34,13,0.006664654736170681,69.38623047,14.311004,23.288566
41,13,8,13,0.0004902468671170641,68.80682254,24.509548,33.14865
43,34,52,45,5.23e-07,70.6224134,39.312242,47.457464
24,35,49,19,5860.0,69.80469656,39.312239,47.457374
32,18,39,31,57.3,69.92927837,39.30744,47.452532
42,4,5,10,0.044133574692967775,69.34716272,17.99236,26.847605
24,39,6,39,0.00884108909743404,67.73750234,19.898488,28.688708
32,16,4,30,0.13174602727988283,70.80451012,12.759144,21.789671
31,42,12,47,18200000000.0,68.98751616,32.736949,41.101021
41,51,38,26,0.229,68.86954713,39.318396,47.463467
47,26,46,10,15800000000.0,70.81439734,37.682056,45.881757
44,43,45,32,0.00035,71.62308192,39.319588,47.464604
5,22,37,48,0.0017424751963416234,67.81036925,16.923173,25.815154
24,12,32,10,15800000000.0,69.48238254,37.682063,45.881772
19,4,44,6,0.0009386130178726794,68.76815701,29.871505,38.330382
34,15,11,24,7290000000.0,68.28735733,30.748084,39.178704
15,38,28,6,0.00015943325764414864,70.22224975,29.877766,38.337845
23,10,38,45,397000000.0,70.32568026,39.316352,47.461519
32,36,52,9,4210000000.0,68.83133674,35.807642,44.069011
16,22,41,18,438000.0,69.34604836,38.81778,46.978992
33,51,28,51,0.443,68.40608883,39.303673,47.448776
11,18,33,11,555000000.0,67.24564838,30.766515,39.196403
18,49,10,29,304000000000.0,68.57871866,28.735149,37.233329
50,34,35,29,0.0038,68.24552083,39.319564,47.464729
13,51,15,10,23900000000.0,68.38446784,34.707987,43.007377
40,34,34,9,4210000000.0,68.54495382,35.817496,44.078864
36,14,51,45,412000.0,69.14695907,39.319149,47.464201
48,12,23,42,30200000.0,69.80019069,39.316032,47.461491
12,44,16,9,6220000000.0,68.6686244,32.730068,41.094917
23,43,30,34,260.0,69.03722668,39.315906,47.461092
29,44,52,36,0.063,69.39703202,39.31814,47.463176
43,49,28,44,0.442,69.30248666,39.319233,47.464328
49,4,20,42,0.0005876718187096491,69.22908425,39.297938,47.443598
12,15,37,20,1100000000.0,67.4857378,32.750042,41.113837
12,6,4,27,0.13020340993801433,67.58895254,12.774966,21.805348
45,11,44,10,15800000000.0,68.22231865,37.682053,45.881754
13,27,49,47,265000000.0,69.21394157,34.726257,43.023989
47,12,49,33,30200000.0,69.50696754,39.318019,47.462929
38,38,42,30,0.019,70.06908202,39.318586,47.46368
39,30,29,4,0.0020840001060303103,69.31511021,25.823751,34.418869
17,36,36,18,1160000.0,69.37673354,39.182523,47.331894
38,11,33,8,117000000000.0,69.65139961,33.846865,42.173771
20,11,14,33,91500000.0,69.4944582,36.694694,44.927334
22,4,26,5,0.0015430721929891402,69.05649447,27.780774,36.310698
30,5,20,51,28900000000.0,69.05859566,39.281,47.426698
50,24,18,37,4400000.0,69.10207772,39.290649,47.436526
32,20,26,14,34800000.0,69.10502768,39.270823,47.417062
40,19,46,48,1360.0,69.58030391,39.318301,47.463314
50,12,41,45,30200000.0,69.59540176,39.300386,47.445428
42,52,44,17,92400.0,69.54889083,39.310542,47.455628
20,13,25,43,1870000.0,69.2079699,39.286455,47.432027
13,32,43,39,265000000.0,68.75105333,34.712174,43.009907
28,6,15,48,257000000000.0,68.69790459,38.107815,46.293195
29,21,42,25,106.0,69.58416724,39.301574,47.446622
36,49,35,33,0.00011,68.26451182,39.318009,47.462866
6,35,13,6,0.000591114225814072,67.07727075,19.822131,28.618383
9,48,17,20,6810000000.0,69.11135006,26.69917,35.264017
24,36,49,30,6.55,68.95541334,39.301626,47.446835
29,52,33,21,346.0,68.82414913,39.305729,47.450792
17,32,6,45,0.00884108909743404,69.13968205,19.903378,28.693594
5,37,50,29,0.0017424751963416234,68.89448023,16.924582,25.816562
7,7,45,30,0.00011566746317344203,69.00823092,22.329566,31.041525
44,12,33,21,30200000.0,69.39543891,39.318791,47.464102
22,52,5,20,0.0366085943611441,69.31137586,17.84937,26.708966
46,28,36,40,0.00094,69.88317823,39.315185,47.460122
45,20,7,24,0.001988476346544061,70.36075163,22.201316,30.91566
49,43,35,19,5310.0,68.98659563,39.309976,47.45506
9,31,49,36,6800000000.0,69.11294127,26.720422,35.28536
12,26,25,21,1080000000.0,69.96116924,32.749085,41.112815
40,50,10,24,304000000000.0,68.696527,28.735169,37.233399
49,41,51,42,1.53e-09,69.002038,39.3186,47.463791
7,6,19,14,0.0001250437807506305,68.77346468,22.330708,31.042296
10,45,48,22,17300000000.0,68.15478897,28.758218,37.255073
28,26,37,10,15800000000.0,68.97001338,37.682056,45.881757
28,42,25,22,94.6,69.87380624,39.31869,47.463683
