var_0,var_1,var_2,var_3,var_4,var_5,var_6,error
42,29,33,32,17,51,30,9.034542778521987e-11
32,16,18,34,22,30,18,1.72517290941319e-10
43,6,30,40,27,20,6,0.001997400892219073
18,18,23,30,20,32,44,5.2880872283163416e-11
3,42,33,29,27,19,29,2511386548.7739854
42,38,41,10,37,29,4,0.03670990152468933
38,33,41,30,49,37,38,2.1962601884111318e-20
34,36,38,31,16,9,49,39644.26447733787
16,20,9,44,33,48,36,39636.80362355825
39,52,21,27,40,33,45,5.596667943298467e-13
21,34,10,35,12,32,49,3.0755260401393624e-06
45,13,11,11,14,7,12,1593989887.388902
40,47,33,16,42,28,20,1.4499163472850806e-11
42,26,26,14,8,7,50,1593699744.5846379
31,40,31,10,45,6,35,1594018684.6288404
22,5,39,23,43,20,35,1.5044436238109014e-11
51,9,24,34,13,27,29,1.1171427443747164e-08
42,8,17,13,19,49,3,0.19913746729877063
31,43,13,9,50,18,15,0.19864010430933074
16,15,33,48,11,46,18,6.077410831594927e-08
19,43,36,40,12,6,43,1593683708.839699
35,46,52,31,42,35,25,1.5913063516611e-14
32,4,33,39,6,30,42,39645.03950398128
14,40,50,15,3,33,25,1598683528.687865
40,11,50,12,28,4,20,0.9999498977670089
3,38,20,26,48,9,18,2511386548.7739854
6,13,18,46,49,19,8,0.990209365654101
19,38,30,46,10,6,10,1596614029.8103645
28,29,4,29,34,6,49,0.9999498969254437
20,42,24,16,7,12,40,1597331456.1211689
27,6,14,17,19,23,24,7.908205046834266e-09
18,22,38,42,43,35,28,4.8720526442392374e-11
45,34,49,49,11,3,50,0.9999498969253682
15,23,16,16,12,33,15,6.771572711609719e-08
11,6,50,20,39,44,39,0.007709822839687313
37,6,14,7,52,19,24,1.5863550649748208e-06
11,29,9,36,21,21,35,39606.09377196901
35,30,12,49,15,21,38,1.6464448433136962e-07
47,26,17,48,7,19,41,1597791814.7001865
41,9,32,33,14,17,20,3.6900084894606003e-09
49,49,38,36,49,50,34,4.842230059563363e-20
38,32,43,41,47,10,24,2.1692574568204335e-06
32,22,40,22,41,45,13,1.907073358774844e-07
11,32,31,15,27,34,52,0.007709822839687313
50,50,9,4,40,33,10,40224.80168297696
30,22,38,32,12,51,28,2.3923561528032142e-08
6,20,16,52,23,29,5,0.9901441178225986
22,21,24,23,6,3,10,0.9999498509304554
6,21,33,37,35,13,19,0.990163491039716
49,23,32,49,52,3,24,0.9999498969271406
4,41,11,4,14,8,21,1593433139.9424102
40,19,5,4,44,33,5,0.9901215654701582
27,36,52,41,44,6,15,1593834272.5140462
16,45,32,44,46,22,35,8.617946911801339e-10
46,38,28,12,16,52,25,2.2465079237604414e-09
4,34,9,11,51,50,10,1571694864.6934013
18,30,7,19,40,32,50,1593705771.9411309
46,40,29,12,41,17,40,2.025293376651527e-09
10,12,46,25,43,31,23,0.03670990152468933
6,39,17,13,46,6,48,1582502106.2423422
14,24,33,48,39,31,3,0.1991382993081163
51,8,15,7,19,25,39,1.486219201145758e-06
51,44,31,19,23,46,28,1.0002776730322996e-13
14,7,48,21,6,9,35,1593844024.668852
32,25,16,44,28,22,20,5.518216734002133e-10
14,35,16,6,28,31,38,5.231619228770263e-06
21,4,44,14,6,50,18,39645.142805457355
7,21,23,29,33,36,44,0.0001898046770565709
20,36,19,27,9,24,9,3.466654006668222e-05
46,27,45,16,23,15,38,2.2682614057685047e-09
32,40,16,17,43,25,9,3.6736276094885346e-05
44,52,48,34,21,27,10,1.1293306379717884e-05
42,48,6,36,31,43,21,1593687909.378061
15,41,17,38,48,16,17,7.436141121149376e-09
40,3,16,35,37,29,34,1.1483063727574114e-09
51,12,52,47,27,25,36,2.5895202765399163e-15
31,37,22,44,6,43,30,39644.73873468886
37,52,24,42,17,13,47,3.566254384555143e-08
49,36,31,34,26,18,48,3.403219159678897e-11
39,39,44,11,6,42,52,39645.733410270186
28,20,16,16,46,15,24,2.2682614057685047e-09
35,8,34,49,37,15,20,2.1270716461926468e-09
30,18,26,38,10,18,21,1.0536552303654957e-07
25,6,41,33,11,5,32,0.9902512633749673
5,43,45,18,49,42,28,41867.47370354725
15,24,18,51,8,13,37,39612.14521968634
9,31,36,41,15,30,31,0.19864010430933074
38,50,17,13,45,33,38,6.360301291234282e-10
50,19,25,6,15,10,30,1.3454913644535609e-05
12,9,22,34,27,11,42,1.0054184560458742e-06
30,19,17,24,52,48,20,1.5706403705353386e-10
29,5,27,49,10,39,41,1.0485823395706991e-07
43,18,26,14,16,30,6,0.0019978655861268746
38,29,14,30,36,18,22,9.076814898075715e-09
23,33,19,46,52,14,32,7.967939476770917e-09
12,35,16,45,38,15,4,0.023811342889702134
12,12,18,25,20,40,8,0.0001360345640344046
35,47,29,20,50,35,17,7.821653639123939e-10
30,23,6,14,35,42,27,1593707059.257346
48,33,17,23,34,45,32,1.349437179799778e-10
38,45,11,24,30,28,8,0.0001251318579395131
49,21,30,11,48,33,31,0.007709822839687313
13,44,25,9,15,43,7,0.19864010430933074
52,30,41,7,3,22,22,1596065326.5056355
24,25,28,32,12,43,23,2.387620617271447e-08
37,10,42,33,21,8,3,2522155561.0185018
13,17,18,24,16,48,41,5.644122134648464e-08
48,29,19,7,41,27,50,1.486219201145758e-06
45,22,7,36,42,9,14,1593834269.207983
13,32,47,10,7,29,20,1598185023.7581584
4,43,50,49,23,26,5,1571694864.6934013
10,35,37,26,47,44,27,0.03670990152468933
8,48,30,19,27,15,17,4.739192912380428e-05
12,13,45,39,51,41,50,1.7954502565705671e-07
12,42,14,23,8,38,37,39605.56098302766
24,8,46,14,12,27,17,3.042450412110575e-08
46,49,32,4,33,26,40,0.00011561717884885353
33,47,51,41,22,29,9,3.6736667682026165e-05
15,47,35,10,28,35,26,0.03670990152468933
34,5,46,52,17,18,25,1.920816147358485e-10
39,47,46,20,36,10,14,2.5167808538756606e-06
51,40,29,8,41,52,50,3.7516076530585534e-07
30,6,6,35,15,47,10,1596618375.9000735
35,34,34,35,10,51,30,1.0308625115037954e-07
20,43,27,32,33,34,46,3.2878961449153316e-12
27,27,12,12,29,9,38,39636.70730838614
12,47,11,45,33,4,22,0.999949908193315
30,7,44,35,17,6,34,1593687879.2220228
28,9,33,8,35,23,30,3.755408911482961e-07
3,35,5,33,10,16,21,1074611633.2757351
50,24,37,8,15,21,52,3.7516076530585534e-07
14,27,38,37,33,9,46,39642.02902752918
43,48,8,42,14,27,49,1593685386.1205018
30,4,9,3,26,6,44,1626093221.872414
23,10,42,48,9,30,14,3.960245334076942e-07
52,48,14,27,16,52,47,8.655615389577324e-09
50,25,37,50,30,7,30,1593685389.7286947
4,44,7,24,29,49,27,1593433139.9424102
7,46,45,3,40,41,9,0.01280382388107554
36,52,7,19,34,35,52,1593685780.1034756
25,32,19,25,20,14,33,7.975814575644031e-09
23,24,50,13,8,22,38,39611.32119725915
41,29,40,38,46,26,20,8.516107912932162e-12
36,19,46,3,9,31,33,0.014933678843148003
34,43,12,21,3,26,44,1594901747.1719599
3,9,38,3,25,27,37,2511386548.7739854
18,27,46,9,4,38,28,1597050261.71391
14,38,30,16,23,15,36,2.1385615297550138e-08
18,28,35,12,43,20,40,1.4711861542248088e-09
15,3,9,14,42,5,23,0.990251441967804
48,5,36,26,28,42,7,0.0005699714405029731
9,36,46,52,30,50,11,0.19864010430933074
36,27,12,49,12,41,10,8.553537027824175e-06
47,24,45,9,20,36,41,0.19864010430933074
20,6,14,46,17,45,16,1.2650623551336114e-08
22,47,31,10,52,23,29,0.03670990152468933
5,26,14,38,50,19,47,41867.47370354725
42,4,3,24,13,7,16,0.9999498962512189
7,27,51,41,41,13,41,0.0001898046770565709
45,20,12,9,33,48,46,0.19864010430933074
42,14,52,50,43,20,19,6.999422105538585e-11
30,9,52,38,15,43,43,8.471467918465049e-10
38,46,6,9,42,24,43,1594349368.3743174
33,16,8,24,47,49,48,1593685393.935755
35,31,37,43,39,37,38,4.3093458987619855e-21
51,24,34,16,38,46,7,0.0005698691630279995
28,48,28,36,3,11,8,1574552369.13853
38,51,14,28,34,33,33,7.97556247168644e-09
7,13,5,22,48,26,42,0.003514262278603642
8,15,25,33,29,15,40,4.739192912380428e-05
31,28,18,19,48,3,28,0.9999498969282496
44,19,47,52,35,30,7,0.0005698760452629886
4,39,12,25,12,22,6,1571694864.6934013
46,34,17,10,52,29,19,0.03670990152468933
24,29,50,21,41,45,6,0.001997357555833499
48,4,33,30,45,9,18,39636.495499353216
44,51,43,30,21,38,21,2.4763926970253435e-12
7,30,29,35,51,7,38,1578375437.6040728
33,12,36,14,38,12,35,1.3606106796873503e-07
44,46,50,46,16,18,16,4.124480946606583e-09
17,30,39,42,14,34,8,0.00014512839480270614
38,28,3,28,44,26,25,0.9999498969237302
3,26,48,36,44,49,10,2511386548.7739854
48,39,27,17,17,3,34,0.9999498969184419
24,3,23,17,44,51,11,2.5285093534195917e-06
4,6,21,3,11,41,31,1726192810.747341
29,27,46,32,12,38,10,1.1137227603302083e-05
23,11,13,36,12,43,7,0.0005698770327029492
11,8,33,18,22,45,3,0.19915949653030926
9,22,43,21,39,44,16,0.19864010430933074
35,16,40,9,8,13,5,42899.8638416426
23,13,37,32,11,35,25,4.724766647833558e-08
14,46,38,13,14,34,40,3.9668342498845256e-08
22,24,19,40,42,14,4,0.02381548116501527
41,12,49,3,21,36,13,0.014933678843148003
22,42,9,15,6,12,40,1593692756.7956154
7,31,45,48,47,18,24,0.0001898046770565709
44,33,4,6,37,33,35,0.9999499332944386
6,40,21,39,10,6,40,1582502106.2423422
10,22,43,35,42,21,34,0.03670990152468933
10,24,27,27,14,49,10,0.03670990152468933
31,4,21,47,31,50,52,6.502888456765604e-11
52,52,8,26,13,32,23,1593685200.4387991
38,4,52,7,28,41,33,1.4866040061484582e-06
37,45,45,27,51,27,34,1.3155092205106162e-16
19,13,14,19,11,48,40,7.80926755088904e-08
18,39,46,34,50,44,3,0.19914079248788982
34,6,23,49,16,33,38,3.730432562547739e-10
7,38,38,5,34,23,12,0.00044779254904242814
37,27,21,5,47,51,14,2.27464200165103e-05
8,42,14,14,25,5,43,0.9902416037004208
8,8,13,31,8,8,10,1573985004.8879683
32,41,20,31,45,9,29,39636.46633019536
28,6,28,32,14,41,35,2.931700177244554e-09
34,17,40,36,52,22,28,1.295713222109351e-13
21,9,49,9,14,25,51,0.19864010430933074
45,25,12,47,5,6,45,1593685386.1501536
4,38,6,34,19,51,4,1616719342.9973602
51,31,29,16,30,28,15,1.052156099491194e-08
49,30,12,28,37,10,37,2.169395958715213e-06
25,29,40,42,52,3,24,0.9999498969273268
10,37,43,32,39,50,48,0.03670990152468933
44,21,46,22,24,10,8,0.00014704085382889282
52,52,28,43,34,52,5,0.008519713417827045
10,29,11,12,28,49,37,0.03670990152468933
19,47,8,14,33,31,26,1593695994.7115507
6,33,42,7,23,27,46,0.990163491039716
45,39,31,32,5,37,44,1591663370.2218165
40,25,37,52,51,45,47,3.563578689694345e-21
17,34,39,30,27,49,42,2.032456417539609e-10
30,28,32,12,22,15,52,4.40357798609376e-09
4,50,18,24,8,11,20,1571694864.6934013
48,37,16,4,35,39,33,0.00011561717884885353
28,28,44,31,13,37,42,1.1138141932371654e-08
20,4,34,30,19,31,14,5.0960700742356813e-08
28,20,28,50,45,12,40,1.363820711356255e-07
6,4,26,27,41,47,27,0.990163491039716
12,27,19,47,40,10,34,3.1053658775237765e-06
35,26,25,6,38,51,13,5.231619228770263e-06
37,27,12,48,19,28,33,1.3758157487187275e-07
34,9,14,52,17,43,35,1.0717302691350943e-08
35,3,43,8,9,44,11,4.588084478686492e-06
24,49,46,3,4,26,32,1603122285.353683
10,46,31,34,31,48,20,0.03670990152468933
48,6,26,49,12,24,18,2.4460812430641536e-08
25,30,19,41,28,23,23,9.632878625534997e-12
5,6,45,37,24,52,43,41867.47370354725
5,21,25,12,37,45,45,41867.47370354725
13,6,20,46,29,46,43,5.319299524521643e-08
31,14,39,20,39,32,20,8.572760107229051e-12
19,19,38,8,48,40,36,3.7516076530585534e-07
47,22,34,37,46,42,24,4.4158228700747775e-14
14,23,38,37,30,31,38,1.2652360951806346e-08
8,37,42,4,21,4,19,0.9999499692240411
13,34,43,46,38,50,12,7.72557694252808e-07
30,9,4,24,11,31,13,0.9999498928822401
18,47,38,44,44,48,41,4.8720526442392374e-11
9,25,35,29,35,3,11,0.999970700330551
34,13,15,18,44,5,20,0.9902512639206048
15,51,25,26,22,5,47,0.9902514063536004
49,12,35,12,44,29,43,1.3343618960919636e-09
50,17,42,16,42,46,39,5.0753944680243326e-12
40,45,28,17,11,43,38,4.731647767620674e-08
51,42,19,31,40,33,8,0.0001358294222281612
28,35,4,38,31,14,38,0.9999498969254437
46,33,38,48,37,47,34,4.859517139506451e-20
13,17,41,32,15,25,39,5.614448816065535e-08
21,45,13,31,29,24,16,4.2999483813103294e-08
18,20,12,46,39,13,48,3.111000117467354e-07
36,34,18,18,38,39,42,3.990649795532871e-11
7,48,11,7,41,40,29,0.0001898046770565709
42,7,50,36,30,19,42,9.205441427390167e-12
32,18,5,12,28,14,8,0.9902423850992764
19,26,10,15,39,35,47,2.1763513211203858e-06
42,21,8,4,25,12,48,1599159948.2815592
6,13,5,26,37,23,35,0.9999498611138166
11,43,50,35,16,42,34,0.007709822839687313
8,42,23,25,38,47,45,4.739192912380428e-05
31,33,28,8,25,37,38,3.7516076530585534e-07
4,9,44,30,50,44,7,1571694864.6934013
11,13,10,18,20,38,35,0.007709822839687313
8,27,36,50,7,47,17,1575067414.3875651
49,10,33,50,24,17,21,1.5026332281554032e-10
50,25,36,19,5,11,24,1591258463.7499785
48,45,27,36,19,49,5,0.008519713417859691
8,43,35,17,49,34,8,0.00014662498069135826
10,26,46,12,45,50,27,0.03670990152468933
8,50,19,27,44,50,5,0.008802707585005051
39,36,49,29,16,52,40,3.2698571176666613e-10
43,41,36,3,23,25,8,0.014933678843148003
39,38,7,6,17,43,10,1600105408.5258265
6,8,4,5,52,17,3,0.9999493758434399
21,21,3,15,9,10,14,0.9999498998646997
41,25,15,14,16,33,16,7.194427694847006e-09
46,30,14,30,14,6,21,1593687909.623069
47,28,20,35,46,9,15,39637.88188347591
28,49,24,45,21,40,20,7.623362193006958e-12
32,14,10,46,49,7,37,1593685404.9849434
35,8,52,38,45,52,9,3.673281164531144e-05
45,39,9,28,18,39,47,39636.46624628761
4,28,29,40,46,41,43,1571694864.6934013
22,32,13,22,11,20,23,1.3258552534682774e-07
43,44,20,10,48,16,12,0.03670990152468933
28,34,29,34,19,3,11,0.9999499068528173
19,17,30,49,8,41,38,39611.52104462657
10,27,18,6,11,16,27,0.03670990152468933
34,16,30,5,10,12,15,2.3602119351315444e-05
31,13,17,29,22,44,46,1.390012625012574e-10
23,30,36,10,40,19,36,0.03670990152468933
33,32,34,13,35,36,31,3.5467456674191994e-10
21,23,26,26,40,14,51,7.925538281139216e-09
26,45,42,9,28,38,3,0.19904750293263102
12,41,4,30,25,46,20,0.999949908193315
43,35,15,30,8,7,18,1593704170.9266617
35,8,32,24,26,8,44,1593686271.443659
18,19,40,12,44,18,28,1.5203498430275964e-09
33,3,46,24,25,27,48,1.1483063727574114e-09
47,39,39,19,21,18,4,0.023815488327712526
21,46,5,45,35,45,37,0.9902512705880394
15,23,41,20,27,17,48,3.5164941437255354e-09
30,15,37,20,29,11,35,5.472916974569932e-07
36,41,52,50,7,7,51,1593685386.0860186
18,14,8,8,11,47,15,1594462442.0226498
12,28,10,3,6,39,35,0.014933678843148003
20,43,17,18,20,46,49,1.5632913735070173e-10
16,22,16,4,9,30,31,0.00011561717884885353
41,8,16,8,15,41,20,3.755408911482961e-07
29,35,19,25,43,21,23,1.1737782858618979e-11
48,22,11,48,21,40,38,5.570790874796339e-07
31,37,35,41,52,22,15,9.143292987136678e-09
39,24,41,7,52,4,49,0.9999498909732917
25,50,47,7,16,38,47,1.486219201145758e-06
17,22,27,40,25,4,32,0.9999498972909644
4,44,44,4,31,28,7,1571694864.6934013
9,17,30,35,37,40,47,0.19864010430933074
43,9,6,52,10,23,48,1593686853.1458817
41,13,29,40,39,3,24,0.9999498969268682
27,18,46,33,10,10,40,3.0259626668013095e-06
10,49,47,24,15,7,50,1597009215.0896218
15,50,30,21,40,33,26,3.300147986224655e-09
18,5,18,32,51,14,10,1.112779852487489e-05
39,52,11,39,5,18,10,1591064122.4060533
32,49,43,23,19,29,29,5.10651259452328e-12
37,29,49,28,12,6,4,1574552369.309832
49,31,14,51,16,37,46,8.655680193459842e-09
5,48,31,6,16,13,13,41867.47370354725
28,39,40,30,38,32,17,7.829936746757673e-10
47,19,25,48,50,6,8,1574552368.4476118
23,34,39,12,6,37,21,39643.20038576651
16,44,47,30,24,17,34,1.2730721081201282e-09
49,15,30,52,35,7,9,1596612877.9036965
39,32,3,7,24,41,22,0.9999498909732917
11,25,50,10,35,20,52,0.18943334142193796
19,12,35,33,50,46,37,1.1993435116353126e-11
19,34,30,52,35,26,51,1.1993428504188688e-11
9,49,27,17,51,14,48,0.19864010430933074
50,16,27,10,23,36,35,0.03670990152468933
16,7,45,28,30,40,17,2.9382860654558062e-09
7,4,43,17,25,37,29,0.0001898046770565709
32,32,50,31,11,24,30,4.729096300703542e-08
29,6,42,4,30,23,5,0.009191324576588883
37,40,23,16,45,25,3,0.199140970679714
25,7,15,31,50,42,13,1.5805658967098643e-07
50,37,30,52,5,22,28,1591663604.1734898
4,30,19,49,20,7,50,1615186622.3064594
17,37,13,48,34,33,13,1.907959957208901e-07
20,35,16,48,16,13,45,3.8034428521553694e-08
9,11,5,40,42,36,14,0.9938567283674802
27,29,27,9,11,36,37,0.19864010430933074
11,13,16,49,45,43,41,0.007709822839687313
44,16,33,12,46,11,30,5.520235487282251e-07
4,48,47,11,8,22,50,1571694864.6934013
32,31,47,37,25,31,7,0.0005698760420824796
9,42,37,35,15,19,21,0.19864010430933074
34,18,32,32,46,7,44,1593685387.4251592
44,19,25,26,14,14,52,1.952910352221322e-08
44,15,39,14,9,26,22,2.830840578794292e-07
44,15,41,41,31,42,50,1.6472696967055653e-17
24,42,12,48,41,49,4,0.024006634695349752
10,19,11,19,11,39,40,0.03670990152468933
4,51,45,44,50,35,48,1571694864.6934013
31,46,21,28,3,35,50,1595308153.5409904
6,18,12,4,29,42,40,0.9900926997232102
28,26,13,37,4,16,9,1596612868.0217233
32,37,49,51,32,30,11,2.4697617332991852e-06
4,35,29,32,21,48,36,1571694864.6934013
48,50,46,19,36,29,47,1.0080883994439026e-13
28,51,3,40,26,48,7,0.9999498509303906
42,52,4,35,46,32,48,0.9999498969253682
31,23,50,6,20,9,4,40884.65834671067
46,37,50,36,31,41,16,3.0551718545985626e-09
32,48,8,29,24,51,11,1591061712.6891243
21,3,43,47,42,40,9,3.654550330359386e-05
36,31,39,4,8,32,37,40217.95179007637
42,46,50,31,49,41,52,5.47474754998043e-21
37,6,4,8,37,9,51,0.9999498902676771
8,34,38,18,30,10,4,0.024209038225647884
24,46,35,29,22,22,38,4.482824434987318e-13
21,15,32,14,21,11,32,5.395254940323315e-07
37,45,18,4,13,46,27,0.00011561717884885353
21,43,30,10,19,12,35,0.03670990152468933
26,38,38,11,38,28,30,0.007709822839687313
11,21,23,33,49,19,32,0.007709822839687313
39,20,19,22,27,43,25,8.77155481948642e-12
48,8,35,5,10,11,51,2.7288951112643403e-05
17,36,30,12,38,33,14,5.173001893828131e-08
37,21,43,21,15,26,34,8.397268731516723e-10
27,26,39,3,13,6,13,1626093221.872414
36,18,32,37,20,42,13,1.907130073004012e-07
13,10,52,36,26,47,32,5.3859721041742016e-08
28,15,24,39,3,14,23,1595206404.4171245
51,24,30,16,30,30,14,4.91713949242699e-08
26,7,43,41,49,25,29,7.441239982626444e-13
5,14,4,36,50,33,4,0.9999498772918838
9,33,43,31,45,44,7,0.19864010430933074
30,17,30,20,40,25,29,2.893489452980151e-14
22,3,34,21,35,33,18,1.3187350083919427e-09
24,52,4,35,3,41,18,0.9999498968110941
28,32,31,6,20,13,21,5.231619228770263e-06
23,7,12,45,23,32,44,1.361433716911086e-07
3,20,3,31,11,30,17,0.9909594996234804
13,11,20,29,43,14,33,8.211228786492511e-08
52,48,31,12,46,28,7,0.0005696695379642219
5,11,45,36,11,37,16,41867.47370354725
6,15,26,47,18,4,15,0.999949917313088
4,49,33,5,31,37,22,1571694864.6934013
50,36,19,45,33,29,39,8.598308006095543e-12
20,30,43,34,40,41,48,3.2878961449153316e-12
3,43,8,10,48,14,47,2515687647.653786
34,6,13,10,15,10,22,0.03670990152468933
50,4,51,32,47,47,17,7.263975352392026e-10
49,6,23,3,30,22,3,0.19883025899021667
21,40,3,40,21,27,48,0.9999498969213481
36,7,42,18,26,21,22,2.3035673621015943e-12
11,43,31,44,18,31,37,0.007709822839687313
27,31,45,19,19,14,23,7.96148489529423e-09
17,9,37,41,50,5,45,0.9902513705415948
48,48,28,25,48,11,47,5.472615414219484e-07
9,52,16,44,34,46,9,0.19864010430933074
31,4,43,10,38,31,47,0.03670990152468933
46,10,48,10,35,7,35,1593986436.6026602
45,17,44,37,33,5,40,0.9902512681353876
46,14,39,25,33,4,50,0.9999498969254921
25,34,44,20,14,30,38,2.8018771087582e-09
52,45,15,40,10,34,15,1.113854401502014e-07
5,13,3,35,5,3,13,0.9999498772918838
16,52,16,38,11,23,15,7.440224136023296e-08
4,40,4,17,6,37,4,0.9999502156711207
20,8,52,14,34,11,16,5.661590732052138e-07
38,22,33,11,21,18,38,0.007709822839687313
32,37,47,30,42,42,20,8.516905357588964e-12
51,9,12,19,49,52,33,1.3621741755283806e-07
46,14,22,28,37,26,18,1.719579426207491e-10
48,12,50,8,50,44,14,5.039533502301798e-07
32,9,25,36,9,35,30,2.808447189420689e-07
42,26,5,10,26,5,25,0.9916619184549123
37,9,29,13,14,11,33,6.163944998240269e-07
33,38,26,46,6,22,16,39647.01236934275
27,32,46,45,7,25,13,1598004589.39988
38,27,7,51,27,12,14,1593834269.2072923
42,48,32,48,46,44,25,1.5902349784022042e-14
20,19,18,10,11,15,12,0.03670990152468933
42,37,14,15,4,40,13,1598001339.2026029
16,10,23,42,24,44,35,8.617946911801339e-10
23,4,5,34,37,43,9,0.9902423166468658
35,46,50,23,23,25,39,2.876140860116993e-14
45,12,35,44,26,37,51,1.1013094081199479e-15
6,20,43,19,17,8,29,1578738678.7886713
45,12,10,23,46,4,50,0.9999498969268793
23,51,19,7,20,19,17,1.2957404232718837e-06
3,11,46,31,17,43,8,1074611633.2757351
44,5,7,40,4,21,7,1574557507.9409547
14,20,23,8,42,3,5,0.9999498477447822
37,12,20,50,43,52,38,2.1863865349675255e-12
32,26,40,9,22,41,17,0.19864010430933074
38,44,22,19,5,31,15,1591754354.9324026
22,37,37,29,35,25,35,1.9444724666417186e-13
40,27,35,23,27,19,16,2.7138181963065863e-09
44,7,20,27,7,47,35,1597773054.2146814
34,38,16,12,48,43,21,2.114479972768813e-09
21,15,51,18,11,19,11,3.7321148045994115e-06
3,49,19,51,34,15,44,2511386548.7739854
30,43,28,38,50,29,32,8.60325454151777e-17
42,35,27,47,37,25,13,1.9071307392840128e-07
28,34,36,17,10,44,47,1.033019498111432e-07
31,26,44,26,20,26,28,1.2299564017383347e-12
43,23,46,49,50,15,28,2.1660273557081155e-09
25,26,52,15,15,37,43,9.020617304221265e-10
3,49,13,7,29,31,49,2511386548.7739854
43,13,4,11,11,8,44,0.999953070305284
24,38,33,8,14,11,46,1.3100326969951472e-06
13,28,48,27,11,34,19,3.0608509220030947e-07
3,14,10,26,9,16,4,1074611633.2757351
16,25,37,17,48,3,52,0.999949896429096
38,34,3,41,42,38,31,0.9999498969253817
26,24,47,9,36,30,8,0.19864010430933074
41,48,26,29,36,19,42,8.301625640704441e-12
24,15,35,39,8,50,14,39604.14935210096
11,47,36,37,8,23,13,39566.074677007295
18,22,30,38,22,50,35,4.8720526442392374e-11
9,31,28,5,14,28,21,0.19864010430933074
23,37,26,17,28,32,35,1.492741580420957e-12
4,10,38,25,6,20,37,1571694864.6934013
33,37,21,5,31,21,19,2.27464200165103e-05
35,50,16,12,19,12,14,2.737516850171962e-07
17,39,19,25,22,21,43,2.498236104110657e-10
4,44,41,37,34,6,15,1616719342.9973602
12,4,52,38,44,30,28,1.7968290492830439e-07
20,44,24,43,25,10,35,2.165507113654293e-06
7,27,35,23,29,41,48,0.0001898046770565709
20,4,4,51,28,38,36,0.9999498967972122
26,18,45,28,45,22,22,6.887423755454578e-13
43,8,3,46,13,20,40,0.9999498969266524
5,13,21,8,24,46,3,72195.55822665297
21,8,23,18,25,35,50,2.529669789366871e-12
24,25,52,10,21,48,34,0.03670990152468933
32,32,4,25,37,45,6,0.999949850930407
52,37,33,23,5,28,41,1591663370.7901788
45,10,28,47,28,43,49,6.109526223767731e-14
22,32,20,29,51,4,52,0.9999498969194375
34,15,37,52,15,41,21,8.389922346100883e-10
27,6,47,47,25,27,12,7.414902163867087e-07
9,52,6,12,16,14,47,1598042393.1192527
4,8,41,48,6,46,25,1571694864.6934013
33,9,52,41,27,25,25,2.9059810336253085e-13
