var_0,var_1,var_2,var_3,var_4,var_5,var_6,error,time,memory_mean,memory_peak
32,13,20,36,35,27,45,2.1524654776620956e-12,102.58040714263916,47.246476,59.827007
24,44,24,33,20,8,49,1487442179.8639534,99.7322449684143,47.250801,59.831332
13,11,10,49,21,35,46,0.3966748785669564,81.62487149238586,12.000542,24.079834
48,15,35,7,39,50,19,1.439576312361826e-06,109.70807433128356,49.207801,61.723053
13,47,43,13,49,20,37,4.954685406182062e-08,100.66117787361144,49.209682,61.724933
50,20,13,49,31,41,39,3960.667147597081,107.1825511455536,48.630226,61.164635
44,50,31,7,5,5,6,1176351514.0359077,105.79236340522766,49.208968,61.72422
30,49,41,29,4,21,14,1594166961.7901754,106.34221577644348,49.209969,61.72522
9,41,28,3,26,6,24,1000.0,107.21044182777403,11.998995,24.078287
22,46,52,49,28,4,28,0.9999499203605139,148.4653639793396,49.208314,61.723565
