var_0,var_1,var_2,var_3,var_4,var_5,var_6,error,time,memory_mean,memory_peak
49,38,49,12,45,50,37,1.3870110054144317e-09,753.5523636,49.218336,61.733689
43,41,52,13,12,52,7,4014.078769849041,681.0403593,49.220883,61.736236
13,7,3,44,40,40,49,0.9999499164380731,511.4589236,12.013768,19.902074
16,34,4,5,19,28,51,0.9999499669504996,662.2789652,47.254184,59.443137
23,43,44,13,38,29,44,3.444711040500925e-10,660.3720083,49.218336,61.733689
11,39,9,34,52,44,30,265193949.77970016,521.6278927,11.9922,19.880674
14,16,42,17,27,37,51,0.0330008727577573,651.6935031,49.218336,61.733689
45,51,21,5,27,31,48,2.377819217241369e-05,678.4795246,47.250216,59.635009
28,5,16,43,14,35,4,0.12061996363345227,662.8397386,49.218336,61.733689
22,35,25,33,42,50,29,2.0761942717012283e-13,654.4957702,48.713337,61.24464
20,15,41,46,17,45,19,2.3143078474502137e-10,660.2156584,49.218336,61.733689
25,45,51,5,18,23,45,2.3891884336435195e-05,660.8025692,47.259936,59.644729
12,47,41,18,47,30,28,2.0283233698443718e-07,732.8001802,47.259936,59.840569
49,29,6,14,36,16,35,1593705003.1029978,733.4480913,47.25588,59.640673
14,45,45,19,34,24,35,0.0330008727577573,732.7606153,49.218336,61.733689
52,25,46,43,12,34,6,4037.9112212177615,758.5561817,48.614706,61.149779
7,52,49,17,6,41,39,1578338332.02657,755.1474571,49.218336,61.733689
43,52,50,41,13,41,44,2639.9626660430067,757.3505886,48.626528,61.161843
16,50,37,36,13,25,45,3959.9408903850467,731.7761624,48.59794,61.129861
22,16,52,35,38,41,26,2.1117841466974448e-13,738.0146322,49.212,61.727353
34,32,49,18,25,29,30,3.4276849136816463e-13,754.1220379,49.218336,61.733689
24,32,34,22,35,48,16,2.987829549950675e-09,747.5046792,49.218336,61.733689
12,51,50,50,52,21,45,2.0246170313270427e-07,726.5507507,49.218379,61.733732
45,42,41,16,36,22,22,6.395682019492188e-12,758.4242213,47.259936,59.840569
49,14,35,14,4,32,51,1594262876.799751,743.0070364,47.260051,59.840684
22,19,32,39,36,23,18,1.7290989399745492e-10,748.2628798,48.585374,61.117295
34,36,44,21,20,6,47,1593685537.4683585,758.0186207,49.217469,61.732822
40,18,50,39,49,45,6,0.002041893862054565,735.3626301,49.21751,61.732879
10,48,32,28,38,37,19,0.1003624168444202,587.2086208,12.008016,19.89649
11,45,8,24,28,20,37,1485066615.6053326,589.4396777,12.008016,19.89649
11,52,32,31,18,15,15,1322.135584848366,577.5528111,11.99816,19.886634
42,13,15,33,46,31,34,2.152197019701204e-09,755.3461215,47.259936,59.840569
9,29,39,20,14,20,8,5301.141966501876,587.3613055,12.0052,19.893674
51,31,46,15,38,23,7,0.000553922848323995,748.1604173,49.218336,61.733689
36,31,38,4,25,40,49,9.925472306377815e-05,745.1530621,49.200032,61.519545
37,21,9,48,10,39,13,903185957.8118596,583.1123898,12.008016,19.89649
9,40,37,45,31,39,50,5294.288207984334,573.6755264,12.008016,19.89649
4,18,30,29,45,37,42,1006148287.1114212,727.0760102,49.207072,61.722425
13,43,33,23,52,19,24,5.017285564690532e-08,733.385457,47.255712,59.836345
51,19,21,6,6,48,8,945171785.3296587,742.2857642,47.240224,59.625017
44,8,38,47,30,35,14,5.6751795099493736e-08,753.7889142,48.614434,61.149751
18,26,33,32,22,28,23,5.1260730069641396e-11,728.9448078,47.29424,59.873355
36,26,30,6,13,7,34,1597631242.640555,737.796921,47.259936,59.644729
15,48,18,35,47,20,23,3.3587907420903393e-09,718.694375,49.218336,61.733689
40,10,28,49,44,18,38,3.344885291411541e-11,577.5651164,12.008016,19.89649
35,11,27,8,49,37,23,3.808650057159257e-07,583.6397364,11.986896,19.89649
29,30,45,18,30,19,50,9.652630312768037e-12,737.0331743,49.218336,61.733689
17,13,36,30,4,29,48,1594256631.9196327,733.5589242,47.259936,59.840569
5,44,15,37,42,42,4,263042831.52832958,724.6111646,49.218336,61.733689
36,21,51,12,17,34,45,1.6277792250615e-09,749.8939819,49.211296,61.726649
15,42,19,51,45,31,24,3.1904247166915796e-09,726.0632696,49.216806,61.732159
23,52,36,38,8,34,24,11881.312215515023,732.8459368,47.259936,59.840569
52,5,37,51,50,4,22,0.999949920310448,755.7935846,48.051042,60.605281
11,3,3,27,23,27,7,0.9999529269545621,573.8677146,11.991824,19.880298
34,11,20,52,22,23,8,0.00013505629353536975,586.3643155,12.008016,19.89649
24,49,45,21,24,36,33,4.8707423103300425e-14,728.5574236,47.85599,60.416595
35,5,34,17,45,39,37,1.6944933134789943e-11,753.2657998,49.209184,61.724537
13,27,6,8,4,7,47,1595418097.945696,735.9347982,49.218336,61.733689
9,3,29,27,6,32,5,1470059884.8874958,594.1029425,12.008016,19.89649
3,20,41,4,24,52,28,1000.0,582.5926943,12.005904,19.894378
13,42,6,38,7,46,43,1593899400.1831603,728.3224785,47.242336,59.627129
18,18,40,5,22,6,14,1602742475.8371265,745.2542548,47.259936,59.644729
23,4,13,39,42,44,45,3960.6765035902336,737.9845848,49.218336,61.733689
7,31,21,37,35,19,43,5316.361963699491,740.1344409,49.207776,61.723129
41,33,47,28,13,49,26,2639.96263258838,745.5643659,48.59794,61.129861
8,14,43,41,23,26,18,2675.647932117556,733.0885811,47.256416,59.837049
34,47,34,36,25,36,14,5.675687134132703e-08,733.4591231,47.818388,60.383555
11,4,12,42,34,11,4,52491906.266217604,591.7560167,11.989008,19.877482
18,52,23,50,52,20,14,5.732274584767683e-08,730.8548095,47.259936,59.840569
6,24,25,22,36,39,5,105040805.65674129,732.0353291,49.218336,61.733689
15,18,20,29,42,35,5,0.00849771346671307,745.821022,49.206368,61.721721
42,41,20,31,48,35,50,2.141282152878051e-12,827.120697,49.220883,61.736236
45,8,43,13,33,31,43,3.439551964607911e-10,755.1391108,49.224088,61.739441
5,11,24,29,39,22,14,263043043.22752067,594.3511977,12.008016,19.89649
40,9,13,40,13,5,38,0.8301071713908558,657.5163391,11.9922,19.880674
43,14,43,35,4,30,13,1594584119.9424946,837.7339687,48.71019,61.246423
9,51,26,42,42,28,51,5294.288207984334,702.9062097,11.998296,19.88677
30,25,11,29,42,20,41,53293041.97549449,686.6676857,12.008016,19.89649
15,39,12,30,30,4,12,0.9999499302859332,854.5405424,49.218471,61.733824
24,7,24,38,8,26,30,11881.312172083659,863.9230909,47.257475,59.838108
12,18,3,9,10,6,6,0.999970844661782,798.1128983,12.008016,19.89649
11,42,40,34,11,44,50,3966.2106670788876,664.087873,11.98988,19.878354
40,14,52,12,41,15,16,8.210622722922874e-09,765.5460031,49.218336,61.733689
13,7,35,52,5,15,28,1542632930.6916254,744.1851652,45.301536,57.947449
43,3,10,9,38,44,48,0.473900061067189,603.2520425,11.99692,19.885394
7,37,21,32,37,51,45,5316.361963316059,739.2215147,49.218336,61.733689
18,35,21,48,8,38,16,11881.561933249559,746.5657694,49.218517,61.73387
23,41,28,39,51,48,13,1.8775683626183196e-07,730.2353806,45.145596,57.813499
44,35,8,17,44,20,20,1487440564.8137538,751.14466,49.218336,61.733689
47,21,10,38,40,25,21,0.3306731710750774,583.7096341,12.008016,19.89649
18,28,43,46,34,17,23,0.03300083489841004,730.6141496,47.273468,59.854101
32,9,52,4,40,51,28,9.925472306377815e-05,580.5780892,12.008016,19.89649
44,24,18,36,31,16,39,0.06600167160371498,763.1378286,49.02513,61.545973
19,47,48,28,31,4,41,0.9999499204710194,735.3449445,49.212,61.727353
4,29,27,36,13,42,23,1059227079.7078632,740.0021694,49.218336,61.733689
38,28,28,8,47,34,38,3.808650057159257e-07,756.4142857,47.259936,59.840569
10,14,51,37,46,28,13,0.1003624168444202,593.8387094,12.008059,19.896533
24,42,13,44,35,29,35,3960.666804907222,761.9556279,49.218336,61.733689
24,16,45,6,47,47,42,5.92646178933617e-06,741.5171423,47.244681,59.629474
10,18,48,40,32,42,31,0.1003624168444202,597.8332195,12.008131,19.896605
24,23,16,18,38,13,35,3960.6454921102495,737.3090739,49.217469,61.732822
22,13,41,19,36,5,52,0.8301095976150524,735.6735411,49.218336,61.733689
23,50,26,31,8,4,45,0.9999499203606352,743.3519211,49.218336,61.733689
15,44,21,24,17,13,21,3960.744076127264,747.1325066,49.196166,61.711519
17,30,36,8,52,17,7,0.033543010497603325,748.4245913,47.259936,59.840569
3,14,11,42,31,41,4,1000.0,590.9395056,11.99112,19.879594
25,5,48,39,33,44,25,1.5124049998811426e-11,736.1926885,49.218336,61.733689
45,12,23,7,52,34,36,1.438308914820252e-06,746.1301858,49.20848,61.723833
34,35,33,34,19,36,8,0.00013505661142172043,704.4117491,49.218336,61.733689
14,22,6,16,26,5,44,0.8633687058769334,733.8340518,47.259936,59.644729
44,45,21,5,18,38,40,2.3891884336435195e-05,754.0655658,47.25712,59.641913
22,23,14,37,8,21,41,13202.465668799967,751.9804537,47.259936,59.840569
9,5,45,3,12,21,28,1000.0,588.0937803,11.989712,19.878186
37,49,40,49,34,4,14,0.9999499233066854,744.8178985,48.630056,61.164843
4,50,46,28,17,13,8,1059227078.4996527,745.4518068,49.218336,61.733689
35,17,11,12,17,21,28,53292828.315838866,581.2668419,11.996752,19.885226
44,35,29,18,28,16,5,0.07392319339529586,763.6787241,49.218336,61.733689
24,51,31,32,17,49,30,8.1139613967288e-11,739.0915809,49.214038,61.729391
6,51,22,35,8,16,41,157485619.32814926,747.6867056,49.218336,61.733689
5,3,38,51,41,50,50,263023949.66236508,589.4619458,11.988304,19.876778
44,16,50,34,48,18,18,1.7709636799685704e-10,755.2460935,47.259936,59.840569
37,3,18,8,19,23,31,0.03300135311072934,588.628983,12.008016,19.89649
4,27,19,22,38,30,35,1006148287.1114212,733.6943054,49.218336,61.733689
36,11,22,15,52,12,46,0.06600191340854708,587.3147089,12.002384,19.890858
6,40,51,50,45,47,16,105039602.63993129,759.5918434,49.218336,61.733689
17,31,34,41,28,47,45,1.958514151085918e-10,734.2095695,48.306944,60.854673
3,14,26,3,13,42,22,1000.0,624.5483129,12.008016,19.89649
24,52,14,17,46,51,38,1320.100545520919,761.2209544,49.204256,61.719609
12,12,48,15,16,40,43,0.03300113603407106,731.6077623,47.259936,59.840569
41,17,45,17,27,13,35,3960.645966340299,743.6570435,49.211296,61.726649
46,17,40,44,12,41,41,3959.8746170634254,771.275897,48.468884,61.008675
25,3,40,16,13,24,11,3960.3241036104946,593.2365363,12.008016,19.89649
29,50,6,42,28,8,4,1574552368.7811894,751.3181849,47.259936,59.644729
7,27,4,15,32,28,8,0.9999498840071935,742.0803633,47.243744,59.628537
23,42,6,26,47,43,26,1593685259.8808122,764.2366714,45.301536,57.751609
4,37,10,46,27,26,25,793883697.0676607,592.9824281,11.998864,19.887338
49,51,34,47,22,13,36,3960.6455047371787,767.3171,48.634134,61.168979
31,46,40,44,19,26,43,5.127981430955168e-12,769.5069938,48.711874,61.248107
28,45,41,6,24,26,20,5.92646178933617e-06,762.7073774,47.257824,59.642617
32,22,49,25,22,32,50,7.983759055326436e-14,743.4382946,49.049762,61.572325
46,50,22,24,33,12,20,0.06600191373282283,771.0364339,49.200736,61.716089
17,51,4,21,19,25,24,0.9999499206932051,731.0264987945557,49.220883,61.540396
23,17,51,44,45,50,17,8.218936042997617e-10,704.745810508728,49.224088,61.739441
27,42,37,33,34,51,22,6.209760731929385e-13,721.0451323986053,48.835102,61.362311
38,34,7,5,8,12,28,1601805868.8998237,741.4518949985504,47.259936,59.644729
27,15,42,26,31,40,6,0.0020418933998357885,721.184573173523,49.20252,61.717873
16,21,29,30,5,43,26,1542501808.5321252,716.9379997253418,47.259936,59.840569
35,41,27,20,45,32,26,2.629673325192778e-14,670.0650689601898,47.250216,59.830849
46,35,16,28,38,27,8,0.06613024490566559,702.0235583782196,49.218336,61.733689
34,40,25,22,38,5,4,0.8362993720566344,829.1507971286774,49.218471,61.733824
46,43,24,32,43,43,35,8.275777374158249e-15,858.4467432498932,48.52775,61.065333
48,6,25,20,49,34,21,4.090533526820139e-12,857.8300521373749,49.2002,61.715553
31,25,8,38,35,47,49,1487442342.8928828,812.4727282524109,47.259936,59.840569
17,50,50,21,44,27,46,1.9590310757050384e-10,782.9756274223328,49.218336,61.733689
17,6,23,38,14,31,14,0.06600178538860656,764.2501645088196,49.218517,61.73387
22,31,18,27,50,45,35,3.589960576789709e-11,786.9014830589294,47.259936,59.840569
9,33,27,43,33,52,6,5401.774742576273,603.2342700958252,12.008016,19.89649
37,31,30,17,22,7,49,1593687327.3614602,785.9787907600403,47.259936,59.840569
10,46,48,32,16,43,37,0.06845980102846877,615.0818455219269,11.99464,19.883114
41,4,34,25,27,24,49,5.272638119381692e-11,942.4143834114076,47.259936,59.840569
8,36,11,10,42,43,4,52506502.101855025,629.1629972457886,12.00168,19.890154
46,33,25,47,33,49,23,1.5968665187045624e-13,797.5897738933563,48.633178,61.167975
23,23,28,34,29,33,47,4.856056450564262e-14,761.7776849269867,48.511994,61.051821
43,41,48,16,25,16,32,0.0660016718618598,768.7835104465485,47.259936,59.840569
35,48,6,7,13,46,34,1596148016.1234696,752.0594651699066,47.244681,59.629474
38,27,21,17,29,37,14,5.700292180542417e-08,814.8200988769531,49.218336,61.733689
25,45,13,5,30,44,16,3986.8465844689263,598.9597239494324,47.259069,59.643862
27,26,34,18,43,47,23,6.373419968429119e-13,273.7197918891907,49.218336,61.733689
3,49,42,18,46,42,43,1000.0,822.4170182,12.011379,19.899685
3,50,3,13,13,33,22,1000.0,778.2142019,12.013768,19.902074
37,32,24,48,31,19,31,8.310431995795092e-12,1022.367218,48.6293,61.163897
12,14,26,38,14,40,17,0.06600207148578928,714.3644252,49.218336,61.733689
40,17,42,23,32,30,42,3.338817498065022e-16,688.1703687,49.200704,61.716057
48,47,4,6,46,42,29,0.9999499363232432,663.2251132,47.259936,59.448889
15,27,14,4,22,25,24,1330.7729549207122,678.9054899,49.218336,61.537849
9,26,45,47,7,40,28,1437329073.667233,529.2846124,11.999168,19.887642
21,38,31,16,28,20,25,1.288670152491012e-11,663.1168568,47.260071,59.840704
20,22,11,49,7,36,5,629832399.6071903,526.867955,12.006259,19.894733
13,27,41,22,6,51,6,997230192.0926933,659.2609768,49.218336,61.733689
9,41,36,30,3,24,39,1594361398.5912054,528.4142015,11.997624,19.886098
26,48,7,31,25,35,40,1593685374.394595,660.60325,47.260117,59.84075
39,50,10,41,7,11,29,637484703.3642367,532.5266867,12.004664,19.893138
10,51,27,13,51,36,21,0.1003624168444202,543.5450666,12.008016,19.89649
33,34,31,51,34,35,49,8.450010724426796e-19,769.8846595,48.615558,61.150411
26,23,29,7,21,38,4,0.02397902248584478,789.3341043,49.218336,61.733689
5,38,25,25,4,22,18,1595994784.7178564,768.6054401,47.259936,59.840569
4,34,5,7,42,50,4,1083.6412143592547,752.7560837,47.247264,59.632057
31,52,41,14,30,34,44,8.651404650481115e-11,762.6326432,47.259936,59.840569
40,25,38,47,37,36,46,3.584604961934873e-21,780.4972804,48.63495,61.169677
49,49,46,36,33,33,20,8.292715884399028e-12,775.7773335,48.4438,60.984025
27,23,29,12,34,49,27,1.3873885904471083e-09,763.3571856,49.218336,61.733689
28,52,31,16,20,4,37,0.9999499203557208,744.4246783,49.197216,61.712569
43,13,39,29,7,39,13,319776648.2972464,748.9977047,49.218379,61.733732
29,43,24,20,17,36,12,8.108729796080848e-07,741.8589244,49.218336,61.733689
23,37,45,5,40,6,34,1602678999.0276666,748.6915829,47.246089,59.630882
27,25,41,4,4,6,50,1612188327.04694,761.9760129,49.218451,61.537964
29,48,9,11,6,26,43,1275005419.4972746,593.1129117,12.008557,19.897031
17,5,19,23,52,18,43,3.286391253876062e-10,746.9173849,47.259936,59.840569
48,43,4,38,35,24,33,0.999949920365799,771.89976,48.616248,60.955695
48,18,52,29,27,24,28,9.551080973396824e-15,759.4832952,49.064418,61.584531
28,26,45,15,49,4,39,0.9999499203760999,762.759407,49.218336,61.733689
18,22,29,17,36,35,5,0.008498182079345577,767.9439938,49.202144,61.717497
31,18,23,30,21,16,6,0.06793093741642053,747.0255883,47.259936,59.840569
36,5,48,44,24,19,41,1.545568502103594e-11,745.444629,47.259936,59.840569
24,27,32,40,16,14,42,1320.1172217789629,751.9763765,49.209184,61.724537
52,42,41,28,44,43,7,0.0005539076940671655,760.9789517,49.218336,61.733689
10,43,44,43,38,43,37,0.1003624168444202,593.3883526,12.008016,19.89649
21,9,50,8,8,45,49,11885.642423174604,586.9699273,12.005904,19.894378
8,27,29,14,23,45,15,2675.647932062125,741.6093566,49.200736,61.716089
22,20,41,28,15,52,51,9.481846166222512e-10,751.2595246,43.343136,56.054329
44,38,20,48,12,13,46,53333704.856214084,762.8176773,48.62366,61.158439
18,39,15,20,17,26,25,4.067949825276685e-09,757.381032,49.218336,61.733689
23,43,49,36,37,42,17,8.218847542144535e-10,754.9703741,49.218336,61.733689
