var_0,var_1,var_2,var_3,var_4,var_5,var_6,error,time,memory_mean,memory_peak
47,9,47,41,13,44,46,0.0,65.57853269577026,12.011278,19.899541
52,26,50,43,50,37,51,1.9016523654536148e+58,84.45476865768433,48.636015,61.170699
43,5,22,40,35,30,34,2.0544534934267124e+58,82.96898651123047,49.221602,61.736744
27,27,45,44,16,17,21,1.9016141264009248e+58,81.00999021530151,49.221602,61.736745
21,28,50,23,19,15,49,1.9016281697427416e+58,81.33699369430542,49.221591,61.736734
34,20,22,37,43,52,46,1.9016697451134137e+58,81.49249172210693,49.195753,61.711775
20,3,41,34,42,28,31,0.0,65.906010389328,12.011272,19.899536
12,50,31,29,50,16,18,1.902538137666615e+58,81.05926132202148,49.221601,61.736744
48,52,41,5,13,14,49,3.6688251794636064e+56,83.24649786949158,47.263202,59.647784
31,32,11,43,19,50,24,0.0,66.45986151695251,12.01128,19.899543
25,15,39,37,20,47,5,2.097967085265784e+58,80.71722745895386,49.221596,61.736738
30,6,35,52,46,45,16,1.894934624242486e+58,81.69870781898499,49.2216,61.736742
46,6,24,35,45,38,27,1.894960833877489e+58,81.88504958152771,47.263195,59.843618
15,15,29,35,14,36,19,1.9013772866410074e+58,82.01381421089172,49.221599,61.736742
30,11,37,31,41,34,39,0.0,66.16054487228394,12.011283,19.899546
12,20,41,48,30,35,4,2.0982527129893225e+58,80.95401191711426,49.2216,61.736743
33,33,19,19,12,50,13,1.902997739064988e+58,81.19094514846802,47.246069,59.826491
10,18,23,30,46,32,10,0.0,65.75039029121399,11.994687,19.88295
41,5,31,52,50,12,40,2.054451065481399e+58,82.52760171890259,48.626411,61.161521
51,32,45,38,37,31,26,1.901652372340721e+58,84.0130844116211,48.696417,61.227679
21,30,50,4,20,18,25,9.172062948659016e+55,82.1750226020813,49.2216,61.540902
13,45,39,39,4,27,8,1.7419843499200723e+58,80.53701758384705,49.221607,61.73675
50,43,47,49,4,39,15,1.744978271783019e+58,84.69628667831421,48.635436,61.170232
44,31,3,32,42,39,34,0.0,65.56055068969727,12.011277,19.899541
19,42,39,8,47,15,7,2.257223194642448e+58,81.25266432762146,47.2632,59.843623
18,36,30,48,45,12,40,1.9022478916983366e+58,81.64170408248901,49.222273,61.737416
11,45,8,24,28,20,37,0.0,65.87905406951904,11.995765,19.884029
43,36,26,49,16,46,28,1.9016154105320582e+58,81.9033830165863,48.636839,61.171495
23,46,13,28,6,42,19,1.9229152684033076e+58,81.73724555969238,49.222442,61.737585
23,12,28,31,5,36,45,2.054457125694092e+58,81.82737970352173,49.202197,61.717339
36,45,38,40,29,6,24,1.8949600055876807e+58,82.96184659004211,48.789896,61.317146
8,3,10,41,26,17,35,0.0,66.7779016494751,12.011283,19.899547
32,3,20,44,9,45,15,0.0,67.1698272228241,11.998258,19.886521
25,41,13,38,32,23,36,1.9229101231500365e+58,80.88329195976257,49.217509,61.732652
17,21,21,33,42,28,19,1.901667466185533e+58,81.85847306251526,48.273202,60.817913
