var_0,var_1,var_2,var_3,error,time,memory_mean,memory_peak
38,18,36,12,9.31926695403858e-08,535.682653427124,39.070955,47.224384
5,33,30,24,0.0017424751963416234,523.245799779892,16.922479,25.81467
49,5,37,24,2.8923688319886942e-05,532.7758572101593,39.30093,47.446283
33,28,50,38,1.0087605105499392e-18,541.0275328159332,39.305869,47.451058
17,9,22,32,9.526741955234436e-07,535.0107595920563,39.165569,47.315309
21,34,18,44,4.428297791657866e-10,544.3024334907532,39.288729,47.434756
18,29,19,34,2.420144758293007e-10,544.5683002471924,39.289228,47.43522
49,46,32,19,5.314414037401989e-12,541.5791020393372,39.296378,47.441673
33,37,14,30,1.1373719914093425e-07,541.4526085853577,36.692257,44.925131
22,50,17,8,1.046552488207948e-05,540.7058465480804,33.841227,42.168521
44,6,27,48,2.5256511206278718e-05,545.416853427887,39.316334,47.461785
42,42,52,15,8.984271601916612e-10,537.775472164154,39.276932,47.423121
14,29,40,49,6.639141623062962e-09,531.8222789764404,36.673328,44.90615
45,47,10,29,3.0364239348924648e-05,533.5752596855164,28.71661,37.215052
19,7,39,23,2.8875302648039062e-06,541.259152173996,39.286608,47.432676
30,4,45,20,0.0005876115228140471,551.1709840297699,39.315088,47.46037
15,42,14,24,1.145582339475333e-07,555.7049510478973,36.683825,44.916613
6,45,23,28,0.00043551353758223096,539.3698678016663,19.785098,28.582285
8,43,38,12,2.829736647514998e-05,539.3591244220734,24.59686,33.233088
8,19,45,42,2.8042207262853788e-05,538.3576469421387,24.584253,33.220451
13,27,9,46,0.0001230662534422502,538.2311282157898,26.658567,35.225068
32,31,37,5,0.0005064242007053186,543.7087454795837,27.776473,36.306525
7,50,12,52,0.00012611508908860286,544.4801921844482,22.317973,31.029798
45,30,29,49,9.459129511231095e-17,556.985892534256,39.314009,47.459239
21,50,39,18,1.5081790673845826e-11,547.89080119133,39.311558,47.45701
18,39,36,23,2.6690853482125905e-11,541.3446674346924,39.285801,47.431852
27,45,33,10,1.5779120323898291e-06,555.3473927974701,37.678702,45.878618
17,13,5,38,0.03665383990302714,543.0625591278076,17.848994,26.708631
42,26,38,35,3.896445656343892e-17,544.6394805908203,39.307163,47.452563
49,52,31,52,6.743819566596263e-18,541.2193074226379,39.315623,47.461029
43,52,11,10,1.749051782868318e-05,556.3125438690186,30.717145,39.149272
35,34,30,28,7.349701101440813e-17,553.1083362102509,39.315523,47.460856
18,7,18,9,4.3200739229872055e-06,546.3160762786865,35.812245,44.074789
46,45,27,24,3.851206428500917e-15,564.310075044632,39.31547,47.46087
25,43,49,30,1.5961285662437014e-15,525.5731468200684,39.315418,47.46085
23,48,35,7,4.257168291823929e-05,521.0511815547943,31.84154,40.235994
46,16,10,24,3.0308563987396158e-05,529.9405145645142,28.731547,37.229914
24,26,12,28,1.8162112342625217e-06,524.8204660415649,32.736376,41.100667
46,44,15,16,3.7622062176490714e-08,536.5020041465759,38.112,46.297209
18,10,22,11,7.873497888230787e-07,533.3906319141388,38.602873,46.771624
5,52,30,38,0.0017424751963416234,525.1678705215454,16.921252,25.813443
10,12,9,20,0.00011851435848659971,523.8094627857208,26.667054,35.234184
13,9,26,4,0.002106385091921028,521.9758217334747,25.819384,34.41478
32,38,25,32,2.7697242131698008e-14,516.2389996051788,39.31566,47.460987
32,34,30,31,3.610913553727157e-17,529.1795389652252,39.316099,47.461392
25,9,20,26,9.55519093842973e-07,519.2270112037659,39.296684,47.442548
48,14,25,12,3.4631540449309276e-08,532.5835008621216,39.068268,47.221969
25,17,13,8,9.705099828583257e-06,524.1243114471436,33.805642,42.13473
25,43,7,13,0.002018563101987887,524.6304979324341,22.217449,30.93157
46,10,52,45,3.973646314108296e-07,525.1524744033813,39.315957,47.46126
13,6,37,13,2.5468749055275262e-05,520.495808839798,34.719689,43.018396
30,9,37,16,9.5459494891335e-07,526.3355901241302,39.305335,47.451038
4,40,24,13,0.006664654736170681,519.6138293743134,14.307675,23.285447
39,37,52,46,1.888370760352179e-23,525.3746016025543,39.314493,47.459842
13,33,17,50,3.626213012519146e-08,521.7843742370605,34.705385,43.003614
29,10,22,17,3.980807180301802e-07,533.1138064861298,39.31866,47.463853
20,7,8,11,0.0005279508038660323,528.55291223526,24.474189,33.11348
15,5,46,49,2.8930262990798046e-05,527.2846884727478,38.110579,46.296344
33,22,45,32,2.363259067020679e-15,524.3558142185211,39.301398,47.446724
43,7,46,39,2.8873752525510158e-06,526.5256628990173,39.294272,47.439579
18,23,10,14,3.078747202175005e-05,529.4965543746948,28.729793,37.228383
9,22,20,17,6.802373440109715e-06,527.038717508316,26.699814,35.264962
13,45,32,42,2.6515586336109752e-08,531.4011888504028,34.714414,43.012357
38,13,14,5,0.0005064242007053186,516.6778147220612,27.757916,36.28797
21,52,21,28,6.982251159849071e-12,531.9589204788208,39.307217,47.452553
35,9,14,10,2.1861023202207106e-06,526.0511529445648,36.67757,44.911034
20,31,46,44,1.645759130415598e-12,528.974027633667,39.297099,47.442975
10,26,42,45,1.7289801492861904e-06,519.2969882488251,28.7398,37.236865
16,34,49,8,1.0347638718876984e-05,531.6369850635529,33.852752,42.179921
5,16,5,38,0.035934876953381316,525.0395488739014,17.850973,26.710228
14,42,41,42,6.639141623062962e-09,529.0594961643219,36.679259,44.91208
14,5,18,29,2.9085094088584793e-05,533.5286321640015,36.688218,44.921903
50,19,16,26,7.286626043864004e-09,537.5569038391113,38.808592,46.970299
15,43,24,9,4.343087908630936e-06,531.9495646953583,35.805879,44.067313
44,8,50,16,8.333346384015654e-07,537.7372660636902,39.30567,47.451429
41,25,49,7,4.257168291823929e-05,550.5636241436005,31.8417,40.236154
16,14,31,16,1.4449217307327516e-09,545.445347070694,38.823652,46.985206
50,16,36,32,3.871930149289955e-11,558.08216381073,39.314893,47.460154
12,45,4,8,0.13701658571376082,553.022851228714,12.771687,21.802295
52,23,40,16,2.366723706180135e-10,553.0668122768402,39.304614,47.450301
8,39,25,36,2.8042207262853788e-05,564.2994801998138,24.595704,33.231911
14,43,46,20,6.644305397335817e-09,556.9055497646332,36.691553,44.924383
7,37,30,38,0.0001112038098038709,553.5823812484741,22.328589,31.040482
35,32,18,19,6.283051167302258e-10,563.0430040359497,39.287331,47.433499
27,5,21,45,2.8929779148096062e-05,569.3365609645844,39.312685,47.458094
31,27,38,33,8.144970543209657e-18,558.1370871067047,39.314854,47.460004
42,7,31,33,2.887372885123949e-06,564.6376838684082,39.316406,47.461579
40,9,39,25,9.530601545752766e-07,563.1882884502411,39.312195,47.457532
41,43,38,6,0.00015943325764414864,560.6597666740417,29.880468,38.340773
15,24,44,28,1.7037306684829747e-09,560.6328332424164,38.111912,46.297234
32,33,30,47,2.6678041804355966e-17,560.7454545497894,39.313591,47.458876
15,52,18,42,3.2582708765728418e-09,569.4358925819397,38.110311,46.295829
14,25,28,9,4.491367024136749e-06,564.2348799705505,35.770619,44.033677
25,10,6,13,0.009318235537541191,565.2380340099335,19.917802,28.707946
51,4,51,10,0.000596108283909923,622.2144315242767,37.669457,45.869533
6,8,28,15,0.0004398007839465549,613.2925009727478,19.789901,28.586967
28,23,9,25,0.0001227534728125778,630.436506986618,26.664304,35.230804
22,36,4,48,0.13174602727988283,622.0052478313446,12.768491,21.799228
32,48,42,20,1.3209038358647485e-12,633.7990307807922,39.314739,47.460047
19,26,30,50,6.5387533358210064e-12,622.8492245674133,39.287915,47.434243
23,21,6,41,0.00884108909743404,608.5260443687439,19.900099,28.690529
32,34,17,22,1.7898946036571091e-09,634.9623758792877,39.176742,47.326671
36,12,7,22,0.001994705857821985,613.3101861476898,22.204887,30.919391
4,28,16,7,0.006886724025745977,625.1153063774109,14.241389,23.221406
26,14,32,35,4.1162643275071745e-10,630.4626162052155,39.315866,47.461171
17,23,34,14,2.5090394334353758e-09,631.2299683094025,39.179119,47.32896
5,6,43,51,0.0017308803778862672,612.7945914268494,16.924021,25.816125
10,15,4,9,0.13287867738262052,619.4757602214813,12.769898,21.800605
12,46,38,38,1.0768617684620626e-07,614.2945210933685,32.745804,41.109727
46,22,50,14,3.4786051048404462e-09,631.0223934650421,39.287922,47.434372
45,23,25,8,1.046552488207948e-05,623.4559593200684,33.858517,42.185805
32,15,29,12,3.4631540449309276e-08,630.9344661235809,39.068265,47.221966
32,29,50,40,9.078480921753719e-19,625.0451395511627,39.315554,47.460992
5,52,14,15,0.0017447099523904869,623.8079090118408,16.916493,25.808782
20,48,51,12,9.293216356378204e-08,626.7689037322998,39.058596,47.211986
38,9,45,9,4.212179754001089e-06,605.9683797359467,35.798024,44.059603
33,32,41,20,1.3209038358647485e-12,617.4870598316193,39.306417,47.451725
22,49,45,29,1.0257976063937759e-13,618.8585810661316,39.294839,47.440094
44,49,41,47,6.4607067412340915e-24,616.2555406093597,39.301771,47.446938
47,34,35,17,9.236224284265345e-11,615.890918970108,39.310199,47.455495
43,40,26,43,6.819673879292799e-15,611.9610283374786,39.30445,47.449833
22,18,26,36,8.065016515065634e-13,622.2994384765625,39.299539,47.444762
36,18,15,36,2.9343674622591666e-08,616.8396067619324,38.111624,46.296782
20,10,37,6,0.00020221946617658053,623.6720323562622,29.87001,38.329292
35,10,5,35,0.03671357656389028,602.378279209137,17.845069,26.704277
26,24,32,50,1.2451052892275025e-15,614.9221613407135,39.31011,47.45551
26,25,33,37,7.464560416550862e-16,630.6026012897491,39.303845,47.449223
4,10,34,35,0.006716100909682634,594.231066942215,14.284235,23.262567
47,47,50,34,3.408105210487282e-21,620.9713273048401,39.313708,47.458947
49,20,5,42,0.0366085943611441,610.9814043045044,17.844693,26.704499
43,34,45,9,4.212179754001089e-06,625.761411190033,35.795208,44.056787
31,20,40,19,5.325022105236157e-12,629.9955408573151,39.308205,47.453505
49,51,22,5,0.0005064242007053186,613.0377132892609,27.775817,36.305869
19,30,21,51,2.4163601720856007e-11,628.0307025909424,39.284819,47.430902
27,27,51,44,1.381678397310876e-16,646.9594452381134,39.314797,47.460089
20,39,36,35,1.645759130415598e-12,653.2300434112549,39.296958,47.442834
5,26,14,48,0.0017434427408601011,649.9593281745911,16.91778,25.810074
28,26,17,29,1.7617887059034598e-09,646.5549387931824,39.176514,47.326431
29,42,14,46,1.1373719914093425e-07,653.3747367858887,36.691019,44.923894
23,52,40,24,3.0809680343258785e-14,661.013331413269,39.312477,47.457893
11,38,42,14,4.3775256035169335e-07,642.5534610748291,30.763042,39.193131
28,41,48,51,2.5091498644004738e-17,646.8507323265076,39.314962,47.460207
39,43,45,19,5.314414037401989e-12,647.6819179058075,39.312277,47.457572
26,8,11,40,7.38774361076081e-06,656.6789040565491,30.747973,39.178706
18,43,8,28,0.0004830896218867906,646.5013823509216,24.511028,33.150082
5,51,44,27,0.0017424751963416234,632.5540418624878,16.921253,25.813444
47,43,43,13,1.3755269445457075e-08,660.1918771266937,39.286874,47.433118
44,36,7,25,0.001988476346544061,643.2696299552917,22.204334,30.918886
14,35,26,11,1.5053602561435157e-07,650.7299702167511,36.690155,44.922654
11,50,24,29,4.303905102390293e-07,660.276095867157,30.762517,39.19257
24,33,42,28,6.5520342807261765e-15,650.7208063602448,39.314336,47.459771
13,5,32,35,2.9192853034815258e-05,648.4543585777283,34.720691,43.019272
44,27,31,42,1.0719452723598205e-17,658.347795009613,39.315532,47.460789
16,7,8,24,0.0005126199102866677,653.8862307071686,24.497226,33.136795
26,11,16,13,3.0988751962683666e-08,623.4018428325653,38.823784,46.985792
28,49,26,37,6.934267335695245e-15,631.9244456291199,39.315171,47.460552
18,26,46,47,2.637214609002028e-11,628.008091211319,39.288251,47.434306
25,18,36,16,2.3702963166420743e-10,627.1402335166931,39.304457,47.450172
38,30,21,43,6.97747284970198e-12,637.6221089363098,39.313262,47.458566
16,44,22,22,4.482117797123992e-10,613.0029270648956,38.823145,46.984608
12,9,47,40,1.138464982153164e-06,615.3746023178101,32.733742,41.098143
32,49,36,52,1.3162609404446779e-19,635.0632872581482,39.31613,47.461428
6,9,15,19,0.0004494430050074885,616.403558254242,19.762977,28.560458
11,13,49,12,7.520663897018538e-07,623.559356212616,30.738636,39.168906
16,42,18,11,2.0756443900274414e-07,630.6754286289215,38.574067,46.743071
15,47,22,4,0.002092141533808823,625.7368879318237,25.802767,34.398104
8,21,9,51,0.0002581101886456843,631.1147952079773,24.627739,33.262324
45,43,30,21,3.4459103230065715e-13,631.7063517570496,39.315693,47.461006
10,46,44,34,1.7289801492861904e-06,623.0196325778961,28.759799,37.256864
26,16,9,7,0.0002835572685406336,634.6025586128235,26.556842,35.126936
27,38,27,16,2.366723706180135e-10,635.6908962726593,39.289191,47.43488
33,50,52,23,2.1153531947273025e-14,638.5423893928528,39.316343,47.461437
5,15,17,7,0.001801933414496483,617.7133164405823,16.892363,25.784949
37,26,10,14,3.078747202175005e-05,632.5894954204559,28.710807,37.20939
4,28,16,51,0.00667731320326925,606.7803626060486,14.304282,23.281993
19,37,12,50,1.8162112342625217e-06,613.6048822402954,32.727244,41.091539
31,49,25,15,8.984271601916612e-10,616.8445875644684,39.288644,47.434832
50,12,46,15,3.10750162560503e-08,616.9738612174988,39.275678,47.421701
45,29,40,50,6.880665682525385e-19,612.6493985652924,39.308036,47.453191
18,26,23,47,3.0241792621599564e-11,611.80916929245,39.278162,47.424209
33,25,48,20,1.3209038358647485e-12,615.6818709373474,39.30836,47.453668
52,22,14,35,1.1373719914093425e-07,605.275628566742,36.691137,44.924027
35,24,51,38,4.875549707447432e-16,609.2276911735535,39.313685,47.45902
30,29,15,38,2.960693534664893e-08,607.7945935726166,38.111411,46.296589
4,21,52,23,0.00667731320326925,599.6947557926178,14.297834,23.275493
28,52,40,27,1.3694288160856069e-16,615.4654643535614,39.315017,47.460289
44,37,5,11,0.03665383990302714,609.5681643486023,17.852056,26.71163
25,49,35,27,1.7198933380810708e-15,611.5820243358612,39.306321,47.451732
32,45,43,11,2.1553510463189307e-07,616.2962045669556,38.604898,46.77391
12,45,14,45,3.8998177046586194e-07,604.3510358333588,32.754977,41.119252
25,7,30,15,2.8797549568932344e-06,612.675341129303,39.285534,47.431458
11,43,32,38,4.3174439063738437e-07,612.1482605934143,30.757593,39.187647
49,16,19,5,0.0005064242007053186,618.2604615688324,27.776473,36.306525
28,45,51,37,2.5091498644004738e-17,606.8684906959534,39.31495,47.460192
21,47,45,28,4.1198342383475994e-13,689.4447803497314,39.311538,47.456873
31,39,33,24,3.2423771313006042e-15,714.3148636817932,39.315325,47.460525
12,9,4,38,0.13144427045877458,702.1353960037231,12.768653,21.799381
15,6,45,8,3.6506477514158625e-05,709.790284872055,33.88325,42.20951
10,52,6,42,0.008776808317607894,726.2421972751617,19.900365,28.690691
28,29,4,6,0.14570676991723958,701.1825947761536,12.779105,21.809437
37,21,34,46,1.0322955992463619e-13,724.693859577179,39.31577,47.461025
47,22,43,31,2.37757771732597e-15,706.679340839386,39.315038,47.460268
46,23,17,42,1.7554490387005342e-09,706.7512099742889,39.176587,47.32646
8,31,42,49,2.8042207262853788e-05,705.4083869457245,24.59553,33.231736
27,15,17,17,2.5767841262604313e-09,709.0876877307892,39.176431,47.326387
26,9,10,37,3.506050010651866e-05,723.6230096817017,28.722861,37.221671
45,34,7,21,0.001988476346544061,729.042610168457,22.204341,30.918883
33,28,33,26,2.3190121383536684e-16,721.8324089050293,39.315253,47.460541
44,9,8,30,0.00051049303199778,718.8536033630371,24.493016,33.133162
43,51,8,15,0.00048379837664443067,718.6648695468903,24.509594,33.148677
27,7,11,42,8.092131818221518e-06,713.6174743175507,30.745831,39.176663
36,30,15,38,2.960693534664893e-08,730.6265578269958,38.111455,46.296633
14,51,27,47,6.657294760176469e-09,745.1235637664795,36.691634,44.924461
42,5,7,28,0.0020234773754875804,718.8936047554016,22.215487,30.93025
4,46,46,7,0.006886724025745977,713.2294778823853,14.221827,23.20184
21,18,10,47,3.0364239348924648e-05,697.130401134491,28.731948,37.23037
36,17,48,48,2.85912574407969e-11,694.1242597103119,39.314912,47.460142
13,37,14,34,2.4760395913196867e-07,704.7816348075867,34.729676,43.028323
42,19,10,37,3.0364239348924648e-05,703.0786690711975,28.715038,37.213455
13,8,28,24,8.71495011346573e-07,697.6756482124329,34.709499,43.00805
40,36,21,51,6.97747284970198e-12,718.3589189052582,39.313425,47.458727
37,10,45,42,3.973646302307798e-07,713.3284199237823,39.299455,47.444814
25,18,8,19,0.0004830896218867906,701.4221634864807,24.500652,33.139705
7,6,21,48,0.0001250437807506305,701.454507112503,22.327567,31.039366
9,44,18,26,6.818498738310913e-06,714.7306704521179,26.717177,35.282276
14,43,7,33,0.0019860994857479513,707.5116422176361,22.204463,30.919014
14,21,25,17,6.767286055813251e-09,699.1757545471191,36.678765,44.911593
36,37,46,52,4.447711956822878e-22,703.73779129982,39.307119,47.452402
13,32,52,7,4.1658361266691706e-05,713.0864446163177,31.834387,40.228437
27,13,5,47,0.03665383990302714,696.3952605724335,17.839988,26.699633
18,4,42,19,0.000587626128303059,710.3081395626068,39.268317,47.414724
28,50,40,33,2.4936362073719824e-17,705.966650724411,39.299915,47.445145
16,48,51,22,4.258732861765447e-10,716.9518389701843,38.803378,46.964872
41,15,27,24,1.474979131554642e-10,702.7984564304352,39.304099,47.449327
4,40,36,43,0.00667731320326925,711.5250470638275,14.309816,23.287471
28,46,42,47,2.5091498644004738e-17,718.0632016658783,39.312845,47.45809
4,4,33,47,0.0098513432933781,689.553041934967,13.920858,22.911634
41,41,4,27,0.13174602727988283,706.5177464485168,12.768492,21.799229
17,38,41,17,2.2273071916721955e-10,705.3646247386932,39.174543,47.32447
29,18,36,17,1.3299808173131199e-10,717.4234154224396,39.317961,47.46331
16,33,47,44,4.2595568835227894e-10,716.6154117584229,38.823682,46.98519
50,38,5,31,0.0366085943611441,701.3282024860382,17.843929,26.703735
20,13,44,44,1.8658683371758453e-09,706.0961797237396,39.295613,47.441424
28,10,7,36,0.0020656681429504407,713.2730438709259,22.217402,30.931507
38,22,21,5,0.0005064242007053186,707.9236116409302,27.771544,36.301596
40,44,7,43,0.001988476346544061,708.9283549785614,22.204341,30.918895
37,49,23,38,4.3600063781849985e-13,720.1647634506226,39.312868,47.458168
21,38,13,51,4.5221681561279525e-07,715.7489688396454,34.721822,43.020254
36,31,39,40,1.5721872080964167e-20,716.8968031406403,39.315873,47.461228
32,50,7,10,0.002202939881880124,734.024228811264,22.209736,30.924277
35,44,28,43,4.416342347035908e-16,723.1063838005066,39.315875,47.461172
21,18,37,35,1.0909297657156502e-12,712.1251285076141,39.311747,47.457108
38,39,4,52,0.13174602727988283,705.1009333133698,12.768491,21.799228
38,12,51,27,3.020335271556127e-08,736.8583791255951,39.315592,47.460736
22,43,26,19,8.135458310200414e-12,729.6091165542603,39.315931,47.461025
9,38,6,38,0.008816573407237939,713.5509707927704,19.900562,28.691057
42,47,6,23,0.00884108909743404,719.9038989543915,19.900091,28.690521
37,31,13,22,4.5221681561279525e-07,743.988737821579,34.721567,43.019988
51,49,51,16,2.366723706180135e-10,716.6399612426758,39.304427,47.450114
5,51,21,6,0.0018368521528891052,716.8485734462738,16.906805,25.799697
50,29,21,31,6.991981806638833e-12,727.3501777648926,39.313219,47.458523
50,10,45,19,3.97525408582935e-07,724.6532764434814,39.313488,47.458728
29,28,35,17,9.1734326266241e-11,730.1449511051178,39.317754,47.463048
48,7,7,41,0.0018691351794054205,712.513801574707,22.223993,30.938485
13,37,13,35,4.476485746328058e-07,735.8177516460419,34.722355,43.021311
16,31,41,37,4.2595568835227894e-10,719.4265069961548,38.823685,46.985193
40,18,9,15,0.00012449029566818497,746.9200298786163,26.665751,35.232411
52,21,11,32,7.220324189459929e-06,724.3078546524048,30.743043,39.173837
26,23,29,30,8.79538405910252e-15,718.7087166309357,39.316611,47.461809
44,50,47,13,1.3755269445457075e-08,725.9233660697937,39.286875,47.433119
15,10,31,5,0.0007674066578748585,713.7540903091431,27.775766,36.305788
24,31,10,38,3.0364239348924648e-05,719.9491696357727,28.731803,37.230245
49,48,36,20,1.3209038358647485e-12,723.7570497989655,39.314695,47.46001
40,37,32,39,1.6552530164968272e-18,715.8353283405304,39.314786,47.46014
37,33,18,46,4.396344896242022e-10,648.2172765731812,39.274758,47.420828
27,52,10,23,3.0364239348924648e-05,640.704231262207,28.731835,37.230277
36,6,48,5,0.002629762594577387,632.8636329174042,27.80185,36.330563
13,15,41,34,2.9085065723020828e-08,633.1106791496277,34.705639,43.003827
52,48,45,22,3.47385038005071e-14,645.7626209259033,39.299956,47.445291
48,51,41,20,1.3209038358647485e-12,637.5502338409424,39.295687,47.441002
21,32,19,24,1.1045180273570051e-10,645.7136597633362,39.27856,47.424627
49,10,40,14,4.069124464230464e-07,647.6360194683075,39.269358,47.415612
41,46,41,44,6.841604470339482e-24,647.708357334137,39.308672,47.453739
46,23,18,33,4.416756918633986e-10,642.050607919693,39.284842,47.430906
47,41,7,5,0.0050400270698660815,629.4174892902374,22.132848,30.849401
41,15,46,25,1.470695138893083e-10,639.3091671466827,39.29519,47.440367
28,19,37,46,1.3581333053141888e-12,634.9846262931824,39.31468,47.459808
13,43,47,20,2.6652792813261794e-08,649.3704829216003,34.719209,43.017055
41,21,26,26,1.2515505312824853e-13,638.1435241699219,39.313547,47.458779
46,48,47,20,1.3209038358647485e-12,655.1281008720398,39.299207,47.444522
35,46,14,6,0.00015859295903845885,637.1918079853058,29.86701,38.327225
45,13,21,10,1.5779120323898291e-06,653.9839391708374,37.670297,45.870197
35,21,23,24,9.769822192488265e-13,653.6217231750488,39.300635,47.446028
49,34,19,7,4.257168291823929e-05,640.4057426452637,31.836587,40.231041
5,30,6,45,0.018985044691304322,623.6957523822784,17.985527,26.839772
32,33,39,37,1.4280090549553583e-19,636.6939311027527,39.316122,47.461432
31,48,23,28,4.381081827894692e-13,626.8361175060272,39.312684,47.457985
26,42,48,18,9.195122569937781e-12,633.2854187488556,39.31372,47.459036
15,48,35,7,4.257168291823929e-05,617.5916531085968,31.841674,40.235996
35,28,19,48,1.0957380252970148e-10,622.5564081668854,39.287634,47.43368
10,4,30,27,0.0005913362925923794,601.1007430553436,28.480156,36.986673
34,27,27,45,1.5648462089500796e-15,616.2187607288361,39.314977,47.460224
37,29,50,10,1.5779120323898291e-06,624.1668848991394,37.678727,45.878639
44,50,49,19,5.314414037401989e-12,620.5293853282928,39.312279,47.457574
34,46,14,43,1.1373719914093425e-07,622.220189332962,36.691017,44.923892
9,45,27,18,6.802373440109715e-06,619.9509904384613,26.717016,35.282184
31,42,13,7,4.1903975659951933e-05,616.3801217079163,31.843152,40.237386
24,28,47,27,7.183269283683703e-15,608.438826084137,39.313962,47.459401
50,6,23,4,0.0020840001060303103,611.3260064125061,25.820418,34.415746
10,28,38,31,1.7289801492861904e-06,610.2926275730133,28.759798,37.256863
49,12,44,48,3.020347680368712e-08,607.4986410140991,39.314607,47.459781
21,48,12,45,1.8162112342625217e-06,617.4357466697693,32.736556,41.100829
32,32,45,15,8.984271601916612e-10,613.904470205307,39.290018,47.436207
5,4,30,23,0.0034869023289594795,603.5798614025116,16.790647,25.684168
33,15,47,23,1.4705573820775865e-10,609.1855547428131,39.314847,47.459983
23,29,28,50,2.969256202296945e-14,606.5503087043762,39.312577,47.457996
45,49,18,10,1.5779120323898291e-06,610.932849407196,37.678603,45.878609
52,46,42,9,4.212179754001089e-06,599.8429174423218,35.814168,44.075747
11,19,10,34,2.9811954976149167e-05,608.8530685901642,28.730942,37.229215
48,45,22,22,1.7755453199078957e-12,602.2022221088409,39.315975,47.46118
8,21,17,47,2.805033360134951e-05,608.3185529708862,24.578432,33.214629
17,14,4,49,0.13174602727988283,597.7361075878143,12.768485,21.799216
18,9,23,31,9.53694247003678e-07,616.5522780418396,39.287905,47.433966
41,48,32,16,2.366723706180135e-10,615.5209672451019,39.304428,47.450115
49,31,41,14,3.4786051048404462e-09,610.9919850826263,39.269618,47.416068
41,8,20,10,1.259678630105062e-06,610.0105903148651,37.679903,45.879581
40,15,49,44,1.470565789930843e-10,605.0805733203888,39.296129,47.441311
51,29,33,35,1.5365114765452367e-18,618.7921900749207,39.295097,47.440379
4,21,33,38,0.00667731320326925,594.1417636871338,14.309803,23.287462
14,38,26,31,6.657294760176469e-09,613.4370901584625,36.674017,44.906843
42,37,46,9,4.212179754001089e-06,605.7750844955444,35.814168,44.075747
12,23,7,14,0.0020083957912089955,596.7482199668884,22.203827,30.918369
14,10,23,26,4.3950006794943787e-07,603.2219226360321,36.680851,44.913612
32,20,52,25,3.346726624253785e-13,611.7977411746979,39.294579,47.439727
52,6,34,21,2.5256839516505267e-05,625.9661448001862,39.309532,47.454862
6,11,41,28,0.00043891946778769927,599.7893850803375,19.781476,28.578565
21,17,12,28,1.845259578421694e-06,628.4103546142578,32.720457,41.08462
27,40,4,20,0.13174602727988283,614.5741682052612,12.759338,21.790075
32,24,42,31,4.734737515862996e-16,624.1847915649414,39.312975,47.458349
51,14,28,48,4.1139046509704784e-10,626.4040122032166,39.303471,47.448859
18,32,24,44,2.7448104175835874e-11,624.9518921375275,39.288517,47.434548
23,6,26,52,2.5256809039953402e-05,618.5962994098663,39.303238,47.448654
36,5,27,48,2.892371952159292e-05,629.1560220718384,39.315806,47.4611
29,11,36,36,2.5973250626010407e-08,621.8767971992493,39.313263,47.458582
6,15,48,41,0.00043549767485217866,609.6479754447937,19.788307,28.585483
11,46,24,13,4.7148576897545727e-07,619.0115864276886,30.747601,39.177679
28,26,19,50,1.0957380252970148e-10,620.3291754722595,39.287672,47.433698
35,46,18,18,4.3242136022946786e-10,626.4977476596832,39.287587,47.43379
26,47,23,16,2.369018349627671e-10,625.3784379959106,39.304576,47.450275
49,45,45,24,3.3471376746686593e-15,626.8452384471893,39.315192,47.460398
10,36,22,4,0.0022198231199688154,621.6015260219574,25.814975,34.410043
39,49,28,4,0.0020840001060303103,629.6306116580963,25.811969,34.407297
52,26,36,35,3.93310614872419e-17,623.2025611400604,39.308969,47.454073
21,9,51,23,9.530447030916497e-07,625.0864117145538,39.310382,47.455837
39,11,17,22,2.7032049880747697e-08,628.9171824455261,39.176397,47.326504
19,52,46,29,6.524966892861387e-12,615.6579656600952,39.287894,47.43423
5,43,7,34,0.006381766254339064,608.3586859703064,17.202804,26.082776
35,5,44,36,2.8923632446639714e-05,609.5772154331207,39.316031,47.461264
11,25,49,30,4.3174439063738437e-07,611.3615593910217,30.762507,39.192561
41,28,41,29,2.8142304873116894e-18,613.2762179374695,39.315997,47.461355
20,13,14,50,1.327949565134489e-07,605.8781976699829,36.688278,44.920665
35,51,47,22,3.47385038005071e-14,612.1023414134979,39.316173,47.461504
4,13,22,50,0.00667731320326925,604.4954330921173,14.308611,23.286316
26,37,41,47,4.0952949606637084e-16,615.9064407348633,39.315609,47.461021
22,29,31,16,2.4225506236463404e-10,615.4579339027405,39.304312,47.450009
49,4,8,15,0.0016017349689438536,600.0542216300964,24.323554,32.967844
51,44,28,22,3.46357459079331e-14,618.9773724079132,39.315881,47.461259
40,12,25,50,3.0192152808466265e-08,616.6734113693237,39.315861,47.461281
16,37,39,36,4.2595568835227894e-10,608.7325768470764,38.823686,46.985194
4,24,5,37,0.08729647609327508,598.5055828094482,16.90902,25.80167
23,49,16,13,3.340560405165385e-08,620.8560070991516,38.824186,46.985897
18,27,45,35,2.6490482367106718e-11,612.809534072876,39.288236,47.434299
21,17,35,41,3.0271919985293684e-11,615.8034665584564,39.311879,47.457318
35,4,29,26,0.0005876030004367215,621.9174816608429,39.314799,47.460135
40,20,49,41,3.3317103816099963e-13,603.1375262737274,39.294605,47.439921
45,35,9,22,0.0001227534728125778,605.0518529415131,26.664301,35.230805
8,33,35,12,2.829736647514998e-05,606.5400664806366,24.596859,33.233087
7,31,48,37,0.0001112038098038709,604.2902562618256,22.310098,31.021991
