var_0,var_1,var_2,var_3,error,time,memory_mean,memory_peak
14,27,36,50,6.639141623062962e-09,78.98899483680725,36.6829,47.939476
14,14,21,15,9.480380100038416e-09,78.29376149177551,36.676295,47.933024
25,4,42,46,0.0005876027975324,78.31340217590332,39.301152,50.470183
28,30,37,5,0.0005064242007053,77.91505718231201,27.762539,39.316346
30,5,23,26,2.8925344286835378e-05,79.18362402915955,39.305285,50.474411
27,24,27,34,1.3398576272983177e-15,79.35619807243347,39.306965,50.475996
26,18,24,30,7.444252795835437e-13,78.08937859535217,39.305442,50.4745
43,34,39,48,7.679046957434405e-22,79.06870698928833,39.301958,50.471037
32,10,25,52,3.974103648239655e-07,78.63468170166016,39.306797,50.475782
11,4,43,49,0.000588434055726,77.51388239860535,30.459945,41.923332
40,11,49,51,2.5973237764754013e-08,78.16316986083984,39.301331,50.470645
52,30,10,23,3.0364239348924648e-05,81.50981831550598,28.724319,40.246516
23,48,19,10,1.5779120323898291e-06,81.40914702415466,37.671126,48.894829
15,18,48,33,1.697114384308261e-09,80.71363711357117,38.104072,49.313156
9,26,40,25,6.802373440109715e-06,80.30100154876709,26.706194,38.295097
51,43,40,52,2.516261266943797e-23,80.3216187953949,39.30836,50.477244
11,47,33,24,4.317443906373844e-07,78.66229033470154,30.751624,42.205433
14,25,39,11,1.5053602561435157e-07,81.06488418579102,36.675277,47.931531
35,41,8,10,0.0005789390217798,79.27984094619751,24.468897,36.132842
39,47,5,22,0.0366085943611441,80.76715636253357,17.830052,29.713613
45,20,17,25,1.7254413939149414e-09,81.07958912849426,39.168807,50.342482
22,40,27,30,1.1612744316012977e-13,80.55535864830017,39.304837,50.473869
52,39,18,7,4.257168291823929e-05,80.53765630722046,31.830657,43.248859
43,46,36,21,3.44433170471385e-13,80.21230816841125,39.308173,50.477236
18,40,23,14,2.80368291157831e-09,82.40484237670898,39.27385,50.443913
52,20,33,38,3.3301087659790894e-13,82.71739315986633,39.307339,50.476386
28,42,34,46,2.6206945189515278e-17,82.23581957817078,39.307662,50.476627
49,38,29,17,9.236224284265343e-11,82.41702055931091,39.30689,50.475938
13,50,19,36,2.876347842758161e-08,81.17415189743042,34.716817,46.038613
14,19,26,10,1.7606318344959043e-06,81.81094288825989,36.677582,47.934122
28,21,39,7,4.257168291823929e-05,82.70974111557007,31.830625,43.248834
4,50,13,19,0.006698323175829,84.23297762870789,14.293332,26.295062
21,50,15,40,2.9495235895814024e-08,84.2402036190033,38.105237,49.314175
17,37,52,16,9.909943356837499e-10,85.4329125881195,39.169632,50.343474
5,48,11,38,0.0018261150999478,84.73429203033447,16.892104,28.808504
47,14,24,31,4.0828424191882553e-10,86.69224238395691,39.303964,50.472996
10,11,9,47,0.0001198385600867,86.05927896499634,26.65625,38.246898
38,23,37,19,5.314414037401989e-12,86.06286859512329,39.302479,50.471529
50,50,7,4,0.0074004784922468,84.97858428955078,22.198603,33.936615
48,36,48,38,1.106625386408445e-22,86.25709199905396,39.309538,50.478677
33,24,4,43,0.1317460272798828,83.5349338054657,12.75378,24.808272
19,13,32,24,1.904789784140021e-09,87.8001217842102,39.282481,50.452443
17,12,37,16,2.7242945513642914e-08,86.78105020523071,39.163912,50.337609
52,13,18,4,0.0020840001060303,85.12728524208069,25.810618,37.429701
29,40,16,8,1.046552488207948e-05,87.58001065254211,33.853085,45.204071
27,14,26,44,4.1094901433434317e-10,87.58154082298279,39.309188,50.478344
21,29,35,5,0.0005064242007053,87.63259840011597,27.770375,39.324182
22,12,42,8,1.046552488207948e-05,87.7922465801239,33.848049,45.199079
43,19,13,25,4.552590646215061e-07,87.75377583503723,34.715223,46.037471
36,38,38,17,9.236224284265343e-11,85.43496131896973,39.307971,50.477022
30,44,23,5,0.0005064242007053,82.94916558265686,27.763417,39.317224
4,28,45,15,0.0066773132032692,79.85528016090393,14.295138,26.296567
20,9,31,48,9.53002900813632e-07,82.62455534934998,39.282101,50.451897
18,42,27,27,2.644123156181788e-11,80.09983706474304,39.270147,50.439969
37,26,31,32,5.971408053054274e-17,85.00383877754211,39.300397,50.469508
37,41,12,39,1.8162112342625215e-06,85.05804181098938,32.725469,44.113051
44,19,5,37,0.0366085943611441,81.5748291015625,17.837451,29.720552
52,19,42,21,1.8172362519755893e-12,85.04262804985046,39.306995,50.475532
39,22,4,17,0.1317460272798828,81.34089660644531,12.759921,24.813958
33,10,31,35,3.973654043435417e-07,85.07870292663574,39.306809,50.475961
27,39,48,11,2.155351046318931e-07,82.34389328956604,38.590964,49.783731
8,50,44,37,2.8042207262853788e-05,82.24135208129883,24.58153,36.241491
48,46,21,4,0.0020840001060303,82.60287952423096,25.811842,37.430925
7,44,19,34,0.0001116193222582,82.7316882610321,22.319813,34.055468
50,10,49,33,3.97364633835881e-07,82.8073799610138,39.297345,50.471667
24,10,26,24,3.974428240225754e-07,81.76966166496277,39.296554,50.465573
44,33,51,52,5.767262651535487e-21,82.75193238258362,39.301501,50.470547
16,27,11,27,7.199630943710467e-06,80.2563066482544,30.734657,42.188712
50,17,13,50,4.499492378043672e-07,81.14710855484009,34.706187,46.028332
40,30,38,51,6.343249187389777e-19,85.07382345199585,39.307108,50.475664
45,12,27,38,3.01999210492998e-08,85.75669384002686,39.307323,50.476397
25,25,29,29,1.809947123329897e-15,79.69195055961609,39.303574,50.472719
36,20,41,26,3.3327417295747533e-13,83.99872756004333,39.301424,50.470391
30,4,24,23,0.000587612167988,83.3445782661438,39.298415,50.467507
36,29,35,48,7.776425948242499e-19,86.13209509849548,39.305396,50.474267
19,29,5,30,0.0366085943611441,80.39853811264038,17.838547,29.722108
7,25,30,17,0.0001114724045824,81.78088164329529,22.320849,34.055916
46,23,9,5,0.000577550772359,83.0640037059784,26.81921,38.404753
34,5,16,10,3.085084252070579e-05,86.44488263130188,37.668579,48.891907
35,14,8,52,0.0004830896218867,84.43013596534729,24.503738,36.166535
13,34,46,7,4.1658361266691706e-05,85.8045961856842,31.836574,43.253803
24,5,13,10,3.500972685811829e-05,86.10382723808289,34.694955,46.018122
28,4,18,40,0.0005878463824281,85.87573266029358,39.280179,50.450273
34,36,39,34,1.8243748199135463e-20,80.88115692138672,39.303524,50.472505
7,28,13,21,0.000115530330564,85.70447778701782,22.317445,34.053102
30,26,23,33,4.4000292390648613e-13,84.42096829414368,39.301735,50.470799
46,48,21,29,6.991981806638833e-12,86.62797355651855,39.305718,50.47478
43,35,46,9,4.212179754001089e-06,83.64186716079712,35.806681,47.092015
41,37,46,30,1.9017601768331895e-18,84.44678807258606,39.304181,50.473245
25,42,18,45,4.396344896242022e-10,85.76401591300964,39.279895,50.449732
4,32,26,8,0.0068693475199582,81.53060054779053,14.272192,26.274558
41,19,22,26,5.355797879134695e-12,84.79573202133179,39.305452,50.474328
31,21,10,28,3.0364239348924648e-05,84.569495677948,28.721988,40.244192
5,21,41,41,0.0017424751963416,79.59712719917297,16.911436,28.827382
25,6,41,48,2.525640473707855e-05,82.09864473342896,39.305124,50.47422
37,32,35,17,9.236224284265343e-11,83.39750409126282,39.310933,50.479984
51,52,52,6,0.0001594332576441,81.62088322639465,29.870322,41.354382
23,49,16,22,7.203699598766401e-09,83.79381155967712,38.815097,50.000584
15,40,11,25,7.180321812427476e-06,83.57304382324219,30.736328,42.190841
45,50,8,33,0.0004830896218867,83.42350816726685,24.504205,36.167002
41,42,18,32,4.396344896242022e-10,82.46415591239929,39.280598,50.450424
8,9,25,10,3.3855512880815204e-05,81.47217535972595,24.575303,36.235517
31,30,24,5,0.0005064242007053,82.54135608673096,27.769633,39.32344
15,29,12,40,1.8262855813567744e-06,82.92260074615479,32.726986,44.115287
5,13,18,37,0.0017424751963416,80.82241606712341,16.910253,28.8262
45,20,44,43,3.331707179110335e-13,82.98695588111877,39.305814,50.474706
10,14,20,27,1.7192297077363258e-06,82.57833290100098,28.753219,40.274088
47,20,26,12,9.31926695403858e-08,84.56739783287048,39.062722,50.239906
50,32,19,44,1.0957380252970148e-10,83.44812059402466,39.277839,50.447638
14,41,47,39,6.639141623062962e-09,82.9606499671936,36.684669,47.941245
7,50,27,5,0.0012783477555511,80.69570136070251,22.197106,33.935715
18,32,47,33,2.6490482367106718e-11,80.50476336479187,39.27965,50.449008
33,37,20,41,2.8632237185570792e-11,81.63498449325562,39.288627,50.458168
11,49,16,14,5.208193320045084e-07,80.30755949020386,30.753635,42.207452
11,48,11,35,7.263728303123981e-06,80.87880301475525,30.735127,42.189892
51,13,16,28,1.3422174300036596e-08,82.06579160690308,38.807062,49.992455
9,15,29,6,0.0002124712740887,80.35967230796814,26.683584,38.273466
48,20,22,23,1.0843310328903214e-12,81.21862196922302,39.307318,50.476388
17,31,44,44,1.0698860966586787e-10,79.78254556655884,39.164147,50.337483
10,49,43,27,1.7289801492861904e-06,79.76627492904663,28.744947,40.265695
25,13,8,29,0.0004863016529127,80.48469281196594,24.495401,36.158077
21,37,44,15,9.499179685582242e-10,80.16024804115295,39.280429,50.450416
37,30,18,32,4.396344896242022e-10,80.16420888900757,39.272684,50.44251
16,28,43,31,4.2595568835227884e-10,80.28772950172424,38.815072,50.000335
51,30,40,18,9.174270783893586e-12,80.54590201377869,39.304945,50.473977
8,9,4,26,0.1316997712217507,78.75750637054443,12.759495,24.814018
10,7,35,21,4.607157915862075e-06,78.87811851501465,28.744556,40.265702
20,13,24,52,1.8788094777496702e-09,78.83214664459229,39.281301,50.450809
48,35,11,4,0.0021460069194113,79.08800888061523,25.811371,37.430418
15,16,28,44,1.9740141384764637e-09,79.22873449325562,38.097287,49.306369
29,25,8,5,0.0014131363279754,79.09816670417786,24.333945,36.001298
6,8,26,52,0.0004398007839465,80.78716325759888,19.782382,31.603203
30,15,34,49,1.470591489555849e-10,83.17416977882385,39.308132,50.477215
29,12,44,35,3.020352565173461e-08,82.73101806640625,39.307824,50.476682
52,45,18,11,2.1450076985226362e-07,82.64404630661011,38.597002,49.789209
5,27,15,26,0.0017416823898021,82.16918611526489,16.909339,28.825296
14,29,43,5,0.0005064242007053,82.34092974662781,27.768782,39.322539
48,36,44,19,5.314414037401989e-12,82.95229291915894,39.301192,50.470242
7,34,16,5,0.0012783477555511,82.32735919952393,22.192809,33.93143
37,25,39,45,1.6307832861399795e-16,83.50094747543335,39.304507,50.47341
44,45,29,47,1.0449304615423324e-16,85.04973936080933,39.304584,50.473509
24,45,43,48,6.482788550767155e-15,84.06124639511108,39.306811,50.47599
6,19,41,39,0.0004355135375822,82.11395740509033,19.778791,31.599728
4,11,35,39,0.0066957829976202,81.24617671966553,14.306992,26.308258
29,23,7,43,0.001988476346544,83.28598260879517,22.193251,33.931558
26,10,5,12,0.0367135765638902,83.48081803321838,17.856844,29.739776
27,47,16,21,7.236845432797339e-09,84.39256858825684,38.813759,49.999274
38,4,49,30,0.000587602663668,83.14354157447815,39.308714,50.477085
24,46,20,38,2.865111126977034e-11,84.56459975242615,39.286111,50.455668
27,21,27,46,1.1185299005391227e-13,83.99076581001282,39.304431,50.473529
44,46,46,29,3.734538209845012e-18,85.89271712303162,39.305382,50.474587
18,14,9,31,0.000122537917456,81.51825523376465,26.657826,38.248175
36,12,28,29,3.02007336004478e-08,84.83181858062744,39.308297,50.477328
8,24,4,23,0.1316997712217507,80.13038372993469,12.761574,24.816086
50,24,9,52,0.0001227534728125,80.85401725769043,26.657447,38.247702
45,4,35,15,0.0005877487571908,82.02940678596497,39.280474,50.450191
28,9,49,44,9.530582763939168e-07,81.90290546417236,39.306022,50.475019
39,29,6,25,0.008841089097434,83.53202176094055,19.893222,31.707407
48,26,27,19,5.314414037401989e-12,82.34302091598511,39.30229,50.471325
48,31,11,50,7.220324189459929e-06,81.98255801200867,30.732864,42.187441
18,34,32,19,3.923794972417815e-11,81.49042415618896,39.278561,50.448303
19,8,12,44,1.998457200789048e-06,81.56032824516296,32.7317,44.120014
6,42,25,49,0.0004355135375822,80.66069149971008,19.779774,31.600716
48,22,4,51,0.1317460272798828,78.77505350112915,12.758372,24.812864
6,39,10,24,0.0005913334510586,81.64238238334656,19.786972,31.607583
32,28,34,38,8.131324540963572e-19,85.64207291603088,39.308511,50.477646
26,20,6,18,0.008841089097434,81.58599853515625,19.893303,31.707507
39,19,36,32,1.3578727696226924e-12,84.39361190795898,39.309007,50.478004
9,46,10,15,6.451448562326991e-05,84.22364711761475,26.726113,38.314533
24,35,26,26,2.4196298728286414e-14,81.13639879226685,39.303852,50.472946
11,49,16,52,4.885109689403435e-07,87.59737753868103,30.752581,42.206426
13,42,43,11,2.455539927444995e-07,95.30493450164795,34.717797,46.039398
10,13,46,22,1.766986221113516e-06,96.45498585700989,28.754465,40.275309
27,13,6,18,0.0091078041779925,94.95126676559448,19.907483,31.721594
18,34,16,52,7.184517828407406e-09,99.07454919815063,38.814962,50.000366
23,45,49,15,9.056857073106515e-10,98.37112259864807,39.280726,50.450696
50,14,33,22,4.1112457485288276e-10,100.45860815048218,39.306289,50.475331
19,26,17,49,1.7522427715097645e-09,99.42707133293152,39.160979,50.344864
6,10,52,10,0.0004488905408178,98.7693521976471,19.773095,31.5945
50,39,17,11,2.1024072287482217e-07,102.5698778629303,38.596037,49.788754
22,36,35,4,0.0020840001060303,102.91733813285828,25.811387,37.43047
12,17,16,41,1.456554148230972e-07,103.7739770412445,32.740004,44.127608
25,20,52,13,1.3755269445457077e-08,102.35818767547607,39.277881,50.447882
32,28,49,21,3.450041109776976e-13,105.55274319648743,39.306714,50.475771
45,51,17,30,1.7554166163974944e-09,105.87551379203796,39.171191,50.344864
32,10,28,33,3.973707454225519e-07,106.48808884620667,39.309955,50.478926
42,14,33,11,1.4540217964916288e-07,107.6535427570343,38.603179,49.795486
21,20,45,24,1.2646114200959368e-12,107.67503547668457,39.305774,50.475004
50,52,17,4,0.0020840001060303,108.23037266731262,25.811386,37.430469
47,41,40,38,8.255400207936619e-23,112.52235007286072,39.30565,50.474773
13,30,15,5,0.000502710780636,112.49281477928162,27.767747,39.321389
26,12,42,36,3.020389638431431e-08,117.06710004806519,39.30525,50.474354
7,37,9,48,0.000417890744345,123.28062987327576,22.3477,34.08218
49,25,43,18,9.174270783893586e-12,123.32741785049438,39.302185,50.471217
14,10,22,5,0.0007695104640014,123.30973887443542,27.763761,39.317516
48,16,28,21,3.8976586171563086e-11,122.0721914768219,39.307572,50.476522
13,20,39,21,2.6570277469923842e-08,119.23264122009277,34.711443,46.033068
5,12,45,21,0.0017436736945892,116.44636082649231,16.917257,28.833044
32,34,6,48,0.008841089097434,120.57623100280762,19.892029,31.706214
43,42,21,10,1.5779120323898291e-06,117.6103208065033,37.667379,48.891034
16,23,15,35,2.9621255956634186e-08,119.77072954177856,38.103036,49.31201
7,21,46,40,0.0001112038098038,118.07877731323242,22.320319,34.055968
29,52,51,25,7.359486200510403e-16,118.48072528839111,39.30802,50.477045
49,39,16,5,0.0005064242007053,116.3625648021698,27.768429,39.322236
14,40,19,10,1.7606318344959043e-06,115.28687858581543,36.677239,47.933811
52,48,23,41,4.3600063781849995e-13,115.39782571792603,39.301502,50.470557
37,51,4,44,0.1317460272798828,113.54351019859314,12.757126,24.811618
8,19,19,51,2.806463945198468e-05,110.38884615898132,24.587627,36.247557
16,45,13,22,4.530403474336769e-07,114.27871370315552,34.71054,46.032749
8,14,32,24,2.8032175635708863e-05,104.9369945526123,24.587348,36.247366
26,13,34,33,1.858711789672149e-09,100.80041337013245,39.30839,50.4774
38,26,18,31,4.396344896242022e-10,88.99773120880127,39.277153,50.446978
46,36,52,16,2.366723706180135e-10,82.01636075973511,39.294278,50.46372
47,44,21,37,6.97747284970198e-12,84.28041791915894,39.303092,50.472149
51,29,52,49,6.858054566508652e-19,80.80553960800171,39.305359,50.474544
9,23,50,25,6.802373440109715e-06,78.54980540275574,26.706932,38.295836
52,14,31,20,4.1274500890532975e-10,80.02582240104675,39.309104,50.478126
11,51,39,13,4.714857689754573e-07,78.46887826919556,30.754142,42.207975
11,24,16,46,4.885109689403435e-07,79.16722559928894,30.752494,42.206342
28,21,17,33,1.762438438371614e-09,79.62565755844116,39.169689,50.343324
34,36,8,18,0.0004830896218867,79.94845366477966,24.504232,36.167051
24,25,11,18,7.220324189459929e-06,79.04891061782837,30.736568,42.191057
18,28,16,26,7.184517828407406e-09,79.6826422214508,38.814369,49.999765
40,40,25,23,1.090514066016185e-13,79.6456139087677,39.308972,50.477924
47,21,24,24,3.420918439885108e-13,78.55596423149109,39.303893,50.472957
21,6,41,5,0.0026297625945773,79.39557576179504,27.801516,39.353984
17,14,48,21,7.219826570769025e-10,78.84995722770691,39.17178,50.345217
42,23,52,42,5.706000729865639e-15,78.2734010219574,39.305455,50.47451
41,52,33,43,4.205309328348358e-19,79.81101536750793,39.305985,50.474931
19,51,45,23,6.720964457941791e-12,79.66836762428284,39.2812,50.451238
29,19,9,24,0.0001227534728125,79.9744656085968,26.657425,38.247688
44,24,40,30,4.896284745962602e-16,78.95493674278259,39.306069,50.475094
24,11,22,39,2.5909499941950084e-08,79.71114087104797,39.305835,50.474867
28,4,19,30,0.0005877044336235,79.66977024078369,39.278997,50.449205
17,13,40,13,1.7113644634440862e-08,78.40215611457825,39.169238,50.3425
26,4,37,14,0.0005881702050145,79.71403408050537,39.27883,50.448575
27,16,23,19,4.592621014805324e-11,78.74784708023071,39.303414,50.472457
42,17,13,29,4.499492378043672e-07,79.59909510612488,34.71247,46.034615
25,21,51,42,1.1167289889448755e-13,80.08060574531555,39.306597,50.475495
14,39,49,35,6.639141623062962e-09,79.94201326370239,36.685405,47.941981
22,44,40,36,1.0251808407876476e-13,79.38934779167175,39.30958,50.478595
22,14,19,50,4.686717782596084e-10,80.77185940742493,39.282099,50.451963
11,41,28,34,4.317443906373844e-07,79.73549199104309,30.756414,42.210223
31,32,12,7,3.926607721389005e-05,79.60315942764282,31.799001,43.218798
27,7,7,46,0.0018691351794054,79.33016920089722,22.214929,33.953176
19,42,41,44,6.524966892861387e-12,79.941575050354,39.278856,50.448945
37,52,5,4,0.0739045380184488,78.78070139884949,18.695611,30.551519
40,9,7,5,0.0067119098063455,79.54592180252075,22.163415,33.903136
43,35,19,52,1.0957380252970148e-10,80.5968382358551,39.27861,50.448409
19,29,46,24,6.5049883558493204e-12,81.51132249832153,39.28186,50.451941
34,50,45,38,6.1017972247730025e-21,81.98055720329285,39.309855,50.478897
8,8,30,22,2.8622039364768398e-05,80.58756017684937,24.587691,36.247719
38,40,10,52,3.0364239348924648e-05,80.12278532981873,28.723715,40.245912
17,24,30,38,1.0698860966586787e-10,82.44152903556824,39.17102,50.344359
7,22,19,13,0.0001114410596159,79.63017392158508,22.31613,34.051766
50,52,31,49,6.743819566596263e-18,82.66455674171448,39.307529,50.47669
4,14,39,14,0.0066773132032692,77.35511684417725,14.294399,26.295809
42,10,5,16,0.0367135765638902,81.05626559257507,17.851237,29.734193
16,19,30,52,4.530258594968458e-10,82.29258394241333,38.815425,50.000623
32,31,43,33,1.13759746701245e-19,79.77686500549316,39.30835,50.477303
8,11,24,48,2.8160688878461166e-05,80.24185419082642,24.586214,36.246178
23,23,39,48,4.7108580373430967e-14,81.39194512367249,39.300527,50.469654
19,25,18,28,4.405920013739889e-10,82.17831206321716,39.272967,50.442799
32,17,32,45,2.8588098025696268e-11,81.53123378753662,39.304029,50.473102
37,50,48,47,9.596022843886053e-23,80.37183213233948,39.307293,50.476258
36,23,47,4,0.0020840001060303,80.50929665565491,25.812323,37.431406
21,23,9,18,0.0001227534728125,80.54580235481262,26.652615,38.242894
14,32,26,42,6.657294760176469e-09,79.87912702560425,36.683522,47.940103
12,6,14,18,2.7481705401604777e-05,79.75960087776184,32.741302,44.12949
20,34,27,49,1.6652485693116629e-12,79.49764800071716,39.280555,50.450209
13,25,33,43,2.6515586336109752e-08,78.76290655136108,34.709342,46.031044
18,43,26,6,0.0001594332576441,79.06905722618103,29.873462,41.357523
12,44,35,16,1.0886717358610235e-07,79.34388899803162,32.739584,44.127348
20,48,32,40,1.645131024143773e-12,79.92991876602173,39.28677,50.456401
9,20,34,29,6.802373440109715e-06,79.63877630233765,26.706721,38.29564
8,33,51,15,2.806463945198468e-05,80.38049650192261,24.588588,36.24854
35,23,42,31,5.713435364659859e-15,81.01324582099915,39.305862,50.474461
17,40,20,31,2.056271977831735e-10,80.85453796386719,39.168495,50.341807
9,17,5,13,0.0367391777870233,80.51568365097046,17.842373,29.725721
38,9,14,40,1.2186820934756702e-06,80.57533693313599,36.671598,47.928791
40,28,11,42,7.220324189459929e-06,80.23931193351746,30.731093,42.18567
47,51,21,22,8.797045937237458e-12,80.65874409675598,39.302054,50.470827
33,51,4,37,0.1317460272798828,78.90255618095398,12.758084,24.812576
44,27,15,43,2.9606935346648933e-08,81.21241283416748,38.101322,49.310258
24,30,51,4,0.0020840001060303,81.69215393066406,25.813547,37.43263
13,43,38,24,2.6515586336109752e-08,80.76400303840637,34.711648,46.033335
14,28,49,43,6.639141623062962e-09,79.75978922843933,36.681869,47.938445
27,46,44,14,3.4786051048404462e-09,82.16308927536011,39.279389,50.449596
33,26,15,28,2.9606935346648933e-08,83.46276330947876,38.101305,49.310248
18,37,12,50,1.8162112342625215e-06,82.28394794464111,32.726693,44.114438
49,25,26,31,5.674750061725633e-15,111.10126066207886,39.304882,50.473996
46,15,32,26,1.4706511407078552e-10,107.53755259513855,39.310054,50.478994
8,10,51,4,0.0027350174648272,109.34135150909424,24.620828,36.278952
12,14,38,8,9.325401750337983e-06,108.92697763442993,32.759555,44.146972
9,26,9,27,0.0001214237953907,106.70314908027649,26.655262,38.245645
27,31,16,44,7.098979519129654e-09,109.15938305854797,38.812766,49.997891
45,11,42,30,2.5973220127890796e-08,106.49938559532166,39.304574,50.47355
50,22,32,27,2.3829617404425688e-15,108.35477995872498,39.30595,50.474602
29,21,23,47,8.267834043073574e-13,110.51451754570007,39.30365,50.472739
24,39,14,13,2.421693459923604e-07,108.60072445869446,36.678249,47.934988
37,7,7,23,0.0018691351794054,107.66807222366333,22.214962,33.952801
31,9,42,33,9.530578421823696e-07,107.0027117729187,39.306254,50.47491
16,30,18,4,0.0020921415338088,107.29112267494202,25.811313,37.430015
38,49,26,8,1.046552488207948e-05,107.16116428375244,33.852383,45.203426
36,41,22,24,1.9288225258409524e-12,110.69365763664246,39.30665,50.475566
51,36,19,44,1.0957380252970148e-10,107.91294455528259,39.280799,50.450598
30,14,24,22,4.0281288087949455e-10,109.1232328414917,39.308241,50.477186
49,35,46,51,3.515688037393372e-22,106.71940565109253,39.309684,50.478835
10,32,13,50,3.405177724366376e-06,107.08644437789917,28.756466,40.277035
24,27,52,39,6.615484198233607e-15,107.39099979400635,39.305262,50.474018
40,28,22,50,1.7750788085092821e-12,79.51630330085754,39.306995,50.475977
9,39,18,45,6.818498738310913e-06,78.52735424041748,26.704175,38.293029
15,43,18,44,3.2582708765728414e-09,79.00135898590088,38.097308,49.306581
40,21,17,36,1.762438438371614e-09,79.07250499725342,39.163728,50.337366
52,41,39,10,1.5779120323898291e-06,79.26908302307129,37.665859,48.889398
33,11,49,47,2.5973238404744672e-08,78.3222062587738,39.307479,50.476572
32,8,36,20,8.341216207544301e-07,78.58722162246704,39.30282,50.471949
23,32,36,31,2.539516644775223e-14,78.34160590171814,39.304526,50.473658
30,36,16,27,7.098979519129654e-09,79.28120064735413,38.813753,49.999284
18,13,15,38,3.8819541993809035e-08,79.28607416152954,38.100452,49.309404
23,8,28,52,8.340637568738215e-07,78.02817296981812,39.305023,50.474267
13,35,49,51,2.6515586336109752e-08,78.16104626655579,34.714864,46.036562
35,32,12,11,3.0407637522430205e-06,79.72361183166504,32.725323,44.113841
11,12,32,19,5.892463737424336e-07,77.8577299118042,30.752319,42.206253
8,38,36,52,2.8042207262853788e-05,78.03934025764465,24.587466,36.247427
11,51,30,16,4.32570992212503e-07,79.00807881355286,30.749475,42.203433
47,21,48,31,1.0320747735927653e-13,78.52906656265259,39.30271,50.471572
31,50,35,38,5.387436577169375e-19,79.26545310020447,39.302611,50.471686
44,43,22,27,1.7893225454810077e-12,80.02419972419739,39.307993,50.476966
34,11,9,4,0.0023538928398183,78.01559352874756,25.757018,37.377482
9,37,49,6,0.0002124712740887,78.72959589958191,26.690497,38.280379
37,45,43,29,3.784172034937453e-18,78.33516478538513,39.305654,50.474859
10,50,26,14,1.7116022923066455e-06,78.12370085716248,28.749009,40.26988
45,51,10,38,3.0364239348924648e-05,78.87770009040833,28.721115,40.243312
17,7,11,19,8.092131818221518e-06,78.30891466140747,30.73486,42.189496
51,38,5,49,0.0366085943611441,77.74614357948303,17.839202,29.722115
18,14,27,9,4.212179754001089e-06,79.43467164039612,35.803591,47.088869
22,12,38,23,3.0204747839285296e-08,78.62197828292847,39.308795,50.477255
22,40,44,31,1.0251808407876476e-13,79.08713173866272,39.308851,50.477864
38,24,23,17,8.993609917311217e-11,79.23792028427124,39.307316,50.476377
14,36,23,8,1.0015666839962638e-05,78.91440653800964,33.851776,45.201809
12,40,14,5,0.0005012262449828,78.68792223930359,27.769739,39.32267
19,34,42,10,1.5779120323898291e-06,80.04940724372864,37.671666,48.894695
4,42,40,9,0.006894599392204,77.76717567443848,14.253891,26.256764
43,4,12,46,0.0006053095683896,78.81744170188904,32.440992,43.838904
14,31,50,6,0.0001577646978995,79.0547103881836,29.868798,41.352719
9,20,31,49,6.802373440109715e-06,78.44173812866211,26.706435,38.295354
16,51,50,9,4.262179867577148e-06,79.53166365623474,35.80313,47.088461
22,51,47,15,9.249130801516263e-10,80.23114252090454,39.282641,50.452597
39,24,10,51,3.0364239348924648e-05,78.25134873390198,28.724952,40.246499
13,10,42,45,5.145932170063689e-07,79.051997423172,34.704276,46.026333
38,29,24,25,1.283304417715763e-13,83.8404529094696,39.304464,50.473514
48,50,8,8,0.0004693683886555,80.51102805137634,24.494386,36.156735
18,10,30,34,3.976095115234698e-07,83.28206944465637,39.276539,50.446332
5,8,31,39,0.0017558027496209,80.79552483558655,16.914263,28.830244
44,33,32,29,8.279584519399223e-18,82.3765287399292,39.305482,50.474543
35,16,48,50,3.8719123697851616e-11,81.99102067947388,39.309775,50.47866
24,38,33,39,6.5283278210965905e-15,84.16365957260132,39.304933,50.474101
43,7,18,11,2.8577742518546942e-06,81.7751989364624,38.596083,49.788778
52,12,21,39,3.001839979443704e-08,82.43249416351318,39.306118,50.475378
49,30,7,16,0.001988476346544,84.10147905349731,22.198029,33.936368
23,10,7,42,0.0020656681429504,80.52010202407837,22.211296,33.949156
34,21,9,40,0.0001227534728125,81.63945245742798,26.658203,38.248462
4,30,43,48,0.0066773132032692,82.17221546173096,14.303713,26.305123
32,8,50,14,8.289710858572975e-07,83.62707567214966,39.279213,50.449183
45,52,39,13,1.3755269445457077e-08,83.58614683151245,39.277405,50.447404
33,12,21,52,3.001839979443704e-08,84.22746968269348,39.302757,50.472016
21,6,13,8,3.7567995298722754e-05,81.19780397415161,33.816256,45.168272
23,45,6,36,0.008841089097434,84.01570129394531,19.890617,31.704802
46,48,30,17,9.236224284265343e-11,85.20876908302307,39.311669,50.48072
40,42,5,11,0.0366538399030271,84.86772274971008,17.845952,29.729281
22,28,4,48,0.1317460272798828,79.77122044563293,12.759885,24.814377
25,17,14,42,1.1114489214549555e-07,81.1939377784729,36.681865,47.938586
36,24,10,26,3.0364239348924648e-05,80.28763175010681,28.723212,40.245407
9,25,38,42,6.802373440109715e-06,78.48816013336182,26.704519,38.293422
24,7,15,50,2.761623268430011e-06,81.71130442619324,38.100914,49.309943
11,30,43,36,4.317443906373844e-07,80.56924629211426,30.749995,42.203804
11,49,16,49,4.885109689403435e-07,79.33412313461304,30.754094,42.207939
8,40,21,39,2.80300021585561e-05,80.89931654930115,24.586919,36.246871
20,33,44,11,2.155351046318931e-07,81.83969402313232,38.592143,49.784923
