var_0,var_1,var_2,error,time,memory_mean,memory_peak
36,52,19,1.1489300712848272e-11,337.94477343559265,5.926688,7.177027
31,7,26,5.418751105210358e-05,340.4158329963684,6.075308,7.320215
12,15,29,8.171854309555362e-10,336.624139547348,6.074942,7.319936
34,4,36,0.0033111023034876,337.7147867679596,6.073458,7.318429
43,19,24,3.2422863088482825e-12,339.139413356781,6.078467,7.323503
21,43,47,1.1893939201619617e-26,337.0151183605194,6.085344,7.33031
52,52,31,6.822435938038918e-19,341.1544337272644,6.06646,7.311411
27,51,36,6.7769742559495185e-22,340.70909547805786,6.068149,7.313162
35,30,37,7.653570093923339e-19,338.9145390987396,6.078231,7.323202
36,48,49,3.706406090926138e-29,262.34129190444946,6.083684,7.328687
42,52,5,0.0030071220838267,256.33917117118835,2.06959,3.449234
19,16,22,2.05085485557896e-10,263.11462020874023,6.074601,7.319798
20,50,20,2.9115209127346695e-12,260.57240748405457,6.025604,7.272443
28,6,52,0.0002154396594549,265.6016345024109,6.083956,7.328971
33,35,10,3.016127331824935e-06,264.75338101387024,3.362738,4.698392
16,50,22,1.8014885731785374e-13,257.90704321861267,6.073597,7.318873
12,13,16,1.5069885064345028e-08,264.1893856525421,5.155288,6.431234
52,51,51,6.747184210036338e-30,262.80641889572144,6.083535,7.328517
15,8,25,1.3596350181969918e-05,263.46816778182983,6.079806,7.324787
45,16,28,2.039872633612611e-10,259.6031014919281,6.083801,7.328793
14,34,50,2.9846365342109642e-21,264.1701138019562,6.083757,7.328809
43,21,11,7.495123531643643e-07,257.12491488456726,3.660526,4.986198
22,10,29,8.358806450432553e-07,259.8678424358368,6.083899,7.328866
52,49,13,4.7658098278548486e-08,259.03413701057434,4.257541,5.563391
41,16,19,2.2940493570893563e-10,267.93820428848267,5.925291,7.175479
17,50,37,1.6753769389049391e-22,254.85054636001587,6.083563,7.328528
47,19,35,3.2195602447188733e-12,258.4068093299866,6.081221,7.326147
44,42,23,4.475075138776909e-14,254.53688955307007,6.08338,7.328375
