var_0,var_1,var_2,var_3,var_4,var_5,var_6,quality,time,memory_mean,memory_peak
13,16,9,6,35,50,51,-19.58035223733548,588.3493085,12.008017,19.896491
10,6,20,3,29,16,14,-6.907755278982137,581.6241114,12.008017,19.896491
19,7,25,31,35,6,50,-21.189315047262614,748.316313,49.215521,61.730874
30,25,43,40,40,44,15,18.432845555601368,740.6524377,49.218337,61.73369
44,49,9,13,46,20,29,-19.579928967627552,593.8120327,11.989713,19.878187
3,22,46,31,22,47,18,-6.907755278982137,588.5787017,12.008017,19.896491
33,28,29,15,25,42,48,24.56853405653122,739.3295135,47.259937,59.84057
14,12,39,45,17,41,6,3.3528463752249515,748.1717932,49.207073,61.722426
48,7,50,18,8,5,48,0.3594804137582144,772.908164,49.218337,61.73369
48,7,50,18,8,5,48,0.3594804137582144,691.5426106,49.23214,61.747493
15,14,3,15,38,18,18,5.0081430443535637e-05,497.0033128,11.998137,19.886611
13,5,28,14,35,16,46,2.7180737538705726,654.4827971,49.218337,61.73369
12,22,25,29,22,29,16,15.353673680688566,661.3645022,49.222033,61.737386
37,40,32,16,44,31,40,25.953398330202155,668.3820291,47.259545,59.840178
36,41,44,25,13,37,26,-7.878520045613115,665.0153322,49.218337,61.73369
13,24,4,35,14,31,52,5.008480945796661e-05,655.8369062,47.246497,59.63129
7,10,37,25,44,41,45,-8.578544506927509,523.5803499,12.008017,19.896491
46,9,27,10,50,34,37,3.2977958966329908,511.3531427,12.008017,19.896491
44,37,36,7,41,7,18,-21.190471981412255,669.4367983,49.218524,61.733877
21,26,39,14,12,25,38,-8.283978841059898,657.420223,47.259937,59.84057
15,24,5,28,38,17,20,-7.1832928163254754,660.1187749,49.218385,61.537898
36,6,26,48,17,46,5,4.769601440114869,656.1390607,49.218337,61.73369
49,23,3,21,14,10,18,5.00810026204273e-05,535.1513743,11.992745,19.881219
36,11,22,39,37,28,31,29.570161402947974,581.5395644,12.008017,19.896491
16,43,34,6,14,21,35,2.7179761772102884,743.4788737,47.259937,59.64473
31,43,48,22,32,8,7,-21.108245822944774,745.4897695,49.210238,61.725591
51,18,7,19,31,28,44,-21.189315323031124,753.9408274,47.259937,59.84057
21,6,14,36,49,36,17,-7.185447726131598,740.261498,49.218337,61.73369
10,33,25,12,41,47,32,2.2989674760239738,592.5196271,12.005905,19.894379
52,18,51,32,25,35,40,34.32474266775774,765.8706114,48.361221,60.90789
52,10,36,20,43,34,7,7.498512268727255,553.5315156,12.021932,19.910238
52,10,36,20,43,34,7,7.498512268727255,576.2978883,12.008017,19.896491
52,11,31,24,51,29,48,31.798811229423794,520.182534,11.998137,19.886611
52,11,31,24,51,29,48,31.798811229423794,583.4022312,12.008017,19.896491
24,39,5,13,38,30,14,-7.183072543034516,657.1067159,45.301537,57.75161
24,39,5,13,38,30,14,-7.183072543034516,745.4745693,45.290977,57.74105
27,7,40,17,12,16,30,-8.283964223860524,678.8405168,47.263633,59.844266
27,7,40,17,12,16,30,-8.283964223860524,751.2737041,47.259937,59.84057
38,28,31,27,25,22,49,29.58372663932954,662.1766429,48.468585,61.008614
38,28,31,27,25,22,49,29.58372663932954,757.5209808,48.465065,61.005094
10,37,51,4,43,42,22,2.2989674760239738,519.1270654,11.994577,19.883051
10,37,51,4,43,42,22,2.2989674760239738,599.268126,12.00806,19.896534
34,44,29,52,36,8,18,-21.120335721356042,655.808187,48.696023,61.226564
34,44,29,52,36,8,18,-21.120335721356042,730.908401,48.677015,61.207556
42,32,20,12,50,22,44,20.38471788314661,663.917078,49.218337,61.73369
42,32,20,12,50,22,44,20.38471788314661,747.6472824,49.21857,61.733923
51,43,14,44,19,45,19,-7.185460023981529,679.155314,48.629374,61.164155
51,43,14,44,19,45,19,-7.185460023981529,770.5317984,48.636058,61.170839
22,12,18,8,34,40,44,14.780268908717865,650.3211205,47.259937,59.84057
22,12,18,8,34,40,44,14.780268908717865,742.5762055,47.267518,59.848151
29,44,5,51,22,47,6,-7.157974033587986,643.8562157,47.259985,59.644778
29,44,5,51,22,47,6,-7.157974033587986,710.3996415,47.259937,59.64473
26,34,22,6,6,13,35,-20.73516535275623,655.909559,47.259937,59.64473
26,34,22,6,6,13,35,-20.73516535275623,736.2618825,47.255009,59.639802
38,6,18,25,31,4,14,5.007795532584102e-05,667.4900901,49.218337,61.73369
38,6,18,25,31,4,14,5.007795532584102e-05,739.7638257,49.197921,61.713274
30,6,35,52,46,45,16,19.642606243106556,651.7011263,49.218337,61.73369
30,6,35,52,46,45,16,19.642606243106556,742.9379585,49.218337,61.73369
26,28,44,29,31,39,52,34.83242945269202,642.8740149,48.610497,61.146382
26,28,44,29,31,39,52,34.83242945269202,727.6361861,48.597121,61.133006
29,37,8,15,43,23,39,-21.120326615008633,644.1876197,49.218337,61.73369
29,37,8,15,43,23,39,-21.120326615008633,737.2201245,49.218337,61.73369
50,40,20,21,36,20,35,26.847207136577556,654.7040823,48.251849,60.804258
50,40,20,21,36,20,35,26.847207136577556,763.9529088,48.253961,60.80637
32,31,35,30,31,27,24,30.642734026906126,643.7693191,48.591943,61.127768
32,31,35,30,31,27,24,30.642734026906126,728.1538074,48.585607,61.121432
39,38,45,39,7,19,48,-19.58285035409827,624.8627374,48.916435,61.44122
39,38,45,39,7,19,48,-19.58285035409827,707.8844182,48.934035,61.45882
48,40,22,15,21,38,47,24.486078007218424,654.0959229,47.259937,59.84057
48,40,22,15,21,38,47,24.486078007218424,738.8083379,47.259937,59.84057
11,4,5,33,35,50,36,0.18401620991362214,518.4930942,11.997457,19.885931
11,4,5,33,35,50,36,0.18401620991362214,579.6509876,12.008017,19.896491
25,27,35,7,44,37,5,4.764745697248105,658.08077,49.218337,61.73369
25,27,35,7,44,37,5,4.764745697248105,728.8842616,49.218337,61.73369
24,31,49,51,35,20,14,16.674948923866683,640.5697737,49.214817,61.73017
24,31,49,51,35,20,14,16.674948923866683,731.2090158,49.218337,61.73369
14,49,12,29,44,29,41,2.7180702728258566,638.1308093,49.199329,61.714682
14,49,12,29,44,29,41,2.7180702728258566,744.8580482,49.218337,61.73369
9,16,27,16,51,32,28,-8.574383821800936,518.9532995,12.008132,19.896606
9,16,27,16,51,32,28,-8.574383821800936,576.6664526,12.006609,19.895083
44,13,33,47,4,6,42,-21.189315051900014,674.9403191,48.614591,61.149964
44,13,33,47,4,6,42,-21.189315051900014,757.7059286,48.626559,61.161932
7,37,9,32,35,17,47,-19.56897759612032,520.8557036,12.008017,19.896491
7,37,9,32,35,17,47,-19.56897759612032,573.5601356,12.008017,19.896491
22,12,13,39,29,27,52,-8.2841676715307,729.9927628,49.218337,61.73369
22,12,13,39,29,27,52,-8.2841676715307,726.3068826,49.208481,61.723834
35,45,42,51,24,20,18,22.67891332472066,680.6193132,48.657403,61.191118
35,45,42,51,24,20,18,22.67891332472066,738.7160213,48.677819,61.211534
4,35,29,36,47,28,5,-20.729395203902378,637.1727595,49.218337,61.73369
4,35,29,36,47,28,5,-20.729395203902378,727.824369,49.218337,61.73369
31,46,45,14,28,15,30,19.821792617282295,647.8882213,47.259937,59.84057
31,46,45,14,28,15,30,19.821792617282295,744.8907237,47.257121,59.837754
37,3,5,10,31,21,10,-7.185221825176877,588.4275684,12.008017,19.896491
11,34,39,11,17,51,30,-7.187028366755073,571.208257,11.989713,19.878187
38,36,31,13,37,35,29,21.788990419416006,738.9257364,49.218337,61.73369
21,8,15,44,29,8,6,-21.10824615239098,759.3710151,49.218337,61.73369
3,20,30,4,10,31,42,-6.907755278982137,578.9982321,11.996753,19.885227
35,20,5,26,38,15,21,-7.183368458140573,735.3506014,47.259937,59.64473
29,50,31,32,27,22,4,3.7320891747761484,738.0584667,49.218337,61.73369
22,28,17,52,26,43,41,3.4112224270486666,736.6760852,49.144613,61.659966
24,35,6,38,23,52,43,-21.189314926088997,721.8589947,47.259937,59.64473
27,15,27,43,16,13,30,-8.28417757193622,729.0820081,47.240225,59.820858
37,18,47,17,18,16,29,2.718075189985873,744.7336159,49.218337,61.73369
39,19,33,44,34,35,13,15.488115909080129,736.1439157,48.668701,61.202184
47,33,12,18,43,14,33,-7.8784129263639215,733.807564,49.218337,61.73369
41,6,28,24,22,41,4,3.7319189229900873,742.5752831,49.212705,61.728058
28,41,52,22,28,26,41,33.584296757777025,752.1740975,49.216305,61.73168
38,14,41,16,30,7,40,-21.189317454396704,743.6050634,49.218337,61.73369
50,13,29,17,45,39,36,27.30992054204012,752.2638314,49.204257,61.71961
36,34,42,28,24,43,50,32.93187640271303,759.5323031,48.686307,61.218874
31,12,35,4,37,18,17,9.21803529899825,740.8033099,49.211297,61.53081
31,17,33,37,52,45,12,14.03494332478365,732.6775992,49.216807,61.73216
41,14,5,49,7,19,5,-21.108245931171904,750.8162439,47.758579,60.126466
19,34,49,22,23,32,6,6.1938769051846805,748.7950594,49.218337,61.73369
15,19,21,39,32,21,16,18.73436899926923,727.6047635,49.202145,61.717498
20,52,12,38,34,49,37,2.71807144910479,789.3856058,49.23214,61.747493
33,42,32,49,51,40,37,42.73671054616493,750.8676407,48.622621,61.157502
40,16,52,7,22,25,33,13.452042499191101,753.6382003,49.222033,61.737386
10,32,17,34,43,31,51,2.2989674760239738,689.6065402,12.007625,19.896099
6,20,18,21,44,48,29,-18.469848005011173,915.5869772,49.218337,61.73369
16,22,40,21,14,50,20,2.718075282440726,843.2875559,49.218337,61.73369
28,33,4,7,43,38,33,5.007893005709868e-05,853.449631,49.211768,61.531281
40,49,8,28,22,39,26,-21.12032392386587,819.1119394,49.218385,61.733738
45,47,46,5,7,19,6,-19.56835945901172,773.747577,47.259937,59.64473
11,21,3,5,15,19,48,4.700891225161004e-05,600.5801959,11.992745,19.881219
50,34,12,52,51,17,38,2.718071343138707,770.342351,48.633859,61.168634
3,44,11,11,47,34,14,-6.907755278982137,602.4836349,12.008017,19.896491
26,30,43,15,52,46,17,20.853629968068166,750.2778473,47.251838,59.832471
11,40,16,13,30,17,45,-7.187028366755073,589.7455688,12.008017,19.896491
15,9,45,13,33,7,35,-21.18947197734862,603.3710096,12.005905,19.894379
30,21,32,31,36,51,44,40.18818661610233,753.8908026,49.165057,61.68253
17,51,11,37,15,24,44,-17.791349237167452,588.7448866,11.990417,19.878891
20,20,14,34,48,24,23,-7.185460014088115,721.3722665,47.259937,59.84057
6,11,17,32,43,22,35,-18.469848005011173,577.7037566,12.008017,19.896491
38,48,47,23,16,52,40,21.862881394164383,757.6402264,49.207777,61.72313
27,37,29,42,26,28,29,33.9781893883303,744.8319435,48.673425,61.206236
6,49,32,22,12,38,49,-18.874836126336895,763.2915511,49.218337,61.73369
11,25,47,40,32,21,49,-7.187028366755073,596.5903685,12.004497,19.892971
32,8,42,41,13,34,21,-7.878520895758741,758.8812284,47.25998,59.840613
46,11,42,30,29,47,6,6.193877526569863,606.2826185,11.989009,19.877483
52,49,4,52,49,35,23,5.008089327619111e-05,722.6315131,48.48703,60.830829
11,25,24,49,23,38,35,-7.187028366755073,575.626699,11.996049,19.884523
46,31,52,34,52,27,32,36.566302783528336,750.7702501,48.633202,61.168571
28,18,28,43,51,28,52,36.59863521556783,749.7685068,48.672069,61.205076
4,10,17,22,25,46,24,-20.729393833131716,590.0285256,12.008017,19.896491
34,16,45,39,18,36,24,24.5998604940412,727.1394365,49.218337,61.73369
8,24,21,7,26,6,26,-21.184915613375562,750.6756337,49.212001,61.727354
41,43,31,23,16,27,41,21.862805841038522,764.4957151,49.218337,61.73369
46,16,18,33,23,34,17,20.55555414261346,759.8754883,47.259937,59.84057
22,24,37,52,35,17,51,3.4112224271527305,746.8852887,49.171809,61.687162
7,52,27,29,52,38,44,-8.578544506927509,760.1369627,49.218337,61.73369
22,43,32,5,44,26,4,3.715845190021107,756.5376077,47.244449,59.629242
21,34,38,13,36,42,34,21.76709036110737,743.8768902,49.218337,61.73369
36,47,33,17,17,38,46,23.182046614118256,741.3666561,49.218337,61.73369
45,35,36,22,28,27,7,7.498512753927236,769.039537,49.209889,61.725242
11,28,5,45,46,41,40,0.18401620991362214,589.5827072,12.008017,19.896491
27,8,6,48,5,18,43,-21.18931588609954,662.5835714,47.273852,59.658645
27,8,6,48,5,18,43,-21.18931588609954,738.8411937,47.259937,59.64473
52,9,19,15,39,32,49,23.982920151025358,519.613122,12.008017,19.896491
52,9,19,15,39,32,49,23.982920151025358,582.9910417,12.008017,19.896491
10,44,36,22,28,26,21,2.2989674760239738,518.8856077,12.011713,19.900019
10,44,36,22,28,26,21,2.2989674760239738,586.5937917,11.991121,19.879595
50,44,47,23,14,4,28,5.0080888111174935e-05,657.1020319,47.259545,59.840178
50,44,47,23,14,4,28,5.0080888111174935e-05,755.5211747,47.259937,59.84057
26,9,24,50,18,48,13,15.494631614969085,521.783474,12.008017,19.896491
26,9,24,50,18,48,13,15.494631614969085,589.5238154,12.008017,19.896491
15,44,29,45,6,27,46,-20.680586048668275,651.1735573,49.218337,61.73369
15,44,29,45,6,27,46,-20.680586048668275,735.7756863,49.218337,61.73369
46,36,16,33,41,13,12,-8.283285111602737,656.0673883,49.19375,61.709877
46,36,16,33,41,13,12,-8.283285111602737,758.622103,49.197503,61.71363
52,9,22,19,35,52,9,10.204486737625626,510.0510962,12.008204,19.896678
52,9,22,19,35,52,9,10.204486737625626,580.718781,12.008017,19.896491
16,10,47,11,11,49,28,-8.284192588983649,513.9895043,12.008017,19.896491
16,10,47,11,11,49,28,-8.284192588983649,578.9900496,11.989713,19.878187
6,42,49,51,40,41,49,-18.469848005011173,660.8455215,49.218337,61.73369
6,42,49,51,40,41,49,-18.469848005011173,748.4145753,49.218337,61.73369
52,4,10,18,47,25,50,1.1066248130292566,516.373112,11.992745,19.881219
52,4,10,18,47,25,50,1.1066248130292566,583.401068,11.996753,19.885227
36,48,10,3,48,44,12,-6.907755278982137,517.5888546,12.008017,19.896491
36,48,10,3,48,44,12,-6.907755278982137,580.6640835,12.008017,19.896491
10,29,32,11,3,40,47,-21.189155265623967,515.3867514,12.008017,19.896491
10,29,32,11,3,40,47,-21.189155265623967,592.9039769,11.988305,19.876779
27,3,44,3,4,48,28,-6.907755278982137,520.2325318,12.005905,19.894379
27,3,44,3,4,48,28,-6.907755278982137,601.1260068,12.008017,19.896491
51,29,24,13,47,49,47,21.78679709972739,658.6835499,49.218337,61.73369
51,29,24,13,47,49,47,21.78679709972739,766.6749921,49.218337,61.73369
39,31,26,43,29,29,27,34.20651830182326,664.8679922,48.615057,61.150004
39,31,26,43,29,29,27,34.20651830182326,755.3766243,48.619985,61.154932
48,6,41,40,33,50,43,26.266831877313514,692.2321496,48.627229,61.16226
48,6,41,40,33,50,43,26.266831877313514,760.6824598,48.627229,61.16226
37,40,48,25,28,19,36,25.51383732357309,763.4426272,49.096167,61.615818
37,40,48,25,28,19,36,25.51383732357309,751.9546371,49.101095,61.620746
48,26,33,8,21,48,7,7.494845143247516,749.2181747,47.259937,59.84057
48,26,33,8,21,48,7,7.494845143247516,759.0445564,47.259937,59.84057
28,6,3,8,41,35,21,5.0076969688539446e-05,583.8026242,12.008017,19.896491
28,6,3,8,41,35,21,5.0076969688539446e-05,589.9788821,11.986897,19.896491
7,13,37,25,13,45,25,-17.77603788891261,733.8901365,49.214817,61.73017
7,13,37,25,13,45,25,-17.77603788891261,742.1385839,49.218337,61.73369
3,34,14,38,38,13,46,-6.907755278982137,592.031549,12.00806,19.896534
3,34,14,38,38,13,46,-6.907755278982137,592.2687349,12.008017,19.896491
36,52,4,16,16,25,31,5.008089830641945e-05,737.188436,49.199329,61.518842
36,52,4,16,16,25,31,5.008089830641945e-05,764.9785359,49.204257,61.52377
25,45,43,40,38,45,47,33.455405685165594,726.625782,48.64847,61.182889
25,45,43,40,38,45,47,33.455405685165594,746.4539809,48.648237,61.182656
25,45,43,40,38,45,47,33.455405685165594,681.5853248,48.66204,61.196459
39,50,7,43,21,33,14,-21.189408440268217,727.728421,48.636451,61.171208
39,50,7,43,21,33,14,-21.189408440268217,727.0010032653809,48.636451,61.171208
7,10,44,24,46,47,13,-8.57854450693139,577.9153945,11.987601,19.876075
7,10,44,24,46,47,13,-8.57854450693139,568.50040102005,11.993537,19.882011
29,10,28,49,4,8,46,-21.189315346371362,575.2727122,12.008017,19.896491
29,10,28,49,4,8,46,-21.189315346371362,562.5730628967285,12.008017,19.896491
35,29,16,36,39,21,12,2.718057814053902,735.4750373,48.820929,61.353088
35,29,16,36,39,21,12,2.718057814053902,699.5261480808258,48.820929,61.353088
33,19,49,40,30,52,16,19.630296013125562,732.9602375,48.496159,61.029486
33,19,49,40,30,52,16,19.630296013125562,687.4403781890869,48.502262,61.035589
30,12,20,8,51,15,37,14.748721013093206,740.4010534,47.259937,59.84057
30,12,20,8,51,15,37,14.748721013093206,765.6224663257599,47.259937,59.84057
7,40,30,50,28,35,44,-8.578544506927509,732.3940959,49.212001,61.727354
7,40,30,50,28,35,44,-8.578544506927509,864.7593622207642,49.217801,61.733154
17,32,27,20,41,20,39,22.292160449680548,731.6466064,47.534979,60.102502
17,32,27,20,41,20,39,22.292160449680548,823.3459279537201,47.534979,60.102502
16,14,41,42,8,32,28,-9.382665308206935,724.5870454,49.218337,61.73369
16,14,41,42,8,32,28,-9.382665308206935,845.4302668571472,49.202313,61.717666
45,47,10,26,24,4,10,5.0126863982084004e-05,571.920948,12.008017,19.896491
45,47,10,26,24,4,10,5.0126863982084004e-05,678.8731558322906,12.008017,19.896491
50,18,29,20,16,35,16,19.213307803313754,744.7056897,49.218337,61.73369
50,18,29,20,16,35,16,19.213307803313754,797.1441345214844,49.218337,61.73369
39,4,38,46,22,44,31,23.66591486072702,736.8886635,48.614745,61.149946
39,4,38,46,22,44,31,23.66591486072702,792.9842045307159,48.62143,61.156631
10,44,13,13,49,43,26,-8.284794705064726,581.9798796,12.008017,19.896491
10,44,13,13,49,43,26,-8.284794705064726,623.959347486496,12.008017,19.896491
9,18,7,14,37,16,44,-21.191637664130464,577.4593928,12.008017,19.896491
9,18,7,14,37,16,44,-21.191637664130464,619.3496887683868,12.008017,19.896491
5,9,6,37,30,51,45,-21.189657801440823,572.8485861,11.999569,19.888043
5,9,6,37,30,51,45,-21.189657801440823,614.2068569660187,12.005201,19.893675
23,7,30,33,24,16,52,2.7180752105763544,722.5017068,47.259937,59.84057
23,7,30,33,24,16,52,2.7180752105763544,755.8557116985321,47.259937,59.84057
3,25,50,38,21,23,26,-6.907755278982137,588.4416449,12.008017,19.896491
3,25,50,38,21,23,26,-6.907755278982137,608.2850093841553,11.989713,19.878187
45,46,7,52,15,7,47,-21.18931502402024,726.5137057,48.632695,61.167494
45,46,7,52,15,7,47,-21.18931502402024,777.604930639267,48.634103,61.168902
35,50,32,39,36,17,39,3.4112224271486062,741.0603929,48.954879,61.479304
35,50,32,39,36,17,39,3.4112224271486062,769.5350344181061,48.954879,61.479304
48,45,46,22,7,50,45,-19.582849662838477,733.0910974,49.201441,61.716794
48,45,46,22,7,50,45,-19.582849662838477,963.629780292511,49.207073,61.722426
36,10,28,16,11,52,30,-8.283932152348688,584.0438693,11.998161,19.886635
36,10,28,16,11,52,30,-8.283932152348688,617.6415741443634,12.003793,19.892267
25,36,30,48,37,22,27,29.468320061404885,723.4131274,48.740509,61.271546
25,36,30,48,37,22,27,29.468320061404885,759.6618256568909,48.746141,61.277178
5,38,29,37,42,47,20,-19.387828284253416,1062.816383,47.273684,59.854317
5,38,29,37,42,47,20,-19.387828284253416,737.1955488,47.248673,59.829306
34,3,15,52,52,44,7,3.3949237029863477,793.5843477,11.998673,19.887147
34,3,15,52,52,44,7,3.3949237029863477,590.3028669,12.008017,19.896491
51,42,34,14,8,14,48,-9.4881591360733,756.8356323,49.222369,61.737722
51,42,34,14,8,14,48,-9.4881591360733,744.5024092,49.214113,61.729466
11,48,51,17,13,22,42,-8.285608692584578,525.5154669,12.008017,19.896491
11,48,51,17,13,22,42,-8.285608692584578,570.3274615,12.008017,19.896491
29,6,16,51,22,48,41,2.718075211498781,666.8644691,49.218337,61.73369
25,25,49,42,17,46,45,23.236179399013494,663.7926097,47.276628,59.857261
8,34,17,45,28,50,20,-7.8919468476141965,652.9547949,47.260105,59.840738
45,10,46,37,49,48,3,1.6174587263771767,526.0390913,12.008017,19.896491
4,46,43,36,38,45,27,-20.7293953004565,658.16431,49.204425,61.719778
26,5,31,39,52,32,47,24.91449913745688,675.3766134,49.211646,61.726999
9,31,30,11,50,27,4,-8.605673568663178,522.7229512,12.008017,19.896491
37,26,45,27,27,39,22,28.10253133977635,671.9978347,48.741321,61.273668
44,33,18,39,48,52,40,24.099956212102096,791.7194977,48.667517,61.200636
28,27,49,24,13,31,19,-7.878512993961812,780.2912154,47.938775,60.501434
26,10,34,43,42,32,14,16.684397178130475,618.1059256,12.008017,19.896491
40,46,40,32,50,48,37,47.02438288900355,775.0120783,48.631795,61.16671
16,34,10,52,19,29,33,1.106624830284063,615.6476653,11.998865,19.887339
45,37,40,4,38,23,23,9.217821051984862,767.8156407,49.218337,61.53785
46,10,23,16,30,5,27,0.18619755587719175,593.566582,12.008017,19.896491
31,22,15,29,4,40,46,-21.189669986686052,755.6553476,49.21838,61.733733
8,11,46,43,52,9,30,-19.722315047340484,587.715755,11.990417,19.878891
43,11,5,25,39,41,41,-7.183369623933501,581.4476111,12.00825,19.896724
10,32,11,19,9,6,35,-21.191464237707372,590.7530475,12.008132,19.896606
29,17,28,52,31,45,7,7.498512504055969,755.0831888,49.207777,61.72313
42,17,51,44,34,16,19,2.7180751765217326,755.0738914,48.758766,61.289051
35,40,44,25,41,49,30,37.76870050804422,751.4193211,48.988865,61.514034
5,3,39,9,36,3,3,3.050883522476116e-05,597.619247,11.989009,19.877483
19,52,30,18,42,28,6,6.193933975387735,750.1990509,47.259937,59.84057
40,39,36,25,49,46,35,38.425374794937056,760.5137477,48.988755,61.513926
36,18,32,5,21,13,25,-8.290755867761986,761.6418993,47.255009,59.639802
28,47,20,39,23,33,6,6.193184528770293,757.4812007,48.708209,61.23782
45,49,39,26,5,45,20,-21.156676528951426,758.2266912,47.239521,59.820154
39,12,42,36,44,47,50,34.611672164397774,768.5883512,48.631321,61.166304
22,29,52,35,14,19,16,2.718075271831882,755.0816808,49.218337,61.73369
42,6,45,39,22,35,37,26.26683192820238,763.104815,48.541531,61.079146
51,6,38,50,19,22,50,25.44946018095678,765.158174,48.638619,61.173214
32,15,22,49,35,27,16,19.642590527515,742.0926142,49.218337,61.73369
34,43,48,40,4,31,44,-21.189677162968223,759.0167172,48.437067,60.978118
30,29,47,49,43,36,5,4.767968039114469,753.0659962,49.218337,61.73369
21,5,50,35,44,20,49,24.90771589071064,755.3178568,49.218337,61.73369
11,5,16,48,38,26,30,3.24064188026076,593.4023473,12.008017,19.896491
48,52,46,31,33,14,28,-7.185461414898411,764.6544952,49.202849,61.718202
32,52,46,39,7,35,35,-19.58284966293138,743.3906033,49.211219,61.726572
27,41,48,5,6,23,27,-20.681547773642983,764.7869153,47.251489,59.636282
12,38,27,21,20,29,8,8.912298847842624,716.5049067,49.218337,61.73369
37,45,48,36,6,48,29,-20.680698258819632,743.8855004,49.189531,61.70591
34,52,19,20,16,7,30,-21.189315172538713,746.6946082,49.218337,61.73369
25,48,46,42,33,34,50,33.45404345598176,740.0553074,48.648243,61.182662
18,15,49,6,19,21,24,12.03585681506844,747.9772685,47.259937,59.64473
34,41,34,18,27,45,46,28.713798969422076,741.4953086,49.208481,61.723834
46,32,33,29,35,47,18,22.454352075974718,750.9762008,47.745267,60.30957
12,5,50,48,44,24,7,7.498114243240129,760.578763,49.218337,61.73369
43,3,25,26,33,9,50,-19.73408076747357,586.3793263,12.008017,19.896491
44,46,22,17,30,52,42,27.10367248478041,755.4335017,49.200033,61.715386
34,46,10,47,17,18,30,1.106624707273069,587.1308229,12.008017,19.896491
17,40,25,28,6,45,17,-20.680654773611632,759.5886664,49.218337,61.73369
35,14,9,9,46,11,32,-20.678561030917702,596.7313886,11.996753,19.885227
11,46,22,52,16,29,3,-7.7856520697135485,581.9125271,12.008017,19.896491
43,3,30,28,36,8,22,-21.120345261900948,601.4001989,12.008017,19.896491
12,3,19,52,51,40,37,2.7180691168017765,585.7882843,12.008017,19.896491
13,18,51,32,23,38,49,16.817616744172003,733.8245378,47.240225,59.820858
46,14,41,47,50,38,16,19.630298460389742,749.383822,48.632155,61.16713
24,34,6,7,19,48,24,-21.19085907360576,749.6786218,47.247265,59.632058
43,3,45,26,41,23,7,3.3950248396577463,578.0435567,12.008017,19.896491
10,39,16,3,45,38,51,-6.907755278982137,576.1745672,12.008017,19.896491
32,12,35,23,34,29,43,34.241478757086455,745.4995012,49.212705,61.728058
8,15,43,16,48,50,52,-7.8919468476141965,728.5765772,47.238817,59.81945
12,14,18,47,51,15,26,15.347222682995618,711.0624971,49.218337,61.73369
20,3,45,44,9,42,9,-17.790102509812513,582.3909523,11.993937,19.882411
20,37,21,35,41,49,17,20.88349535003824,729.9383647,49.218337,61.73369
43,44,13,19,4,26,22,-21.190033101757,746.7134719,49.211297,61.72665
26,35,5,20,23,28,23,-7.183370278440779,743.8303988,49.218337,61.53785
28,25,28,46,37,37,36,36.612136000792276,731.8869956,48.506569,61.04654
35,39,6,33,32,47,28,-21.189315013037643,738.5552909,47.259937,59.64473
12,46,34,50,52,46,18,15.405316671692187,722.7303164,49.218337,61.73369
20,32,25,44,41,39,12,14.034964930135121,712.0064592,49.202145,61.717498
40,18,39,38,19,6,16,-21.189299602189635,735.0240204,45.910981,58.540698
33,15,24,18,22,30,4,3.7320887273186547,674.2685549,49.232196,61.747549
36,10,6,12,41,6,48,-21.189361229714237,503.8156302,12.008017,19.896491
20,38,6,32,18,22,20,-21.189313519737055,655.9026935,47.263969,59.648762
6,15,4,35,45,30,33,5.0077822779224535e-05,645.7714844,47.259985,59.644778
31,13,36,31,48,13,30,-8.284162290400463,623.8003507,47.259937,59.84057
22,30,22,26,25,14,21,-7.1854617324218495,656.9111049,47.259937,59.84057
44,35,19,18,12,16,45,-8.283963284073097,668.8311031,49.218337,61.73369
7,50,42,31,47,32,48,-8.578544506927509,646.9531639,49.212472,61.727825
12,20,13,47,8,6,28,-21.189486931915013,637.4066267,47.260124,59.840757
12,20,13,47,8,6,28,-21.189486931915013,652.1895444,47.273684,59.854317
11,31,50,33,26,29,4,-7.218881933692278,523.362771,12.008017,19.896491
11,31,50,33,26,29,4,-7.218881933692278,525.9717572,11.998673,19.887147
49,22,49,24,47,33,39,37.0510732839396,664.3877301,49.050215,61.572766
49,22,49,24,47,33,39,37.0510732839396,663.4962041,49.050215,61.572766
26,10,47,42,39,50,30,30.437496925141375,523.042572,11.993449,19.881923
26,10,47,42,39,50,30,30.437496925141375,513.8912051,12.008065,19.896539
26,14,50,44,19,51,17,20.903512717134813,662.2908573,48.120421,60.675202
26,14,50,44,19,51,17,20.903512717134813,672.5728889,48.120421,60.675202
45,45,11,30,24,29,49,-17.791316336767398,501.226073,12.008017,19.896491
45,45,11,30,24,29,49,-17.791316336767398,522.360527,12.002152,19.890626
4,25,10,19,51,35,50,-20.49244753123781,518.145611,12.006609,19.895083
4,25,10,19,51,35,50,-20.49244753123781,529.3236067,12.008204,19.896678
26,32,8,44,18,32,46,-21.120323925474143,640.8364551,47.243041,59.823674
26,32,8,44,18,32,46,-21.120323925474143,641.2060413,47.259937,59.84057
32,6,6,38,29,14,52,-21.18931839796747,644.2382684,47.259937,59.64473
32,6,6,38,29,14,52,-21.18931839796747,650.2176061,47.259937,59.64473
4,20,16,16,40,29,48,-20.729393833131716,653.7306464,49.218337,61.73369
4,20,16,16,40,29,48,-20.729393833131716,656.7086179,49.203769,61.719122
25,20,10,25,31,10,18,1.1066248178621698,505.9164526,11.998161,19.886635
25,20,10,25,31,10,18,1.1066248178621698,516.5076056,12.008017,19.896491
