var_0,var_1,var_2,var_3,var_4,var_5,var_6,error,time,memory_mean,memory_peak
32,29,43,8,50,37,44,3.808650057159257e-07,82.45956659,47.26327,59.843692
16,27,14,17,27,26,30,1320.1151736819122,81.20903707,49.210408,61.725551
40,25,35,27,19,45,41,5.113478030504368e-12,82.84049797,48.757939,61.285492
38,22,23,26,51,15,50,2.1184735384223417e-09,83.5215807,49.221669,61.736812
16,27,48,28,26,30,37,8.037031315836028e-10,81.07580996,49.221162,61.736305
12,39,50,7,13,7,23,1596281329.642715,83.20048308,49.201957,61.717099
38,29,50,24,41,21,32,5.194145307951022e-13,82.85859656,49.095285,61.615711
25,16,14,50,23,42,20,1320.1008973887833,81.20038176,47.263267,59.84369
15,5,38,24,43,34,42,3.1499570511592647e-09,82.21066356,47.250598,59.83102
11,41,44,50,10,48,9,159681370.8220103,66.46772718,12.011349,19.899613
23,34,51,8,26,25,38,3.808650057159257e-07,82.02236319,47.263271,59.843694
39,38,32,22,26,17,27,0.033000834592926395,82.88638353,49.173761,61.688903
12,38,32,5,48,26,22,2.29701104132892e-05,81.93995214,47.263271,59.647853
36,47,32,6,51,48,22,5.92646178933617e-06,82.38143897,47.263266,59.647849
50,22,17,18,51,21,28,0.03300083474131259,83.40185595,49.207585,61.722728
15,12,14,17,26,44,5,1432.0466803891748,81.66281462,49.221674,61.736816
6,38,19,38,22,19,20,105039602.63993129,81.96109462,49.221663,61.736807
36,4,18,6,14,39,21,0.0660081687337186,81.88580966,47.256227,59.640811
24,12,14,18,14,46,15,0.03300087691449977,81.86096215,49.221668,61.73681
41,32,46,26,40,14,32,1320.0982082290298,82.87266469,49.221669,61.736811
6,49,36,14,52,15,5,105040805.65674129,82.98272443,49.221663,61.736806
46,35,47,15,24,8,39,1487446245.5636022,82.48172116,47.247072,59.827495
19,6,37,16,51,26,40,3.718139790820302e-11,81.42994237,49.221666,61.73681
15,5,31,4,22,27,13,9.739354515452689e-05,82.17248726,49.221666,61.540968
37,4,13,47,38,43,48,3960.6768189049353,81.6752367,48.597471,61.132754
11,16,39,43,29,11,20,53228264.24294345,66.57285142,12.011354,19.899618
49,42,5,16,47,43,34,1317.339239090306,83.33225775,47.263261,59.647843
46,23,28,23,13,8,13,1487581316.8164308,81.73949838,49.219558,61.7347
5,26,49,27,8,23,38,263041657.8378973,81.69965839,47.263269,59.843691
30,49,37,14,32,12,45,0.0660019147319884,82.64129567,47.245668,59.826091
18,30,48,42,47,49,48,4.954109252056573e-11,82.10375881,47.30697,59.886339
24,29,22,15,29,19,23,3.863027324254344e-11,81.75976324,47.263267,59.843689
9,24,11,11,48,51,52,53242277.32404265,66.9393661,12.000785,19.889048
30,52,9,47,40,42,37,318754256.2939139,67.5860641,12.011349,19.899612
17,31,13,36,29,33,16,3960.7117114751427,81.16956449,47.263259,59.843682
36,36,23,47,33,50,33,3.3377955908356546e-14,82.06047177,48.650165,61.184277
11,25,37,40,41,21,28,1322.1683625859819,67.31743526,12.011347,19.89961
42,31,11,41,17,43,28,53293041.8609086,67.62052274,11.992342,19.880605
34,40,49,43,52,17,32,0.03300083459261729,83.35131598,47.968846,60.527422
20,22,22,48,46,16,22,0.06600167184332512,81.88849401,49.221672,61.736814
35,49,4,27,19,45,17,0.999949920688089,82.31601334,49.221668,61.54097
30,31,50,25,13,25,46,2639.9627728370783,82.75876975,49.221665,61.736808
10,9,6,46,23,45,32,1597100970.64177,67.86911917,12.00642,19.894684
33,51,41,38,7,27,24,319685929.12080264,82.91735363,48.003247,60.55734
7,47,11,9,34,11,43,105016719.39481775,66.77078986,11.990926,19.87919
31,35,44,8,6,14,51,958307171.5087796,81.73076105,47.263263,59.843686
32,20,42,23,50,21,33,5.221776507765369e-13,83.15499377,48.638899,61.173288
46,44,44,47,50,50,52,2.240990184811097e-22,83.51820898,48.623073,61.157814
9,22,50,32,31,14,40,5294.288207984334,66.54484987,12.011345,19.899609
5,49,47,37,5,12,32,1531979116.7860456,81.95952415,49.221665,61.736807
9,31,40,37,32,6,48,1597666199.4618375,66.5300262,12.011348,19.899612
20,47,14,33,17,52,43,1320.0953657598477,81.55490232,47.247782,59.828205
37,15,8,21,12,21,32,1540563934.253703,81.26345325,47.263262,59.843684
20,3,5,42,3,17,23,1447333440.0218365,65.79937792,12.002894,19.891158
12,27,23,40,39,49,41,2.0233754169923517e-07,81.17576909,49.221668,61.73681
17,47,34,27,25,14,32,1320.0966266836683,81.29184794,49.220263,61.735405
41,21,40,44,34,26,32,5.179505748329583e-16,82.65922976,48.645724,61.18022
13,32,25,44,27,44,51,4.975183710859033e-08,81.33597279,47.246369,59.826792
4,41,52,34,21,44,23,1006148287.1114212,81.80050182,49.221666,61.736809
28,7,20,6,41,12,44,0.06600854884244309,82.10810232,47.253405,59.637988
27,32,23,47,31,6,44,1593685372.2230623,81.32888889,49.221664,61.736806
42,49,48,52,5,44,4,1522068650.9363775,82.28885913,48.638416,61.172959
44,52,22,37,4,40,29,1594262618.1974022,84.72209692,48.16117,60.714811
22,33,9,44,9,5,29,0.8297766194114065,68.12949991,11.99304,19.881303
28,52,26,22,33,34,25,1.2302285862755556e-14,81.44664979,49.220164,61.735308
5,23,45,34,14,36,23,263043055.07512733,81.42741418,47.252002,59.832424
38,39,13,31,6,12,52,958043005.1773735,83.35277486,47.263267,59.84369
17,51,34,22,19,7,51,1593663852.8013158,81.51706171,49.221668,61.736811
3,11,33,49,50,34,45,1000.0,66.6201725,12.007119,19.895382
48,32,8,22,52,19,20,1487439667.545365,82.99149418,49.201954,61.717097
38,7,26,48,19,44,49,6.509862791699897e-12,82.61609125,48.680307,61.213562
33,45,27,16,21,25,41,6.121911049283852e-12,82.17806482,47.263266,59.843688
36,49,16,23,27,45,42,0.0660016716125996,83.74341321,47.263266,59.843688
37,4,34,31,16,52,15,1320.0884003653189,82.49996448,49.221669,61.736811
16,11,51,44,51,9,20,371872064.76174074,67.50695825,12.005714,19.893978
20,8,26,22,32,48,7,0.0005539083031567257,82.40348554,49.221673,61.736816
33,46,19,31,32,37,13,1.8599670795179945e-07,83.39466023,49.200549,61.715691
31,51,30,14,5,31,51,1542510009.664834,81.76900887,47.263263,59.843686
15,41,27,15,26,50,33,3.117202866624813e-09,78.25949478,49.22167,61.736812
16,49,49,45,27,39,52,8.037031315836028e-10,80.85355139,49.207078,61.722221
20,14,52,43,42,43,5,0.008497629625013098,82.08926845,49.221672,61.736814
47,19,32,22,38,13,6,4037.911216930773,83.09854317,49.221661,61.736803
3,44,23,18,52,52,25,1000.0,67.76224923,12.004308,19.892571
17,39,17,27,5,16,16,1542536865.3051467,82.73501444,49.221671,61.736814
27,5,44,12,25,18,52,1.484671990240972e-09,82.99152493,47.263267,59.84369
42,21,14,47,33,7,36,1593685386.1852765,83.52121353,48.641807,61.176001
44,47,35,17,20,39,37,3.2355411395366613e-12,82.73156428,49.221664,61.736807
21,40,16,16,46,36,33,0.06600167187537971,82.5302515,47.263269,59.843692
41,4,36,17,21,46,16,3.04093801144705e-09,82.48605013,49.22167,61.736813
7,9,31,27,39,7,21,1578090192.6385832,67.01718569,12.002192,19.890455
22,6,32,37,19,39,36,1.0935021697987247e-11,82.83531404,49.221662,61.736805
11,6,12,14,8,3,13,0.99995299219265,67.29917502,12.009233,19.897497
20,25,26,47,47,50,21,8.521479686091909e-12,83.75189996,48.626973,61.16237
15,50,26,14,5,41,21,1542802247.8334787,81.81163383,47.245665,59.826087
24,40,23,28,36,4,27,0.9999499203675438,82.21571517,49.221661,61.736803
46,3,43,9,44,6,16,1594303368.828957,66.90962815,12.000788,19.889052
11,7,19,17,23,7,46,1591251336.7194028,66.75661039,12.011344,19.899607
31,22,15,22,45,35,42,2.1526208275782118e-09,81.79556441,49.221663,61.736807
7,36,9,15,40,46,41,315281861.8188008,67.33594561,12.007823,19.896086
32,30,11,17,11,25,7,104979573.3719749,66.64404082,12.011352,19.899615
11,15,20,28,25,21,24,1322.135584848366,70.3456192,12.011346,19.89961
4,33,3,33,33,46,45,0.9999502239756993,66.71723771,12.011354,19.899617
39,9,20,19,40,42,38,2.5588842796795547e-12,66.48580122,11.999382,19.887645
18,39,9,23,35,31,46,318758054.12395287,67.58837485,12.01135,19.899613
6,11,40,44,14,36,22,52579300.30789285,66.86171556,12.011347,19.899611
44,8,23,18,45,52,47,5.975995245471886e-13,82.94522357,49.216737,61.73188
38,44,22,16,37,30,6,0.0020418739494320126,82.56482959,49.221671,61.736813
31,50,6,7,13,24,39,1596148016.1234696,82.56860709,47.263265,59.647847
6,21,35,33,37,51,39,105039602.63993129,82.04305029,49.221674,61.736817
13,46,5,14,15,17,12,1317.5313279350448,81.00710726,47.249884,59.634467
49,41,41,7,41,38,47,1.438308914820252e-06,82.39244699,49.221676,61.736818
15,44,26,45,40,17,34,0.03300084597816596,81.20810699,49.206959,61.722101
21,13,33,50,39,39,37,7.755817858805904e-13,81.72167063,49.215334,61.730477
34,9,51,27,34,28,50,2.3795749044578044e-13,67.06467986,12.011344,19.899608
4,24,4,39,5,33,35,0.9999502239756993,82.21138525,49.22167,61.540972
7,36,28,28,14,7,15,1578090829.9037929,82.27861476,49.221673,61.736815
7,45,21,7,39,40,28,5316.361963316059,82.04538369,49.221667,61.73681
3,8,30,37,20,9,34,1000.0,67.78678036,11.995865,19.884128
5,29,36,44,19,42,39,263043055.07512733,83.14614129,47.263272,59.843694
4,19,46,7,7,6,23,1614874103.513055,81.83321238,49.221664,61.736807
46,42,5,32,40,27,27,1317.339842920916,82.34195566,47.254817,59.639399
51,47,24,48,45,12,19,0.06600191583731603,86.06479502,48.637966,61.172613
42,52,31,24,47,24,37,8.67070404930645e-15,82.72805429,49.037103,61.560054
16,18,26,8,52,15,37,3.966413612032587e-07,82.65364623,47.263267,59.843689
37,19,23,31,51,6,38,1593685386.7981312,82.75087547,49.221664,61.736807
10,51,21,17,45,30,33,0.1003624168444202,68.33058763,12.001491,19.889754
50,7,41,4,29,48,33,9.925472306377815e-05,82.95316315,49.221671,61.540973
44,23,48,44,30,31,23,1.9340978690458196e-13,80.69502735,48.647376,61.181982
51,31,37,8,46,20,4,0.023950590002191578,83.57685304,47.260452,59.840874
11,52,21,7,32,26,29,1325.4355657937172,67.25517201,12.011344,19.899607
35,24,12,39,35,6,32,1593685387.0932534,82.52751017,48.996396,61.520428
52,33,15,14,49,37,17,3.969342204288062e-09,82.55832362,47.252006,59.832428
51,14,22,44,15,17,45,1.3641111975038304e-09,84.8119781,48.655476,61.189168
13,19,25,39,8,47,24,53324503.196734264,81.52730036,49.221663,61.736806
6,4,47,40,42,21,8,105039522.17413035,81.86772513,47.259042,59.839464
40,30,27,6,49,13,44,3971.3270245068243,84.82720017,47.263268,59.647851
4,45,14,27,44,18,40,1059227079.7078632,81.18733978,49.201952,61.717095
12,28,25,45,23,18,6,0.0020447115630577305,82.40098286,49.221662,61.736804
29,19,21,14,36,6,38,1593704907.6402845,82.10830474,49.221668,61.73681
41,51,33,22,28,43,19,5.830647323298503e-11,82.8122673,48.624639,61.165541
47,27,34,19,50,37,43,8.173139783877772e-14,83.73241043,49.221667,61.736809
36,15,44,52,27,29,13,1.8775722539024433e-07,82.54917336,49.216034,61.731176
32,25,38,21,27,52,34,5.379021838060371e-15,81.86183476,47.835596,60.39638
43,37,50,40,21,25,50,3.2274821064554386e-13,84.3792336,48.553645,61.090163
50,49,40,50,12,17,46,3959.8861913663377,80.40311909,48.639005,61.173353
3,7,50,47,24,40,4,1000.0,66.31008148,11.997266,19.885529
24,51,33,12,36,14,20,1320.1423430932653,81.61160564,49.221669,61.736812
16,20,21,44,33,31,23,7.986174077607971e-10,81.54190302,49.221667,61.73681
35,43,3,52,6,6,10,0.9999498743923386,66.89572239,12.004308,19.892572
48,26,3,36,37,44,11,0.9999499302886045,67.73574829,12.011347,19.89961
37,22,20,31,22,14,29,1320.0982020186611,82.6868608,49.221669,61.736811
18,30,24,30,34,7,36,1593705837.650373,81.95239115,49.221666,61.736809
31,43,29,21,25,13,37,3960.645525329194,82.28029013,47.862477,60.42847
8,13,48,6,28,6,35,1588786735.5905461,82.34320188,47.247078,59.63166
15,28,20,27,40,22,51,3.1650714888809275e-09,81.62378073,49.221668,61.73681
20,4,38,28,5,24,7,1522074001.22543,81.63346124,47.263266,59.843688
45,35,40,33,17,17,19,0.03300083688318672,83.09587526,49.212517,61.72766
36,13,5,8,26,37,49,1317.965851010249,83.10625863,49.221669,61.540971
26,51,20,23,42,47,15,9.66763217247894e-09,81.45820045,49.221666,61.736809
4,49,34,39,4,31,48,1597270986.0423713,81.86419606,49.221665,61.736808
13,31,48,29,12,29,52,53320543.83623604,82.14806271,47.245664,59.826086
21,7,49,47,21,50,28,1.1760679543054667e-12,81.56067348,49.221669,61.736812
51,3,38,16,19,38,5,0.04121676570988219,66.87637424,12.011346,19.899609
23,25,52,46,42,46,42,4.787167662231007e-14,81.56747532,48.525179,61.064049
50,37,27,50,6,41,50,958325702.7711861,81.62988257,48.638765,61.173477
35,34,18,31,8,8,22,1593685199.241467,82.03239131,47.263266,59.84369
38,46,19,19,20,13,45,3960.6359838910307,82.14057946,49.221667,61.736809
41,36,26,13,35,19,29,3.62974172954467e-10,81.87826133,49.221665,61.736807
35,27,21,38,34,38,42,5.285436515199454e-13,82.38342261,48.662195,61.19627
33,35,14,37,18,51,39,1320.0982096685866,81.9835422,47.539392,60.10989
21,24,15,34,52,48,44,2.1685584207906538e-09,81.39548945,49.221665,61.736807
14,3,42,10,12,10,3,0.3559737029305408,65.84353018,12.011348,19.899612
42,14,38,38,7,23,4,314924113.7078487,84.1978097,48.184946,60.74185
9,48,40,48,26,28,43,5294.288207984334,67.30442548,12.011348,19.899612
37,12,23,40,39,14,13,1320.3070512095558,82.41439223,49.208288,61.72343
44,16,11,8,29,33,19,53301386.78773659,67.32626319,12.011349,19.899612
49,8,31,5,24,25,5,0.008670301500149958,82.84984922,47.256935,59.641517
37,14,45,13,35,48,37,3.444819285149528e-10,82.38332987,49.221666,61.736809
46,20,45,6,33,30,32,5.92646178933617e-06,83.84947133,47.263266,59.647848
29,39,16,5,28,38,27,0.066026358541497,81.88397193,47.263267,59.64785
42,10,41,30,38,36,8,0.0001350562207738758,66.48429751,11.995859,19.884122
38,11,31,41,44,28,48,1.5300197915818877e-14,67.94316697,12.011346,19.899609
15,6,30,37,30,41,43,3.158218506594254e-09,82.52984905,49.221662,61.736804
50,31,41,25,6,32,17,958314402.0113842,83.12230206,49.213223,61.728366
28,21,19,19,37,39,52,8.870776862531775e-12,81.85344458,49.221665,61.736808
27,49,30,12,47,51,24,1.3879725786295568e-09,81.5103457,49.221668,61.73681
41,46,35,35,13,36,26,2639.962630696259,82.81470871,49.152661,61.669097
5,24,4,20,4,21,20,2520.5240932692404,81.94734764,49.20477,61.524073
48,44,21,37,12,52,28,3959.8762935454165,83.95392752,48.480323,61.025423
23,35,41,19,32,18,40,3.521816351854963e-11,83.26061106,49.221666,61.736809
42,22,11,23,7,33,10,638655724.1404933,67.30714512,12.00149,19.889754
50,17,34,39,44,44,18,1.7708954573513306e-10,83.49833298,49.218069,61.733279
39,51,24,19,47,7,12,1593834740.883523,82.20815229,49.22167,61.736812
11,30,3,13,33,19,31,0.99995299219265,67.36634755,12.008531,19.896794
20,36,18,51,20,29,34,6.12665690768269e-11,93.2166645526886,49.228815,61.743958
43,51,51,33,44,26,21,2.166681473860147e-12,83.1193175315857,48.894401,61.418895
10,50,28,47,11,11,5,104975285.69793576,66.32053852081299,12.009279,19.897543
40,39,47,22,5,20,24,1542508647.8674307,81.68801760673523,47.263198,59.843622
3,23,37,17,5,13,14,1000.0,66.28933691978455,12.001098,19.889361
48,52,41,5,13,14,49,3986.8465848649544,83.24649786949158,47.263202,59.647784
25,41,13,38,32,23,36,3960.667238017837,80.88329195976257,49.217509,61.732652
40,48,19,4,18,17,16,0.03309819856455381,82.39291048049927,49.221602,61.540904
28,28,36,25,24,51,29,6.146343153191176e-15,82.36013221740723,48.994014,61.518953
38,37,23,34,51,24,4,0.023942762929836648,82.6508686542511,49.221599,61.736742
32,35,45,32,34,5,28,0.8301095921279893,78.51197052001953,49.216036,61.731179
37,48,22,31,32,46,6,0.002041893866317555,82.40711832046509,47.263201,59.843623
40,46,38,29,35,21,5,0.008497629481283176,82.03630304336548,49.221951,61.737093
47,51,15,14,4,7,51,1593703722.5274088,82.63213801383972,47.263201,59.843623
10,8,30,39,45,34,38,0.1003624168444202,67.1747875213623,11.997367,19.88563
21,18,28,7,13,13,39,53347306.4545612,82.69845771789551,49.221603,61.736745
25,51,30,40,20,26,39,1.3350379187938124e-12,81.5834174156189,48.539979,61.076773
24,50,33,13,28,21,13,1.8887940405676028e-07,81.96518683433533,49.214731,61.729874
12,4,30,35,49,35,13,4.655074012346408e-07,81.55003142356873,49.221652,61.736794
24,3,52,49,51,6,37,1593789353.7477987,66.75924348831177,12.011284,19.899548
11,41,50,20,31,44,27,1322.1683625859819,66.67895007133484,11.996006,19.884269
44,39,10,36,33,13,28,0.1986699246615813,67.15908622741699,12.011329,19.899592
31,12,30,35,30,40,22,6.131093600066395e-13,82.42453098297119,47.263203,59.843626
31,3,9,29,10,41,43,903083239.606572,66.53062105178833,12.00324,19.891503
42,50,26,26,14,16,42,0.0990024902873805,83.16021347045898,49.221711,61.736854
32,25,20,51,13,47,43,2639.961026321386,81.28521847724915,49.2066,61.721742
8,51,36,44,46,47,39,2675.647932117556,81.06332969665527,47.263202,59.843625
8,5,11,37,31,30,21,53988317.09358753,68.3275933265686,11.993674,19.881937
6,50,38,21,7,8,22,1579585887.0207515,82.22848105430603,49.221602,61.736745
14,6,12,50,26,34,15,0.06600206161953383,81.80573606491089,49.211042,61.726184
9,13,28,49,12,4,21,0.9999707625810476,66.53029656410217,12.011279,19.899543
28,29,52,38,18,5,20,0.8301096072451911,82.34022617340088,49.160346,61.676996
18,4,34,42,50,31,45,8.190667971218956e-11,81.81246638298035,49.221597,61.736739
23,30,45,42,19,12,16,0.06600192113253776,82.02309799194336,49.221597,61.736739
50,46,38,7,36,46,19,1.439576312361826e-06,83.02996182441711,49.209628,61.724771
16,46,21,19,50,8,43,1487422577.5883996,82.93316340446472,49.221597,61.73674
31,42,19,43,27,45,45,8.43712983883723e-12,81.32898879051208,49.2216,61.736742
10,15,29,21,38,23,6,0.1003624168444202,68.66275262832642,12.006352,19.894616
10,37,18,16,9,4,26,0.9999582816793601,66.77991008758545,12.01128,19.899543
24,29,44,45,15,5,42,0.8301095921743832,82.65654492378235,49.201185,61.716327
20,7,16,12,38,26,31,0.06600168497575401,81.69184923171997,47.263196,59.843618
11,39,13,12,23,25,32,5289.166222011636,65.93173789978027,11.997903,19.886166
37,8,34,32,19,47,52,5.8702945674215144e-12,81.27915406227112,49.221598,61.73674
12,34,45,24,46,16,37,0.06600208106696005,81.66534948348999,49.221604,61.736746
52,8,50,18,47,43,24,6.06573652770586e-13,83.42789649963379,49.221603,61.736746
52,50,21,33,38,37,31,5.284218189744701e-13,82.79350590705872,48.3405,60.889484
19,9,5,14,15,10,48,9195.584570208535,66.41094970703125,12.011282,19.899545
40,29,18,52,16,7,46,1593685386.14477,82.95057034492493,48.629492,61.164182
52,50,16,6,46,38,27,0.06600825300504193,83.28328061103821,47.263199,59.647781
9,7,49,15,10,51,35,6617.36121714726,66.58542132377625,12.011279,19.899543
50,44,42,46,14,4,21,0.9999499203607508,85.09149360656738,48.637918,61.172512
46,7,27,5,18,45,20,2.3891884336435195e-05,82.83069229125977,47.246303,59.630885
19,31,51,44,50,39,32,1.2061250454378213e-11,81.01377844810486,48.309266,60.860066
41,23,25,34,19,6,49,1593685386.1704366,82.69859409332275,46.090871,58.718445
3,39,32,5,41,11,46,1000.0,66.18383121490479,12.001422,19.889686
42,51,24,42,27,47,38,9.74040100318681e-15,81.7700035572052,48.638236,61.172893
49,32,32,49,38,31,42,4.992658850443392e-19,80.86625909805298,48.633917,61.168715
3,32,7,49,42,35,36,1000.0,66.71895265579224,12.01128,19.899544
23,45,40,45,34,52,12,8.029771372078528e-07,81.26891422271729,43.328099,56.039082
14,17,38,43,12,37,17,6599.084497345344,81.25151562690735,49.221601,61.736744
13,24,6,43,13,40,21,1593896871.4306073,81.45682144165039,47.263202,59.647785
47,32,29,48,48,26,38,5.115328482714785e-16,83.23092651367188,48.626523,61.161059
22,12,3,3,22,34,52,1000.0,65.84108448028564,12.011274,19.899538
16,40,38,34,30,31,48,8.037031315836028e-10,85.39947652816772,49.216864,61.732007
24,47,22,21,26,38,43,2.297263473038013e-13,81.68734979629517,49.221597,61.736739
51,16,43,42,40,37,31,4.717540390667863e-18,84.34341502189636,48.62816,61.16199
6,45,37,30,26,37,8,105039522.17402117,81.71629786491394,49.221603,61.736745
3,30,9,24,48,7,16,1000.0,67.28567504882812,12.011281,19.899545
50,35,10,42,14,41,47,0.3636741008456446,67.16746783256531,12.011275,19.899539
50,19,3,47,29,8,19,0.999949920469864,67.76709628105164,12.011274,19.899538
31,15,33,24,41,45,4,0.02394276260441949,81.43020486831665,49.215969,61.731112
44,42,5,22,23,6,12,1447432696.7813754,83.26877689361572,49.221606,61.540908
21,11,11,45,5,22,50,1595878048.298673,67.68882250785828,11.990159,19.899543
44,48,40,29,38,6,13,1593834269.7194834,83.38852000236511,49.207522,61.722664
3,9,11,17,50,51,37,1000.0,67.7756416797638,12.011281,19.899545
23,3,48,37,5,39,3,2438137262.6600013,67.39988851547241,12.011285,19.899548
44,7,4,39,14,26,29,0.9999499203677124,84.25722336769104,48.505252,60.84743
41,13,34,30,21,44,43,3.211832929839131e-13,82.63781404495239,49.221601,61.736744
6,37,4,52,50,25,30,0.9999499234310941,81.44557929039001,47.263197,59.64778
8,43,7,26,18,47,39,1576277591.3517506,81.91186761856079,49.221603,61.736745
29,36,30,14,8,16,13,11884.942802813364,82.16125226020813,49.221598,61.736741
47,17,15,48,51,13,31,3960.6454983709305,83.04413509368896,48.626503,61.161137
45,28,26,21,5,13,17,1543035167.3196664,82.94741034507751,49.2216,61.736743
35,17,46,43,43,8,40,1487442345.5465834,80.87226724624634,49.212454,61.727596
23,4,50,47,36,35,38,5.239539192114436e-11,81.42437720298767,49.2216,61.736743
42,49,7,32,34,33,50,1593685386.1717248,82.99020910263062,49.221602,61.736744
16,34,19,35,36,48,29,8.381850338476805e-10,81.67284560203552,49.219485,61.734627
8,40,18,18,36,34,42,2675.647932117556,81.64314889907837,47.263201,59.843623
27,14,21,19,28,18,39,3.425978374974663e-11,81.41372871398926,48.695858,61.23188
38,24,49,17,14,47,37,0.06600166669622613,82.19575500488281,49.221602,61.736744
37,52,12,48,44,42,47,0.06600191969921915,81.72911047935486,48.635182,61.17001
38,48,20,36,52,39,18,1.4283483050585067e-10,83.14879608154297,49.200613,61.716029
46,38,34,45,31,4,45,0.9999499203657969,84.93841171264648,48.636029,61.170691
11,38,28,28,19,48,7,1339.7321126737393,66.63577723503113,12.011278,19.899541
32,50,33,37,44,23,6,0.0020418938662846563,82.11311864852905,49.214947,61.730089
15,10,33,49,17,7,27,1593846374.1653616,66.06534600257874,12.011278,19.899541
30,16,50,17,33,42,19,6.213218360020831e-11,82.31527304649353,49.202595,61.717737
30,29,28,25,33,38,47,8.530762811536191e-17,82.37085556983948,48.991017,61.516032
19,33,18,25,42,12,20,0.0660019155288903,81.9049870967865,49.221604,61.736747
8,6,19,42,28,52,45,2675.6483508214656,81.51643586158752,47.251235,59.831658
16,9,28,48,23,31,47,8.021119554132619e-10,66.84280848503113,12.01127,19.899535
34,42,33,18,12,7,13,1593835329.151994,82.7863495349884,49.221599,61.736741
29,20,41,47,32,32,30,3.062927577117579e-17,81.65757203102112,48.854937,61.383276
12,32,8,26,39,5,18,0.8304341589737633,81.84100532531738,49.221603,61.736746
44,46,6,39,16,6,27,1593685368.5539474,83.98551201820374,47.082233,59.471598
48,13,41,18,31,16,34,0.06600167159885645,81.91211366653442,49.221602,61.736744
19,19,11,40,43,16,7,52493111.06169351,68.13308072090149,11.997905,19.886168
5,27,12,27,4,24,15,1595994784.7178564,82.45313906669617,47.263197,59.84362
17,49,17,33,13,50,32,2639.8747832702857,81.61066794395447,49.221605,61.736748
38,25,12,48,23,5,38,0.8301095921696412,82.08092617988586,48.631905,61.166807
51,28,50,32,35,52,50,3.778920634414778e-21,82.29669904708862,48.618271,61.153607
30,22,8,49,19,52,23,1487442170.0926807,82.14550375938416,49.221601,61.736744
47,20,24,15,24,19,48,3.681628343807217e-11,82.18874669075012,47.2632,59.843623
38,21,51,18,6,31,39,958325709.2533351,82.88548994064331,49.206104,61.721247
46,37,19,21,18,43,47,4.405328785728011e-11,82.0415403842926,49.221601,61.736743
23,33,9,47,50,33,21,318754762.8733908,67.35992503166199,12.01128,19.899543
40,38,50,47,27,13,7,4014.0615191137763,81.94388198852539,48.629503,61.164004
12,41,20,47,32,40,30,2.0305797216182434e-07,81.39556860923767,49.2216,61.736743
25,51,29,18,22,41,46,5.220996484171936e-13,81.79423308372498,49.221596,61.736738
43,34,19,38,12,48,21,3959.8727310114064,82.89227652549744,48.654908,61.192437
19,36,46,20,15,4,39,0.9999499204710194,81.41039752960205,49.221598,61.736741
39,44,21,39,24,24,13,1.872201837385655e-07,79.19748282432556,48.550877,61.089637
12,10,18,49,17,24,44,2.0456453413496997e-07,66.81373071670532,12.011277,19.899541
33,47,30,13,36,13,43,3960.645481726667,82.59552025794983,49.221602,61.736744
28,17,35,44,13,40,39,2639.962668447192,80.8876543045044,48.713087,61.245308
5,21,22,12,7,31,4,263072162.74357775,80.87007904052734,49.221603,61.736745
4,23,16,17,28,48,14,1006146810.7661889,82.08320307731628,49.218786,61.733929
47,46,36,25,19,49,47,5.113596239482418e-12,82.03532290458679,49.138442,61.656375
38,13,36,40,49,29,46,2.370180761004512e-16,81.81379890441895,48.63225,61.164062
46,28,47,26,27,24,34,8.883115575829923e-15,82.32660865783691,48.517029,61.053603
17,27,40,40,39,15,50,3.0443927605022963e-09,81.6531240940094,49.221601,61.736743
43,19,11,3,36,22,31,1000.0,65.81827569007874,12.000015,19.888279
47,6,47,38,44,25,19,6.064934637561664e-11,83.04953193664551,49.221603,61.736745
36,36,17,46,25,37,26,0.03300083456716856,81.153165102005,48.618737,61.153678
20,47,18,41,21,36,12,8.114801598109873e-07,81.48424291610718,49.201891,61.717033
40,52,44,51,21,7,47,1593685386.1446114,82.10755944252014,48.636762,61.171546
23,26,31,50,8,37,52,11881.3144227358,81.18841433525085,47.263201,59.843623
35,38,46,42,21,29,46,3.1662491919577324e-13,81.53963613510132,48.824367,61.352818
49,5,30,30,26,24,24,1.5181963460172567e-11,82.27040076255798,49.2216,61.736743
6,33,23,14,48,49,52,105039602.63993129,81.46062135696411,49.2216,61.736742
17,9,21,50,11,45,52,3959.611272918416,68.27309370040894,12.011274,19.899538
21,10,33,42,26,28,27,8.130868501784125e-13,66.59355688095093,12.011285,19.899548
26,34,9,21,38,12,22,531245587.41663945,69.00012850761414,12.011286,19.899549
15,11,27,13,33,32,18,6.5899509138621035e-09,66.64459180831909,12.011277,19.899542
7,16,21,42,18,15,46,5316.3619631384745,81.0751371383667,49.221605,61.736747
5,46,46,37,26,24,43,263043055.07512733,87.90573382377625,47.256163,59.836585
28,10,32,31,10,48,29,3960.137326317845,111.83951783180235,11.028252,18.916515
18,32,37,13,35,33,47,5.597087281738968e-10,128.43173789978027,49.221597,61.73674
33,19,21,31,14,13,8,3973.6490496165684,79.13894176483154,47.263204,59.843626
51,9,24,32,49,9,26,371877120.67271805,76.8371048,12.019385,19.907481
27,25,44,37,51,22,49,1.3302892948449214e-13,83.49616933,48.408792,60.949839
49,17,27,36,46,8,14,1487581302.8403676,84.80065942,49.220229,61.735372
